T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.189930892E+00 1.193539651E+00 1.196825942E+00 1.203650029E+00 1.208800191E+00 1.210066623E+00 1.211247728E+00 1.218603355E+00 1.234106103E+00
295 1.189931901E+00 1.194783416E+00 1.198874876E+00 1.205349389E+00 1.211371188E+00 1.213141350E+00 1.214287168E+00 1.221364398E+00 1.237097383E+00
300 1.189249097E+00 1.196201479E+00 1.200540919E+00 1.207629878E+00 1.213990296E+00 1.216091894E+00 1.216705191E+00 1.223620420E+00 1.238792283E+00
305 1.185231209E+00 1.197108731E+00 1.202762967E+00 1.209966249E+00 1.216183722E+00 1.218309960E+00 1.219381703E+00 1.225876772E+00 1.239983497E+00
310 1.172797481E+00 1.196333725E+00 1.204345016E+00 1.212216118E+00 1.218466406E+00 1.220576706E+00 1.221562214E+00 1.227497934E+00 1.240765988E+00
315 1.140196857E+00 1.191131684E+00 1.204689654E+00 1.213458458E+00 1.220168472E+00 1.222389318E+00 1.222417386E+00 1.227543467E+00 1.240834473E+00
320 1.067961881E+00 1.176069214E+00 1.203158200E+00 1.214262306E+00 1.220768695E+00 1.222826317E+00 1.223243437E+00 1.227464186E+00 1.238901601E+00
325 1.011723834E+00 1.139303806E+00 1.196852056E+00 1.213698503E+00 1.221051048E+00 1.223158922E+00 1.223085091E+00 1.226308612E+00 1.236546843E+00
330 1.013243595E+00 1.063217600E+00 1.180033116E+00 1.210294778E+00 1.220370279E+00 1.222521480E+00 1.220924841E+00 1.222942971E+00 1.233118089E+00
335 1.016903105E+00 1.008902568E+00 1.142659555E+00 1.202668058E+00 1.217403699E+00 1.219956730E+00 1.218817724E+00 1.219718054E+00 1.226830124E+00
340 1.023451854E+00 1.010090003E+00 1.069045845E+00 1.185041286E+00 1.212783007E+00 1.216924928E+00 1.215740751E+00 1.215370548E+00 1.220608637E+00
