T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.192147033E+00 1.195733133E+00 1.198999719E+00 1.205884268E+00 1.211284192E+00 1.212129397E+00 1.212642682E+00 1.219831538E+00 1.234836916E+00
295 1.192341529E+00 1.196886161E+00 1.200900878E+00 1.207668371E+00 1.213816472E+00 1.214994055E+00 1.215852775E+00 1.222770174E+00 1.237260898E+00
300 1.191800459E+00 1.198449439E+00 1.202932586E+00 1.210023024E+00 1.216435140E+00 1.217955945E+00 1.218427215E+00 1.224919008E+00 1.239521341E+00
305 1.188322106E+00 1.199481360E+00 1.205060135E+00 1.212406683E+00 1.218486293E+00 1.220330052E+00 1.221339264E+00 1.227332895E+00 1.240818866E+00
310 1.177333431E+00 1.199057411E+00 1.206847918E+00 1.214613540E+00 1.220824140E+00 1.222977815E+00 1.223818965E+00 1.229209475E+00 1.242088411E+00
315 1.148059461E+00 1.194631267E+00 1.207508401E+00 1.215918529E+00 1.222882282E+00 1.225059828E+00 1.225057361E+00 1.229695339E+00 1.242599499E+00
320 1.081705826E+00 1.181444768E+00 1.206582015E+00 1.217137048E+00 1.223763445E+00 1.226052520E+00 1.226290960E+00 1.230185639E+00 1.241094252E+00
325 1.012721949E+00 1.148176375E+00 1.201302634E+00 1.217154359E+00 1.224608892E+00 1.226817944E+00 1.226773273E+00 1.229726195E+00 1.239423044E+00
330 1.014069354E+00 1.077906844E+00 1.186314133E+00 1.214505622E+00 1.224346039E+00 1.226938750E+00 1.225407129E+00 1.227178934E+00 1.236306518E+00
335 1.017597340E+00 1.009630455E+00 1.152289172E+00 1.208004168E+00 1.222128692E+00 1.225141488E+00 1.224052647E+00 1.224550183E+00 1.230556199E+00
340 1.024063959E+00 1.010703016E+00 1.083810195E+00 1.192212344E+00 1.218386669E+00 1.223129934E+00 1.221718435E+00 1.220858356E+00 1.224889711E+00
