N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 325 1.800E-4 1.250449179E+00 1.330186022E+00
1.468000E+10 1.000E+17 325 1.800E-4 1.269802150E+00 1.330265300E+00
2.154000E+10 1.000E+17 325 1.800E-4 1.285002319E+00 1.330380816E+00
3.162000E+10 1.000E+17 325 1.800E-4 1.296691135E+00 1.330548574E+00
4.642000E+10 1.000E+17 325 1.800E-4 1.305626013E+00 1.330791058E+00
6.813000E+10 1.000E+17 325 1.800E-4 1.312506852E+00 1.331139208E+00
1.000000E+11 1.000E+17 325 1.800E-4 1.317906715E+00 1.331634395E+00
1.468000E+11 1.000E+17 325 1.800E-4 1.322272405E+00 1.332329674E+00
2.154000E+11 1.000E+17 325 1.800E-4 1.325956011E+00 1.333289245E+00
3.162000E+11 1.000E+17 325 1.800E-4 1.329246824E+00 1.334584609E+00
4.642000E+11 1.000E+17 325 1.800E-4 1.332387978E+00 1.336286437E+00
6.813000E+11 1.000E+17 325 1.800E-4 1.335577612E+00 1.338452971E+00
1.000000E+12 1.000E+17 325 1.800E-4 1.338962548E+00 1.341118098E+00
1.468000E+12 1.000E+17 325 1.800E-4 1.342636859E+00 1.344285741E+00
2.154000E+12 1.000E+17 325 1.800E-4 1.346693720E+00 1.347982184E+00
3.162000E+12 1.000E+17 325 1.800E-4 1.351015554E+00 1.352044631E+00
4.642000E+12 1.000E+17 325 1.800E-4 1.355630456E+00 1.356465147E+00
6.813000E+12 1.000E+17 325 1.800E-4 1.360515827E+00 1.361197014E+00
1.000000E+13 1.000E+17 325 1.800E-4 1.365673236E+00 1.366220787E+00
