N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.069042800E-02 4.167173000E-02 4.226425400E-02 4.246543900E-02
1.016672606E+01 4.066775100E-02 4.163481600E-02 4.220942000E-02 4.238897800E-02
1.033324570E+01 4.063476000E-02 4.158137800E-02 4.213040000E-02 4.227935300E-02
1.049996187E+01 4.058701200E-02 4.150448400E-02 4.201749100E-02 4.212382200E-02
1.066670514E+01 4.051834400E-02 4.139485700E-02 4.185803000E-02 4.190647200E-02
1.083333839E+01 4.042044200E-02 4.124053000E-02 4.163664900E-02 4.160909400E-02
1.100000000E+01 4.028274800E-02 4.102723800E-02 4.133647700E-02 4.121396200E-02
1.116672606E+01 4.009265500E-02 4.073989200E-02 4.094255100E-02 4.070918300E-02
1.133324570E+01 3.983697700E-02 4.036616900E-02 4.044771800E-02 4.009711600E-02
1.149996187E+01 3.950528400E-02 3.990246000E-02 3.986092200E-02 3.940288000E-02
1.166670514E+01 3.909539000E-02 3.936163200E-02 3.921444800E-02 3.867870800E-02
1.183333839E+01 3.862049000E-02 3.877921600E-02 3.856523500E-02 3.799720100E-02
1.200000000E+01 3.811478300E-02 3.821271100E-02 3.798475200E-02 3.743234600E-02
1.216672606E+01 3.763264400E-02 3.773004200E-02 3.753854900E-02 3.703570300E-02
1.233324570E+01 3.723767300E-02 3.738927600E-02 3.726500300E-02 3.682193400E-02
1.249996187E+01 3.698355200E-02 3.721967800E-02 3.716621200E-02 3.677260100E-02
1.266670514E+01 3.689574500E-02 3.721544400E-02 3.721590100E-02 3.685299800E-02
1.283333839E+01 3.696519100E-02 3.734530800E-02 3.737675800E-02 3.702873700E-02
1.300000000E+01 3.715747700E-02 3.756965100E-02 3.761461700E-02 3.727284700E-02
