N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.218613300E-02 3.194812200E-02 3.135747800E-02 3.036060000E-02
1.016672606E+01 3.221457600E-02 3.199593800E-02 3.143167600E-02 3.046879900E-02
1.033324570E+01 3.225575400E-02 3.206477200E-02 3.153777700E-02 3.062245400E-02
1.049996187E+01 3.231499700E-02 3.216295600E-02 3.168771200E-02 3.083734200E-02
1.066670514E+01 3.239937300E-02 3.230115000E-02 3.189602900E-02 3.113130200E-02
1.083333839E+01 3.251792800E-02 3.249209600E-02 3.217813500E-02 3.152092800E-02
1.100000000E+01 3.268125300E-02 3.274862900E-02 3.254668300E-02 3.201433800E-02
1.116672606E+01 3.289980800E-02 3.307992000E-02 3.300407900E-02 3.260074000E-02
1.133324570E+01 3.318048100E-02 3.348442100E-02 3.353226500E-02 3.323841200E-02
1.149996187E+01 3.352039100E-02 3.394091000E-02 3.408435300E-02 3.385298900E-02
1.166670514E+01 3.389959000E-02 3.440297700E-02 3.458831300E-02 3.435694700E-02
1.183333839E+01 3.427730600E-02 3.480665900E-02 3.497241000E-02 3.469114100E-02
1.200000000E+01 3.460015300E-02 3.509677600E-02 3.520418200E-02 3.486098700E-02
1.216672606E+01 3.482609100E-02 3.526039200E-02 3.531225100E-02 3.493090200E-02
1.233324570E+01 3.495230600E-02 3.533767800E-02 3.536660100E-02 3.498025300E-02
1.249996187E+01 3.502095700E-02 3.539587600E-02 3.543410200E-02 3.506160200E-02
1.266670514E+01 3.509332900E-02 3.548917000E-02 3.554948300E-02 3.519242400E-02
1.283333839E+01 3.521415800E-02 3.563912600E-02 3.571771700E-02 3.537025800E-02
1.300000000E+01 3.539655500E-02 3.584215300E-02 3.593047700E-02 3.558781200E-02
