N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.260982600E-02 4.313855100E-02 4.366521000E-02 4.417750400E-02
1.016672606E+01 4.257660000E-02 4.308453500E-02 4.358377300E-02 4.406184300E-02
1.033324570E+01 4.252841700E-02 4.300666700E-02 4.346707700E-02 4.389730500E-02
1.049996187E+01 4.245895200E-02 4.289527100E-02 4.330166900E-02 4.366642600E-02
1.066670514E+01 4.235961700E-02 4.273780800E-02 4.307086200E-02 4.334885800E-02
1.083333839E+01 4.221919900E-02 4.251883800E-02 4.275580600E-02 4.292395300E-02
1.100000000E+01 4.202403600E-02 4.222149700E-02 4.233878500E-02 4.237677200E-02
1.116672606E+01 4.175911900E-02 4.183071200E-02 4.180956900E-02 4.170732600E-02
1.133324570E+01 4.140179700E-02 4.133967200E-02 4.117488300E-02 4.094173400E-02
1.149996187E+01 4.096540700E-02 4.075007700E-02 4.046796900E-02 4.013869400E-02
1.166670514E+01 4.045828700E-02 4.011784700E-02 3.975245600E-02 3.938442700E-02
1.183333839E+01 3.990837000E-02 3.949663200E-02 3.910919300E-02 3.877251700E-02
1.200000000E+01 3.936900800E-02 3.896176400E-02 3.863276800E-02 3.837638600E-02
1.216672606E+01 3.892563300E-02 3.860058500E-02 3.838132200E-02 3.822798600E-02
1.233324570E+01 3.863181500E-02 3.845615200E-02 3.836995800E-02 3.831272000E-02
1.249996187E+01 3.855766100E-02 3.853562000E-02 3.856592400E-02 3.858140200E-02
1.266670514E+01 3.868792800E-02 3.880910600E-02 3.892050300E-02 3.897164400E-02
1.283333839E+01 3.899113800E-02 3.920413600E-02 3.935883900E-02 3.942668100E-02
1.300000000E+01 3.939945100E-02 3.965854800E-02 3.983099000E-02 3.990300800E-02
