N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.209579200E-02 4.311871000E-02 4.379742100E-02 4.414130400E-02
1.016672606E+01 4.206427200E-02 4.306700600E-02 4.371955900E-02 4.403125200E-02
1.033324570E+01 4.201852300E-02 4.299229400E-02 4.360767700E-02 4.387408700E-02
1.049996187E+01 4.195244000E-02 4.288512700E-02 4.344842700E-02 4.365238800E-02
1.066670514E+01 4.185766400E-02 4.273297900E-02 4.322490300E-02 4.334497900E-02
1.083333839E+01 4.172319900E-02 4.252015000E-02 4.291718200E-02 4.292905700E-02
1.100000000E+01 4.153521700E-02 4.222860400E-02 4.250493000E-02 4.238492400E-02
1.116672606E+01 4.127805800E-02 4.183683600E-02 4.197293300E-02 4.170467300E-02
1.133324570E+01 4.093654600E-02 4.135312900E-02 4.131985300E-02 4.090318200E-02
1.149996187E+01 4.050118000E-02 4.075263100E-02 4.056866600E-02 4.002735100E-02
1.166670514E+01 3.997586400E-02 4.009477900E-02 3.977288800E-02 3.915501500E-02
1.183333839E+01 3.938610000E-02 3.939298400E-02 3.901175500E-02 3.837881100E-02
1.200000000E+01 3.878296200E-02 3.874434100E-02 3.837149900E-02 3.777912800E-02
1.216672606E+01 3.823716600E-02 3.822764900E-02 3.792787400E-02 3.739993300E-02
1.233324570E+01 3.782159500E-02 3.790011500E-02 3.769242800E-02 3.724111300E-02
1.249996187E+01 3.758882300E-02 3.778085800E-02 3.766140000E-02 3.726920600E-02
1.266670514E+01 3.755477300E-02 3.785014400E-02 3.779461100E-02 3.743750800E-02
1.283333839E+01 3.769684800E-02 3.806334200E-02 3.804357900E-02 3.770273200E-02
1.300000000E+01 3.796720400E-02 3.837011800E-02 3.836585500E-02 3.803128300E-02
