fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 28822 300.2 38.622 1.000000000E+00 3.332838592E+00 3.607631825E-11 2.353786702E+06 1.251673893E+00 8.126022985E-10 6.355575657E-02 
00D2 28966 300.1 38.634 1.000000000E+00 3.401369686E+00 4.533407700E-11 2.366190551E+06 1.342911350E+00 1.266861358E-09 2.361558991E-02 
00D3 29064 300.07 38.638 1.000000000E+00 3.278689600E+00 3.540767956E-11 2.116462795E+06 1.258719980E+00 8.454226833E-10 2.644799034E-02 
00D4 29166 299.99 38.649 1.000000000E+00 3.359953158E+00 3.890632276E-11 2.173388842E+06 1.272471935E+00 8.784895220E-10 2.723127290E-02 
00D5 29264 300.01 38.646 1.000000000E+00 3.238652174E+00 2.293733635E-11 1.375910093E+06 1.178592467E+00 5.086169045E-10 2.055835647E-02 
00D6 29362 300.02 38.645 1.000000000E+00 3.292480999E+00 3.211598182E-11 1.684119654E+06 1.222402450E+00 6.461342982E-10 4.528233144E-02 
00D7 29464 300 38.647 1.000000000E+00 3.257135193E+00 2.687390122E-11 1.454298511E+06 1.191827186E+00 5.322485707E-10 2.859001199E-02 
00D8 29566 300 38.647 1.000000000E+00 3.244387046E+00 2.686085971E-11 1.574453516E+06 1.193733314E+00 5.364587913E-10 5.820393133E-02 
00D9 29660 300 38.647 1.000000000E+00 3.308809184E+00 3.534287798E-11 1.748266377E+06 1.237816956E+00 6.759728270E-10 2.730647115E-02 
0D10 29760 300.02 38.645 1.000000000E+00 3.353825382E+00 3.842578204E-11 2.073938898E+06 1.270079321E+00 8.423342342E-10 3.394437840E-02 
0D11 29862 300 38.647 1.000000000E+00 3.357379711E+00 3.971272758E-11 2.062142645E+06 1.273578388E+00 8.466670960E-10 3.861886583E-02 
0D12 29958 300 38.647 1.000000000E+00 3.274015079E+00 2.670032048E-11 1.432924827E+06 1.188067243E+00 5.137214601E-10 2.970667086E-02 
0D13 30058 300.01 38.646 1.000000000E+00 3.369321431E+00 4.401322699E-11 2.439577980E+06 1.314062697E+00 1.027310114E-09 2.807965157E-02 
0D14 30164 300.01 38.646 1.000000000E+00 3.289271739E+00 3.080293647E-11 1.637558679E+06 1.207795529E+00 5.721946207E-10 2.028100115E-02 
0D15 30264 300.01 38.646 1.000000000E+00 3.252406897E+00 2.680037282E-11 1.448841406E+06 1.187767984E+00 5.142962090E-10 2.062098900E-02 
0D16 30364 300 38.647 1.000000000E+00 3.356624423E+00 4.258543352E-11 2.306219182E+06 1.297043108E+00 9.409889441E-10 2.860534358E-02 
0D17 30460 300 38.647 1.000000000E+00 3.314597626E+00 3.705866003E-11 1.776612439E+06 1.241002138E+00 6.858035015E-10 2.087488368E-02 
0D18 30564 300.03 38.643 1.000000000E+00 4.426342125E+00 4.175246449E-11 3.545982608E+06 1.262042681E+00 7.635995367E-10 2.491870946E-02 
0D19 30684 300.05 38.641 1.000000000E+00 4.332840613E+00 4.565406376E-11 2.103272810E+06 1.277794969E+00 8.600310878E-10 3.513183172E-02 
0D20 30832 299.92 38.658 1.000000000E+00 4.102914796E+00 1.576698706E-32 1.317585449E+06 1.109228082E+00 3.439551603E-10 4.361060737E-02 
0D21 30932 299.92 38.658 1.000000000E+00 4.347185608E+00 4.834195226E-11 2.345074086E+06 1.322783057E+00 1.045339390E-09 6.161906866E-02 
0D22 31028 299.97 38.651 1.000000000E+00 4.347208630E+00 4.854232610E-11 3.002421136E+06 1.333417500E+00 1.188463350E-09 4.002533266E-02 
0D23 31122 299.97 38.651 1.000000000E+00 4.178355748E+00 4.500271214E-11 2.098521889E+06 1.286591650E+00 8.790993843E-10 1.809944856E-02 
0D24 31224 299.99 38.649 1.000000000E+00 4.085348393E+00 4.157665348E-11 1.882176721E+06 1.260321990E+00 7.700428052E-10 4.308401906E-02 
0D25 31330 300 38.647 1.000000000E+00 4.029278419E+00 3.232362390E-11 1.363088933E+06 1.195899648E+00 5.190537979E-10 1.529665633E-02 
0D26 31424 300.03 38.643 1.000000000E+00 4.093624132E+00 4.226161442E-11 1.870104632E+06 1.262581093E+00 7.675610112E-10 4.289253930E-02 
0D27 31530 300.01 38.646 1.000000000E+00 4.139181354E+00 4.923318779E-11 3.360276079E+06 1.386338031E+00 1.494939769E-09 3.806583562E-02 
0D28 31626 300 38.647 1.000000000E+00 4.047599481E+00 3.537712174E-11 1.872175799E+06 1.239089354E+00 6.990061793E-10 2.291008414E-02 
0D29 31732 300 38.647 1.000000000E+00 3.922642604E+00 2.114479949E-12 1.161632133E+06 1.117502170E+00 3.519164307E-10 2.419857653E-02 
0D30 31824 300 38.647 1.000000000E+00 4.186317592E+00 4.449233599E-11 2.241035525E+06 1.312630100E+00 9.585620510E-10 3.565346337E-02 
0D31 31926 300.01 38.646 1.000000000E+00 4.048336797E+00 3.314236293E-11 1.841260816E+06 1.238020431E+00 6.890833282E-10 4.380745743E-02 
0D32 32034 300.01 38.646 1.000000000E+00 4.055220860E+00 3.268815161E-11 1.628318892E+06 1.229263941E+00 6.246388035E-10 8.909518586E-02 
0D33 32132 300.02 38.645 1.000000000E+00 4.100366189E+00 3.605711795E-11 1.717860920E+06 1.258716770E+00 7.317255769E-10 1.384769960E-02 
0D34 32226 300.02 38.645 1.000000000E+00 4.095008446E+00 3.456757631E-11 1.869751964E+06 1.253546016E+00 7.339879790E-10 4.596908706E-02 
0D35 32322 300 38.647 1.000000000E+00 4.019013311E+00 2.472514306E-11 1.514861704E+06 1.193796343E+00 5.125101292E-10 2.449090825E-02 
0D36 32422 300.01 38.646 1.000000000E+00 4.108995189E+00 3.811501172E-11 1.987327703E+06 1.295939744E+00 8.894048038E-10 1.880350885E-02 
0D37 32526 300.01 38.646 1.000000000E+00 4.106174729E+00 3.950495907E-11 2.194570592E+06 1.327933205E+00 1.067302394E-09 8.309348568E-02 
0D38 32644 300.01 38.646 1.000000000E+00 4.111752960E+00 3.768827964E-11 2.093142791E+06 1.302496982E+00 9.225463902E-10 3.250811723E-02 
0D39 32722 300.02 38.645 1.000000000E+00 4.191055094E+00 4.262193646E-11 3.265296783E+06 1.376844495E+00 1.387798383E-09 3.910829592E-02 
0D40 32832 300.06 38.64 1.000000000E+00 4.050561116E+00 2.589578108E-11 1.382311699E+06 1.200931763E+00 5.189183676E-10 1.596559762E-02 
0D41 32928 300.01 38.646 1.000000000E+00 4.027346612E+00 1.952507833E-11 1.290394973E+06 1.172321720E+00 4.407363551E-10 1.965489127E-02 
0D42 33026 300.01 38.646 1.000000000E+00 4.037285218E+00 2.569115969E-11 1.562787445E+06 1.208640781E+00 5.521062754E-10 1.742458428E-02 
0D43 33130 300.02 38.645 1.000000000E+00 4.061924806E+00 3.294543036E-11 1.803532624E+06 1.237276339E+00 6.758330453E-10 2.430988287E-02 
0D44 33230 300.01 38.646 1.000000000E+00 4.038761571E+00 2.961320978E-11 1.580938386E+06 1.214218035E+00 5.722850373E-10 1.852978115E-02 
0D45 33322 300.03 38.643 1.000000000E+00 4.061162434E+00 3.325512951E-11 1.648228129E+06 1.238006635E+00 6.445680859E-10 1.798322305E-02 
0D46 33426 300.01 38.646 1.000000000E+00 4.012139615E+00 2.329368824E-11 1.469312695E+06 1.180724546E+00 4.705943678E-10 3.810987607E-02 
0D47 33524 300.01 38.646 1.000000000E+00 4.080663036E+00 3.434252805E-11 2.096823769E+06 1.255502737E+00 7.583082261E-10 2.702156251E-02 
0D48 33630 300.02 38.645 1.000000000E+00 4.050066021E+00 2.980038170E-11 1.585766435E+06 1.215755716E+00 5.743586935E-10 2.001369435E-02 
0D49 33722 300.03 38.643 1.000000000E+00 4.122633285E+00 3.562246233E-11 1.880484269E+06 1.256809572E+00 7.396465162E-10 1.995455178E-02 
0D50 33934 300.03 38.643 1.000000000E+00 4.178597331E+00 4.510057322E-11 3.281082859E+06 1.380132148E+00 1.420152564E-09 3.960522128E-02 
0D51 34022 300.01 38.646 1.000000000E+00 4.017176920E+00 2.755458662E-11 1.540665378E+06 1.205083884E+00 5.472070007E-10 2.068047896E-02 
0D52 34130 300.02 38.645 1.000000000E+00 4.119939207E+00 3.862331207E-11 3.278913021E+06 1.298668348E+00 9.715773501E-10 4.565447455E-02 
0D53 34224 300.02 38.645 1.000000000E+00 4.186961050E+00 4.568572059E-11 3.317966094E+06 1.393124944E+00 1.479726328E-09 4.169607208E-02 
0D54 34324 300.02 38.645 1.000000000E+00 4.070981349E+00 3.444879819E-11 1.838824011E+06 1.253071204E+00 7.282690555E-10 2.253338028E-02 
0D55 34422 300.03 38.643 1.000000000E+00 4.014334358E+00 2.720283277E-11 1.410462442E+06 1.203863782E+00 5.400255129E-10 2.717994082E-02 
0D56 34522 300.03 38.643 1.000000000E+00 4.030221749E+00 3.306128336E-11 2.006597153E+06 1.253507727E+00 7.467451470E-10 6.988876229E-02 
0D57 34626 300.02 38.645 1.000000000E+00 3.978790491E+00 2.209178779E-11 1.471139652E+06 1.180434613E+00 4.744433877E-10 2.215264972E-02 
0D58 34720 300 38.647 1.000000000E+00 4.077237886E+00 3.818751966E-11 2.098017326E+06 1.298634464E+00 9.124082864E-10 3.486643772E-02 
0D59 34828 300 38.647 1.000000000E+00 3.999110852E+00 2.588170728E-11 1.385320915E+06 1.198923574E+00 5.213924003E-10 1.514009355E-02 
0D60 34918 300.02 38.645 1.000000000E+00 4.081734743E+00 3.797674632E-11 1.932585908E+06 1.291846301E+00 8.693432524E-10 4.865400992E-02 
0D61 35026 300.01 38.646 1.000000000E+00 4.049777835E+00 3.108580198E-11 1.587975069E+06 1.223453965E+00 5.904998496E-10 4.652258860E-02 
0D62 35120 300.01 38.646 1.000000000E+00 4.058173721E+00 3.765641538E-11 1.943252573E+06 1.291274648E+00 8.693127998E-10 4.301670126E-02 
0D63 35222 300.01 38.646 1.000000000E+00 4.023317290E+00 3.104899583E-11 1.941823966E+06 1.230579897E+00 6.291021001E-10 2.994327909E-02 
0D64 35332 300.02 38.645 1.000000000E+00 4.022276032E+00 3.367469501E-11 2.049289550E+06 1.259265881E+00 7.643669041E-10 2.393139227E-02 
0D65 35422 300.03 38.643 1.000000000E+00 3.964077712E+00 2.245630232E-11 1.472022368E+06 1.182259781E+00 4.740390246E-10 3.189575216E-02 
0D66 35520 300.02 38.645 1.000000000E+00 4.054917553E+00 3.516511803E-11 2.057659233E+06 1.266108200E+00 7.824171991E-10 2.620601670E-02 
0D67 35638 300.02 38.645 1.000000000E+00 3.995767572E+00 2.830358427E-11 1.572574296E+06 1.213677362E+00 5.635725977E-10 1.777176210E-02 
0D68 35718 300.02 38.645 1.000000000E+00 3.972004681E+00 2.478417957E-11 1.531051307E+06 1.195850714E+00 5.166489657E-10 5.377011518E-02 
0D69 35824 300.03 38.643 1.000000000E+00 3.862894154E+00 1.030311708E-31 1.327361088E+06 1.119205859E+00 3.474145431E-10 3.685999764E-02 
0D70 35920 300.03 38.643 1.000000000E+00 4.024990387E+00 3.345813872E-11 1.890484404E+06 1.255463583E+00 7.323980676E-10 2.031591196E-02 
0D71 36026 300.02 38.645 1.000000000E+00 3.858643491E+00 4.659839434E-32 1.330315027E+06 1.119837083E+00 3.491113261E-10 3.687394850E-02 
0D72 36126 300 38.647 1.000000000E+00 3.971162146E+00 2.571838631E-11 1.547931100E+06 1.203457792E+00 5.377612356E-10 2.357129706E-02 
0D73 36224 300.02 38.645 1.000000000E+00 3.976846132E+00 2.519697278E-11 1.541176022E+06 1.199795799E+00 5.289710311E-10 4.266162823E-02 
0D74 36326 300.03 38.643 1.000000000E+00 3.976004033E+00 2.566879480E-11 1.427223040E+06 1.200217887E+00 5.217386011E-10 3.748478400E-02 
0D75 36426 300 38.647 1.000000000E+00 4.091812722E+00 3.911646960E-11 1.984510825E+06 1.303113741E+00 8.997641542E-10 4.077702795E-02 
0D76 36530 300 38.647 1.000000000E+00 3.985849492E+00 2.476150164E-11 1.494975863E+06 1.192619156E+00 4.928210520E-10 3.424346156E-02 
0D77 36620 300.02 38.645 1.000000000E+00 3.989316815E+00 2.744365522E-11 1.560838279E+06 1.212439644E+00 5.657794656E-10 2.689366420E-02 
0D78 36724 300.02 38.645 1.000000000E+00 4.074960724E+00 3.497603459E-11 1.812714303E+06 1.262416591E+00 7.506907560E-10 6.282977771E-02 
0D79 36820 300.01 38.646 1.000000000E+00 3.929736994E+00 1.302148027E-11 1.182345954E+06 1.147229901E+00 3.849830164E-10 3.218601217E-02 
0D80 36920 300.01 38.646 1.000000000E+00 4.055656573E+00 3.673658005E-11 1.841338466E+06 1.286439586E+00 8.370454778E-10 6.347439106E-02 
0D81 37024 300.03 38.643 1.000000000E+00 3.983511366E+00 2.500935740E-11 1.564580374E+06 1.200858910E+00 5.385746561E-10 7.791185786E-02 
0D82 37120 300 38.647 1.000000000E+00 4.028398873E+00 3.290815942E-11 1.883490435E+06 1.257241023E+00 7.447590169E-10 8.452733546E-02 
0D83 37226 300.02 38.645 1.000000000E+00 4.120065730E+00 3.981983417E-11 2.374054314E+06 1.315684076E+00 9.816807763E-10 5.394320067E-02 
0D84 37320 300.01 38.646 1.000000000E+00 4.051556711E+00 3.716702375E-11 2.147122275E+06 1.302661809E+00 9.303178329E-10 4.763252508E-02 
0D85 37428 300.01 38.646 1.000000000E+00 4.127056226E+00 3.946348427E-11 2.197263736E+06 1.314334415E+00 9.897201973E-10 6.001294795E-02 
0D86 37524 300.02 38.645 1.000000000E+00 3.974524459E+00 2.469165570E-11 1.434575268E+06 1.197510608E+00 5.152633990E-10 3.431183724E-02 
0D87 37620 300.03 38.643 1.000000000E+00 4.041825186E+00 3.456856063E-11 1.936835081E+06 1.269698471E+00 7.845652325E-10 7.169176591E-02 
0D88 37722 300 38.647 1.000000000E+00 4.095211797E+00 3.873214376E-11 2.082041608E+06 1.303398430E+00 9.139794960E-10 1.785346726E-02 
0D89 37822 300 38.647 1.000000000E+00 4.032203733E+00 3.147054305E-11 1.620563310E+06 1.235742174E+00 6.225605154E-10 2.287340530E-02 
0D90 37930 300.02 38.645 1.000000000E+00 4.131141952E+00 3.969722595E-11 2.175591109E+06 1.315893781E+00 9.732216948E-10 2.374424274E-02 
0D91 38028 300.02 38.645 1.000000000E+00 3.997562427E+00 2.710702701E-11 1.918789846E+06 1.211797085E+00 5.592854743E-10 3.526845915E-02 
0D92 38120 300.01 38.646 1.000000000E+00 4.044929311E+00 3.315699374E-11 1.874885233E+06 1.255300318E+00 7.263099760E-10 4.542776866E-02 
0D93 38226 300.01 38.646 1.000000000E+00 3.867507441E+00 6.074293978E-32 1.166621906E+06 1.119535564E+00 3.439625285E-10 3.333366141E-02 
0D94 38318 300.02 38.645 1.000000000E+00 4.149578582E+00 4.041768784E-11 2.343940849E+06 1.326002916E+00 1.024789269E-09 3.095576845E-02 
0D95 38424 300.03 38.643 1.000000000E+00 4.009595210E+00 2.897017294E-11 1.654241708E+06 1.230102572E+00 6.453778854E-10 2.083075242E-02 
0D96 38526 300.02 38.645 1.000000000E+00 4.034675474E+00 3.142068481E-11 1.516187701E+06 1.238036463E+00 6.335772269E-10 3.363998652E-02 
0D97 38630 300.03 38.643 1.000000000E+00 4.114212499E+00 3.855298746E-11 2.441865707E+06 1.309666006E+00 9.746734455E-10 3.993104390E-02 
0D98 38730 300.02 38.645 1.000000000E+00 3.972113356E+00 2.223235204E-11 1.357379989E+06 1.185721659E+00 4.810242142E-10 2.421437151E-02 
0D99 38824 300.01 38.646 1.000000000E+00 4.051345240E+00 3.515982586E-11 1.887599429E+06 1.279141130E+00 8.206223077E-10 6.776418153E-02 
D100 38918 300.01 38.646 1.000000000E+00 4.124402500E+00 4.024665416E-11 2.495288767E+06 1.332142389E+00 1.073738762E-09 3.899939240E-02 
D101 39026 300.01 38.646 1.000000000E+00 4.139797521E+00 3.984945145E-11 2.109761816E+06 1.317932011E+00 9.723720564E-10 3.967257233E-02 
D102 39122 300.02 38.645 1.000000000E+00 4.035042254E+00 3.206998370E-11 1.759189959E+06 1.248930456E+00 7.001920507E-10 2.985750637E-02 
D103 39220 300.03 38.643 1.000000000E+00 3.986369777E+00 2.508912407E-11 1.328028786E+06 1.199352155E+00 5.118595432E-10 1.337548868E-02 
D104 39324 300.03 38.643 1.000000000E+00 4.038967620E+00 3.213651244E-11 1.663142803E+06 1.249594231E+00 7.004693814E-10 6.101248995E-02 
D105 39430 300.02 38.645 1.000000000E+00 3.989853774E+00 2.574627294E-11 1.532562974E+06 1.205739668E+00 5.362638487E-10 2.282208950E-02 
D106 39524 300.02 38.645 1.000000000E+00 4.037072834E+00 3.250959658E-11 1.518169273E+06 1.248976413E+00 6.629051754E-10 2.197336605E-02 
D107 39622 300.01 38.646 1.000000000E+00 4.144483720E+00 4.156448271E-11 3.527708516E+06 1.361129476E+00 1.248053424E-09 4.829009642E-02 
D108 39722 300 38.647 1.000000000E+00 4.061740483E+00 3.604337459E-11 1.736504269E+06 1.289517770E+00 8.400848556E-10 4.052525511E-02 
