N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 340 1.500E-4 1.239764500E+00 1.260582895E+00
1.468000E+10 1.000E+16 340 1.500E-4 1.245922716E+00 1.260618315E+00
2.154000E+10 1.000E+16 340 1.500E-4 1.250457381E+00 1.260697692E+00
3.162000E+10 1.000E+16 340 1.500E-4 1.253730529E+00 1.260819865E+00
4.642000E+10 1.000E+16 340 1.500E-4 1.256119471E+00 1.261004081E+00
6.813000E+10 1.000E+16 340 1.500E-4 1.257896373E+00 1.261277044E+00
1.000000E+11 1.000E+16 340 1.500E-4 1.259425157E+00 1.261740822E+00
1.468000E+11 1.000E+16 340 1.500E-4 1.260803199E+00 1.262387413E+00
2.154000E+11 1.000E+16 340 1.500E-4 1.262171206E+00 1.263254523E+00
3.162000E+11 1.000E+16 340 1.500E-4 1.263713252E+00 1.264453924E+00
4.642000E+11 1.000E+16 340 1.500E-4 1.265758248E+00 1.266267969E+00
6.813000E+11 1.000E+16 340 1.500E-4 1.266920025E+00 1.267273380E+00
1.000000E+12 1.000E+16 340 1.500E-4 1.269372363E+00 1.269617530E+00
1.468000E+12 1.000E+16 340 1.500E-4 1.272559564E+00 1.272736111E+00
2.154000E+12 1.000E+16 340 1.500E-4 1.275845695E+00 1.275970314E+00
3.162000E+12 1.000E+16 340 1.500E-4 1.279342722E+00 1.279432267E+00
4.642000E+12 1.000E+16 340 1.500E-4 1.282942794E+00 1.283007937E+00
6.813000E+12 1.000E+16 340 1.500E-4 1.286469067E+00 1.286519921E+00
1.000000E+13 1.000E+16 340 1.500E-4 1.289817307E+00 1.289855355E+00
