fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
007_305 007_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 4.088606780E-14 1.000000000E+20 1.142119848E+00 1.177354289E-14 3.346354526E-04 
007_305_SRH 007_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 4.020545721E-14 1.000000000E+20 1.142297683E+00 1.175837800E-14 3.399962032E-04 
009_305 009_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 8.365628135E-14 1.000000000E+20 1.142855493E+00 2.526028593E-14 3.568480142E-04 
009_305_SRH 009_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 8.297644824E-14 1.000000000E+20 1.142938877E+00 2.524517204E-14 3.596105206E-04 
010_305 010_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.182877404E-13 1.000000000E+20 1.143939559E+00 3.691420124E-14 3.752292851E-04 
010_305_SRH 010_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.176084932E-13 1.000000000E+20 1.143997110E+00 3.689916471E-14 3.772735662E-04 
011_305 011_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.654753523E-13 1.000000000E+20 1.147193393E+00 5.362506936E-14 4.014159253E-04 
011_305_SRH 011_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.647970050E-13 1.000000000E+20 1.147235371E+00 5.361008209E-14 4.029667325E-04 
014_305 014_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 4.042650518E-13 1.000000000E+20 1.158955876E+00 1.656443485E-13 5.587521771E-04 
014_305_SRH 014_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 4.035902269E-13 1.000000000E+20 1.158971246E+00 1.656301038E-13 5.596088689E-04 
