N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.542691700E-02 4.646251500E-02 4.767768100E-02 4.882439300E-02
1.016672606E+01 4.681209200E-02 4.779398700E-02 4.895049400E-02 5.010666000E-02
1.033324570E+01 4.825578700E-02 4.909752500E-02 5.011395300E-02 5.118741300E-02
1.049996187E+01 4.968598600E-02 5.030410600E-02 5.110471500E-02 5.191568100E-02
1.066670514E+01 5.098532300E-02 5.130964600E-02 5.183279400E-02 5.234237200E-02
1.083333839E+01 5.203427600E-02 5.201556600E-02 5.222061700E-02 5.241233900E-02
1.100000000E+01 5.274547400E-02 5.235938400E-02 5.223304300E-02 5.212017100E-02
1.116672606E+01 5.307908800E-02 5.232989800E-02 5.189297300E-02 5.151815600E-02
1.133324570E+01 5.304424900E-02 5.197124600E-02 5.128468100E-02 5.072925900E-02
1.149996187E+01 5.269637800E-02 5.138041300E-02 5.054433300E-02 4.991726200E-02
1.166670514E+01 5.213414700E-02 5.069646400E-02 4.983598600E-02 4.925107100E-02
1.183333839E+01 5.149169100E-02 5.007790300E-02 4.931635900E-02 4.886463400E-02
1.200000000E+01 5.092026700E-02 4.967002800E-02 4.909863400E-02 4.882738800E-02
1.216672606E+01 5.055866700E-02 4.957089200E-02 4.922738200E-02 4.913475900E-02
1.233324570E+01 5.049924700E-02 4.980756600E-02 4.967374700E-02 4.972095000E-02
1.249996187E+01 5.076223900E-02 5.033376700E-02 5.035380200E-02 5.048856500E-02
1.266670514E+01 5.129264900E-02 5.105252400E-02 5.116220400E-02 5.134039800E-02
1.283333839E+01 5.198524000E-02 5.185328900E-02 5.200336800E-02 5.219594600E-02
1.300000000E+01 5.272490800E-02 5.264252200E-02 5.279924800E-02 5.297543000E-02
