fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 54458649.391 339.92 34.109 2.465840949E-01 1.591480015E-04 2.324443256E-05 1.835879173E-01 1.266074567E-04 5.923149561E-01 0.000000000E+00 
00L2 54484315.18 339.91 34.11 2.467936150E-01 1.596553049E-04 2.344009612E-05 1.827566060E-01 1.282705140E-04 5.948974609E-01 0.000000000E+00 
00L3 54505318.473 339.9 34.111 2.475163365E-01 1.604810810E-04 2.361797693E-05 1.832822311E-01 1.288722836E-04 5.945864181E-01 0.000000000E+00 
00L4 54526546.732 339.89 34.112 2.487561141E-01 1.615606840E-04 2.394669200E-05 1.867566911E-01 1.282102159E-04 5.958488168E-01 0.000000000E+00 
00L5 54547547.986 339.88 34.113 2.486322738E-01 1.626346302E-04 2.408165595E-05 1.851933814E-01 1.300361678E-04 5.955466957E-01 0.000000000E+00 
00L6 54568538.326 339.89 34.112 2.490989386E-01 1.635576376E-04 2.420460916E-05 1.851702654E-01 1.307018080E-04 5.940942763E-01 0.000000000E+00 
00L7 54589540.805 339.9 34.111 2.493327667E-01 1.639115340E-04 2.435681981E-05 1.846282871E-01 1.319404080E-04 5.959800363E-01 0.000000000E+00 
00L8 54610539.832 339.9 34.111 2.501778400E-01 1.647600376E-04 2.460932936E-05 1.869112659E-01 1.316600277E-04 5.970339911E-01 0.000000000E+00 
00L9 54631540.848 339.9 34.111 2.502709725E-01 1.657549528E-04 2.473055623E-05 1.865667804E-01 1.325413121E-04 5.961518408E-01 0.000000000E+00 
0L10 54652549.381 339.9 34.111 2.504721933E-01 1.667710736E-04 2.495537054E-05 1.887723787E-01 1.322025672E-04 5.974255326E-01 0.000000000E+00 
0L11 54673542.31 339.91 34.11 2.514634578E-01 1.673953810E-04 2.524064054E-05 1.886562811E-01 1.337859245E-04 5.996281579E-01 0.000000000E+00 
0L12 54694543.16 339.92 34.109 2.510545435E-01 1.680543686E-04 2.523899379E-05 1.893448636E-01 1.332989804E-04 5.982106556E-01 0.000000000E+00 
0L13 54715543.773 339.91 34.11 2.519052153E-01 1.686021453E-04 2.538632614E-05 1.894675224E-01 1.339896336E-04 5.977224941E-01 0.000000000E+00 
0L14 54736314.298 339.93 34.108 2.527237800E-01 1.697794984E-04 2.574462002E-05 1.892069671E-01 1.360617197E-04 6.000053619E-01 0.000000000E+00 
0L15 54757304.779 339.93 34.108 2.522293700E-01 1.707325559E-04 2.580764488E-05 1.879022058E-01 1.373471703E-04 5.992890975E-01 0.000000000E+00 
0L16 54778305.817 339.94 34.107 2.532355920E-01 1.715432369E-04 2.597064454E-05 1.888086275E-01 1.375519472E-04 5.978391916E-01 0.000000000E+00 
0L17 54799308.477 339.95 34.106 2.536160395E-01 1.718263151E-04 2.607391110E-05 1.898670205E-01 1.373274091E-04 5.983286347E-01 0.000000000E+00 
0L18 54820307.216 339.95 34.106 2.530811521E-01 1.724944954E-04 2.617521686E-05 1.891387869E-01 1.383908177E-04 5.995911928E-01 0.000000000E+00 
0L19 54841308.098 339.95 34.106 2.534189020E-01 1.732988635E-04 2.643840017E-05 1.881078160E-01 1.405409960E-04 6.020054908E-01 0.000000000E+00 
0L20 54862309.872 339.96 34.105 2.544509720E-01 1.742698684E-04 2.660504379E-05 1.900622065E-01 1.399802735E-04 5.999810872E-01 0.000000000E+00 
0L21 54883309.644 339.96 34.105 2.546049728E-01 1.749940950E-04 2.680286066E-05 1.907098996E-01 1.405444622E-04 6.015765142E-01 0.000000000E+00 
0L22 54904310.258 339.96 34.105 2.548491499E-01 1.751014227E-04 2.687898448E-05 1.911782960E-01 1.406004982E-04 6.023376255E-01 0.000000000E+00 
0L23 54925311.199 339.96 34.105 2.552017407E-01 1.759555891E-04 2.695098425E-05 1.912907184E-01 1.408890686E-04 6.001888617E-01 0.000000000E+00 
0L24 54946311.699 339.97 34.104 2.547491192E-01 1.766690616E-04 2.708536872E-05 1.908598894E-01 1.419173572E-04 6.018129916E-01 0.000000000E+00 
0L25 54967312.616 340 34.101 2.550983552E-01 1.775407486E-04 2.727339747E-05 1.912662272E-01 1.426012510E-04 6.021899962E-01 0.000000000E+00 
0L26 54988303.341 339.96 34.105 2.551727213E-01 1.781652717E-04 2.747876329E-05 1.902505018E-01 1.444358067E-04 6.044214708E-01 0.000000000E+00 
0L27 55009303.978 339.99 34.102 2.554205316E-01 1.785806542E-04 2.748709939E-05 1.908195805E-01 1.440484186E-04 6.026132808E-01 0.000000000E+00 
0L28 55030304.973 339.97 34.104 2.556360514E-01 1.790537611E-04 2.761234736E-05 1.899167946E-01 1.453913532E-04 6.032506235E-01 0.000000000E+00 
0L29 55051305.637 339.99 34.102 2.559167462E-01 1.798797878E-04 2.777738456E-05 1.915768521E-01 1.449935586E-04 6.034069106E-01 0.000000000E+00 
0L30 55072306.825 339.99 34.102 2.562597654E-01 1.804425346E-04 2.789411879E-05 1.923624289E-01 1.450183677E-04 6.032444057E-01 0.000000000E+00 
0L31 55093307.227 340 34.101 2.565667796E-01 1.809084032E-04 2.801080963E-05 1.919738137E-01 1.459051926E-04 6.034850262E-01 0.000000000E+00 
0L32 55114307.805 340.01 34.1 2.575486889E-01 1.810820896E-04 2.812131207E-05 1.934121414E-01 1.453862554E-04 6.029769896E-01 0.000000000E+00 
0L33 55135309.386 340 34.101 2.571942265E-01 1.816658833E-04 2.819078364E-05 1.922392019E-01 1.466448249E-04 6.033545030E-01 0.000000000E+00 
0L34 55156309.51 340.01 34.1 2.571097440E-01 1.825570071E-04 2.825305482E-05 1.919283506E-01 1.471994504E-04 6.019332988E-01 0.000000000E+00 
0L35 55177310.154 339.99 34.102 2.574001729E-01 1.831544396E-04 2.844515659E-05 1.937253314E-01 1.468475322E-04 6.033676821E-01 0.000000000E+00 
0L36 55198300.97 340.01 34.1 2.572727901E-01 1.837233863E-04 2.866497744E-05 1.922362257E-01 1.491211761E-04 6.064476344E-01 0.000000000E+00 
0L37 55219301.488 340.01 34.1 2.578047295E-01 1.839179396E-04 2.866820124E-05 1.937147737E-01 1.479971378E-04 6.046241238E-01 0.000000000E+00 
0L38 55240532.557 340.01 34.1 2.582039612E-01 1.841613707E-04 2.882034408E-05 1.943012891E-01 1.483410557E-04 6.060908421E-01 0.000000000E+00 
0L39 55261303.281 340 34.101 2.579742781E-01 1.847479886E-04 2.879780642E-05 1.935574941E-01 1.487731201E-04 6.042313902E-01 0.000000000E+00 
0L40 55282534.23 340 34.101 2.586995996E-01 1.856458783E-04 2.910915200E-05 1.941414190E-01 1.499495531E-04 6.061058640E-01 0.000000000E+00 
0L41 55303535.424 340.01 34.1 2.584614740E-01 1.861077865E-04 2.904117343E-05 1.931777455E-01 1.503221573E-04 6.037453511E-01 0.000000000E+00 
0L42 55324535.866 340.02 34.099 2.589067307E-01 1.860955929E-04 2.922435455E-05 1.948228050E-01 1.500200723E-04 6.065484525E-01 0.000000000E+00 
0L43 55345536.559 340.03 34.098 2.586924925E-01 1.863052204E-04 2.911984563E-05 1.934154081E-01 1.505445257E-04 6.041993016E-01 0.000000000E+00 
0L44 55366528.002 340.02 34.099 2.596877952E-01 1.869204638E-04 2.927029803E-05 1.945183727E-01 1.504820896E-04 6.030020039E-01 0.000000000E+00 
0L45 55387527.91 340.01 34.1 2.594682533E-01 1.875810805E-04 2.944817080E-05 1.935359142E-01 1.521436788E-04 6.050413580E-01 0.000000000E+00 
