N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 305 2.100E-4 1.034652137E+00 1.050369945E+00
1.468000E+10 3.162E+16 305 2.100E-4 1.038734172E+00 1.050773712E+00
2.154000E+10 3.162E+16 305 2.100E-4 1.042350082E+00 1.051354803E+00
3.162000E+10 3.162E+16 305 2.100E-4 1.045564546E+00 1.052184395E+00
4.642000E+10 3.162E+16 305 2.100E-4 1.048539568E+00 1.053354748E+00
6.813000E+10 3.162E+16 305 2.100E-4 1.051492186E+00 1.054978575E+00
1.000000E+11 3.162E+16 305 2.100E-4 1.054654739E+00 1.057180122E+00
1.468000E+11 3.162E+16 305 2.100E-4 1.058238363E+00 1.060074924E+00
2.154000E+11 3.162E+16 305 2.100E-4 1.062391626E+00 1.063734952E+00
3.162000E+11 3.162E+16 305 2.100E-4 1.067159879E+00 1.068147894E+00
4.642000E+11 3.162E+16 305 2.100E-4 1.072460598E+00 1.073190016E+00
6.813000E+11 3.162E+16 305 2.100E-4 1.078098170E+00 1.078637189E+00
1.000000E+12 3.162E+16 305 2.100E-4 1.083821269E+00 1.084218913E+00
1.468000E+12 3.162E+16 305 2.100E-4 1.089395545E+00 1.089687766E+00
2.154000E+12 3.162E+16 305 2.100E-4 1.094651350E+00 1.094865048E+00
3.162000E+12 3.162E+16 305 2.100E-4 1.099491075E+00 1.099646355E+00
4.642000E+12 3.162E+16 305 2.100E-4 1.103870821E+00 1.103982917E+00
6.813000E+12 3.162E+16 305 2.100E-4 1.107780345E+00 1.107860683E+00
1.000000E+13 3.162E+16 305 2.100E-4 1.111343612E+00 1.111403818E+00
