True_Labels Predicted_Values
11.16731733 11.208143
13.33243846 13.28094
13.0 13.013138
12.16731733 12.152176
10.66651798 10.678245
11.49968708 11.499699
10.16731733 10.169915
10.83314711 10.831837
11.49968708 11.498469
12.33243846 12.329393
11.16731733 11.174092
12.83314711 12.821761
11.33243846 11.271177
12.16731733 11.863236
11.83314711 11.833154
11.83314711 11.799688
12.66651798 12.664655
12.33243846 12.30383
12.49968708 12.412927
12.83314711 12.831006
12.83314711 12.832432
10.66651798 10.664003
10.33243846 10.330899
11.66651798 11.61377
10.16731733 10.166648
10.83314711 10.894008
14.0 13.995233
13.83314711 13.723262
13.83314711 13.821929
10.16731733 10.09906
10.66651798 10.665916
13.83314711 13.828338
13.16731733 13.107072
10.0 10.024034
12.16731733 12.177184
10.66651798 10.651842
10.66651798 10.655633
10.33243846 10.336283
11.16731733 11.241709
13.33243846 13.353512
10.33243846 10.331184
12.0 11.998802
12.66651798 12.626236
13.66651798 13.719496
13.83314711 13.832981
11.83314711 11.773922
11.66651798 11.612724
10.33243846 10.332025
10.33243846 10.273223
10.16731733 10.197575
13.33243846 13.379908
12.16731733 12.167136
12.0 12.102806
10.16731733 10.169184
13.16731733 13.181522
10.33243846 10.34135
13.16731733 13.109892
11.16731733 11.181145
11.66651798 11.70444
10.0 10.018423
10.16731733 10.1415825
10.33243846 10.3320055
11.16731733 11.173108
10.16731733 10.201636
10.49968708 10.495636
10.66651798 10.605998
13.49968708 13.244327
12.33243846 12.394603
13.16731733 12.987373
13.16731733 13.171625
13.33243846 13.336418
11.83314711 11.851151
10.49968708 10.504453
11.49968708 11.684884
13.66651798 13.733893
11.66651798 11.675401
10.49968708 10.529337
14.0 13.844358
13.49968708 13.499855
11.49968708 11.567177
10.33243846 10.342668
14.0 13.996903
11.0 11.021701
12.49968708 12.453986
14.0 13.952975
13.33243846 13.201892
13.0 12.997737
12.66651798 12.24231
11.66651798 11.698976
13.83314711 13.8334055
10.66651798 10.662698
13.0 13.0004635
12.66651798 12.651307
13.0 13.010766
10.83314711 10.83937
13.16731733 13.152565
12.66651798 12.693818
13.33243846 13.35006
12.0 11.996296
10.83314711 10.88696
10.33243846 10.288114
10.83314711 10.81746
10.83314711 10.836857
10.0 10.0118265
10.33243846 10.421734
14.0 13.9559145
13.0 13.002564
11.83314711 11.80244
10.16731733 10.169236
11.49968708 11.514488
11.33243846 11.280783
10.16731733 10.15848
13.0 12.99954
12.49968708 12.541021
13.33243846 13.333984
10.49968708 10.499264
10.83314711 10.819951
12.0 11.999308
13.0 13.03686
11.49968708 11.440364
13.16731733 13.181493
10.33243846 10.2983265
10.33243846 10.333145
13.66651798 13.664987
13.49968708 13.507563
10.66651798 10.664701
14.0 13.980567
10.49968708 10.499902
11.83314711 11.910915
11.0 10.995178
12.83314711 12.755564
10.33243846 10.363487
13.49968708 13.503883
13.66651798 13.773094
11.49968708 11.55374
14.0 13.9998045
13.83314711 13.837863
10.0 10.003625
11.66651798 11.639188
13.83314711 13.828156
13.49968708 13.512211
11.66651798 11.714275
14.0 13.865027
13.49968708 13.502333
11.83314711 11.815424
11.0 10.929093
10.66651798 10.666435
10.49968708 10.513986
12.16731733 12.149097
12.33243846 12.325664
10.49968708 10.449773
11.33243846 11.32733
12.66651798 12.680861
13.33243846 13.348578
11.16731733 11.202221
13.0 13.000434
11.49968708 11.522785
12.33243846 12.319142
11.16731733 11.204296
11.49968708 11.550944
11.33243846 11.327045
12.66651798 12.615666
13.66651798 13.776637
10.83314711 10.776571
11.0 11.018565
13.0 13.006587
11.49968708 11.542944
13.0 12.99954
12.0 11.945507
10.0 10.023071
13.0 12.990578
