N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 -1.508709700E-02 9.108430000E-03 2.065848800E-02 2.654161800E-02 3.310720000E-02 4.538942800E-02 6.070058200E-02 7.334436600E-02 8.178240000E-02
1.016672606E+01 -1.497993700E-02 9.143652000E-03 2.067114500E-02 2.654315100E-02 3.309659900E-02 4.535453200E-02 6.061426700E-02 7.314629300E-02 8.136571600E-02
1.033324570E+01 -1.482392100E-02 9.194944000E-03 2.068958200E-02 2.654537700E-02 3.308118200E-02 4.530398400E-02 6.049017400E-02 7.286566800E-02 8.079026100E-02
1.049996187E+01 -1.459765400E-02 9.269344000E-03 2.071633700E-02 2.654857200E-02 3.305881400E-02 4.523115800E-02 6.031336800E-02 7.247402100E-02 8.001458400E-02
1.066670514E+01 -1.427128600E-02 9.376689000E-03 2.075495600E-02 2.655313700E-02 3.302654100E-02 4.512709200E-02 6.006470400E-02 7.193871900E-02 7.900192400E-02
1.083333839E+01 -1.380429400E-02 9.530359000E-03 2.081027600E-02 2.655955800E-02 3.298034500E-02 4.498016500E-02 5.972136000E-02 7.122748900E-02 7.773245500E-02
1.100000000E+01 -1.314377000E-02 9.747875000E-03 2.088865100E-02 2.656840300E-02 3.291495700E-02 4.477624300E-02 5.925918100E-02 7.031705700E-02 7.621815700E-02
1.116672606E+01 -1.222488300E-02 1.005080600E-02 2.099795100E-02 2.658024400E-02 3.282387800E-02 4.449996700E-02 5.865818300E-02 6.920583400E-02 7.450953100E-02
1.133324570E+01 -1.097626800E-02 1.046321800E-02 2.114703000E-02 2.659540500E-02 3.269992200E-02 4.413798600E-02 5.791183800E-02 6.792787900E-02 7.271851500E-02
1.149996187E+01 -9.334388000E-03 1.100719500E-02 2.134415000E-02 2.660320700E-02 3.253064300E-02 4.368496800E-02 5.703908800E-02 6.656241100E-02 7.098511200E-02
1.166670514E+01 -7.270058000E-03 1.169460500E-02 2.159400400E-02 2.660322100E-02 3.232372200E-02 4.315206400E-02 5.609531300E-02 6.523251300E-02 6.946934000E-02
1.183333839E+01 -4.824274000E-03 1.251572200E-02 2.189331100E-02 2.662566600E-02 3.207991800E-02 4.257544800E-02 5.517524600E-02 6.408804100E-02 6.832249000E-02
1.200000000E+01 -2.151771000E-03 1.342907400E-02 2.222632700E-02 2.664737900E-02 3.181521800E-02 4.201957700E-02 5.440074600E-02 6.327174300E-02 6.764737300E-02
1.216672606E+01 5.485500000E-04 1.436062800E-02 2.256281400E-02 2.665760000E-02 3.156009300E-02 4.156878700E-02 5.389020800E-02 6.287564700E-02 6.746910000E-02
1.233324570E+01 2.995150000E-03 1.521736000E-02 2.286096500E-02 2.663777100E-02 3.135434200E-02 4.130018700E-02 5.371626300E-02 6.290530400E-02 6.772010900E-02
1.249996187E+01 4.980428000E-03 1.590997000E-02 2.307522100E-02 2.661015800E-02 3.123449700E-02 4.126691900E-02 5.387198800E-02 6.327276700E-02 6.825437900E-02
1.266670514E+01 6.399454000E-03 1.637147200E-02 2.316661800E-02 2.655623100E-02 3.121679600E-02 4.144893800E-02 5.426906400E-02 6.382615700E-02 6.888787600E-02
1.283333839E+01 7.252906000E-03 1.656562700E-02 2.311291300E-02 2.647100700E-02 3.128599100E-02 4.177308500E-02 5.477324600E-02 6.440103900E-02 6.943741300E-02
1.300000000E+01 7.578014000E-03 1.648985900E-02 2.291497700E-02 2.636057800E-02 3.139975500E-02 4.214083200E-02 5.525622500E-02 6.485946100E-02 6.982043400E-02
