N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 9.722557000E-03 -1.523063360E-01 -1.227474970E-01 -2.065066300E-02 1.882654500E-02 4.069042800E-02 5.900125000E-02 7.736334000E-02 9.192066200E-02
1.016672606E+01 9.682213000E-03 -1.524040320E-01 -1.221830960E-01 -2.043712300E-02 1.888526600E-02 4.066775100E-02 5.888363200E-02 7.705355000E-02 9.119630200E-02
1.033324570E+01 9.623361000E-03 -1.525833940E-01 -1.213608770E-01 -2.012655900E-02 1.897054400E-02 4.063476000E-02 5.871379800E-02 7.661103600E-02 9.018094900E-02
1.049996187E+01 9.537764000E-03 -1.527869270E-01 -1.201672400E-01 -1.967684700E-02 1.909374700E-02 4.058701200E-02 5.847038500E-02 7.596421800E-02 8.878535300E-02
1.066670514E+01 9.413788000E-03 -1.530827210E-01 -1.184432990E-01 -1.902965200E-02 1.927047400E-02 4.051834400E-02 5.812528700E-02 7.511006100E-02 8.691827600E-02
1.083333839E+01 9.235337000E-03 -1.535093260E-01 -1.159720160E-01 -1.810659500E-02 1.952130900E-02 4.042044200E-02 5.764350400E-02 7.393608400E-02 8.450893500E-02
1.100000000E+01 8.980778000E-03 -1.541212630E-01 -1.124677720E-01 -1.680720200E-02 1.987203100E-02 4.028274800E-02 5.698530800E-02 7.241409700E-02 8.155032800E-02
1.116672606E+01 6.602477000E-03 -1.550095530E-01 -1.075767330E-01 -1.501189300E-02 2.035185100E-02 4.009265500E-02 5.611268600E-02 7.048089600E-02 7.810785100E-02
1.133324570E+01 2.764774000E-03 -1.562327230E-01 -1.009035900E-01 -1.259622400E-02 2.098863500E-02 3.983697700E-02 5.500186600E-02 6.818398400E-02 7.438336200E-02
1.149996187E+01 -2.616991000E-03 -1.579319900E-01 -9.208940300E-02 -9.463696000E-03 2.179867400E-02 3.950528400E-02 5.366165000E-02 6.563545400E-02 7.063681200E-02
1.166670514E+01 -1.001049600E-02 -1.601622170E-01 -8.096362000E-02 -5.600977000E-03 2.277188800E-02 3.909539000E-02 5.215140500E-02 6.302846300E-02 6.716637100E-02
1.183333839E+01 -1.987423200E-02 -1.630288930E-01 -6.776139400E-02 -1.143740000E-03 2.385701800E-02 3.862049000E-02 5.058710400E-02 6.060024100E-02 6.424661100E-02
1.200000000E+01 -3.250060400E-02 -1.664659090E-01 -5.330874600E-02 3.587110000E-03 2.495995400E-02 3.811478300E-02 4.912299000E-02 5.857037300E-02 6.204189200E-02
1.216672606E+01 -4.776401500E-02 -1.609205790E-01 -3.897488900E-02 8.136347000E-03 2.596743900E-02 3.763264400E-02 4.791094400E-02 5.708424600E-02 6.060695900E-02
1.233324570E+01 -6.484682100E-02 -1.284879970E-01 -2.624230800E-02 1.206843500E-02 2.679250000E-02 3.723767300E-02 4.705635000E-02 5.618837800E-02 5.990347900E-02
1.249996187E+01 -8.213501700E-02 -1.011097750E-01 -1.608145800E-02 1.513923800E-02 2.741056900E-02 3.698355200E-02 4.659345800E-02 5.584096200E-02 5.982852100E-02
1.266670514E+01 -9.758792000E-02 -8.035436700E-02 -8.622231000E-03 1.735417800E-02 2.785651500E-02 3.689574500E-02 4.648969300E-02 5.594359400E-02 6.024491200E-02
1.283333839E+01 -1.095243620E-01 -6.547671900E-02 -3.369979000E-03 1.888199900E-02 2.818852700E-02 3.696519100E-02 4.667057500E-02 5.637707400E-02 6.097463900E-02
1.300000000E+01 -1.173087850E-01 -5.475355000E-02 3.331640000E-04 1.992328100E-02 2.845315100E-02 3.715747700E-02 4.705022300E-02 5.702931400E-02 6.191787900E-02
