N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.912596500E-02 2.904996400E-02 2.893895200E-02 2.877715800E-02 2.854213400E-02 2.820237500E-02 2.771464700E-02 2.702162800E-02 2.605138600E-02 2.472169200E-02 2.295416700E-02 2.070428100E-02 1.800953200E-02 1.504434800E-02 1.214248400E-02 9.726512000E-03 8.120611000E-03 7.354116000E-03 7.160368000E-03
1.600000000E+01 -1.631352400E-02 -1.608811100E-02 -1.576054500E-02 -1.528659000E-02 -1.460547500E-02 -1.363603500E-02 -1.227533900E-02 -1.040333600E-02 -7.899756000E-03 -4.681074000E-03 -7.593340000E-04 3.693156000E-03 8.320013000E-03 1.265515000E-02 1.629638800E-02 1.907060100E-02 2.105766000E-02 2.247066100E-02 2.351611300E-02
1.700000000E+01 1.066438970E-01 1.057898100E-01 1.045843650E-01 1.029117300E-01 1.006449800E-01 9.766941900E-02 9.392413600E-02 8.945334700E-02 8.444695900E-02 7.923561900E-02 7.422367300E-02 6.978233900E-02 6.615969300E-02 6.344841100E-02 6.161148700E-02 6.053427900E-02 6.007343600E-02 6.011157900E-02 6.039897300E-02
1.549996187E+01 -1.611634960E-01 -1.612879940E-01 -1.614697070E-01 -1.617342660E-01 -1.621180370E-01 -1.626716610E-01 -1.634639880E-01 -1.645849640E-01 -1.661448670E-01 -1.682650140E-01 -1.710525130E-01 -1.745532190E-01 -1.786858350E-01 -1.602212710E-01 -1.274601870E-01 -9.981996000E-02 -7.869861900E-02 -6.327158500E-02 -5.185263800E-02
1.649996187E+01 6.096180000E-02 6.084099700E-02 6.066627600E-02 6.041523200E-02 6.005797000E-02 5.955661900E-02 5.886654100E-02 5.794220400E-02 5.674886000E-02 5.528160200E-02 5.358644400E-02 5.177144800E-02 4.999390300E-02 4.841995500E-02 4.717504700E-02 4.631250900E-02 4.581481600E-02 4.562029200E-02 4.565560000E-02
1.674996808E+01 8.578198900E-02 8.542060200E-02 8.490249100E-02 8.416752300E-02 8.314051700E-02 8.173524900E-02 7.986755300E-02 7.748024200E-02 7.457962600E-02 7.127173800E-02 6.777377100E-02 6.437875300E-02 6.137622600E-02 5.896928800E-02 5.723298800E-02 5.612927600E-02 5.555509400E-02 5.539115900E-02 5.553208800E-02
1.624993176E+01 3.218613300E-02 3.221457600E-02 3.225575400E-02 3.231499700E-02 3.239937300E-02 3.251792800E-02 3.268125300E-02 3.289980800E-02 3.318048100E-02 3.352039100E-02 3.389959000E-02 3.427730600E-02 3.460015300E-02 3.482609100E-02 3.495230600E-02 3.502095700E-02 3.509332900E-02 3.521415800E-02 3.539655500E-02
1.574996808E+01 -1.255047860E-01 -1.248997730E-01 -1.240186110E-01 -1.227398790E-01 -1.208940040E-01 -1.182499950E-01 -1.145051180E-01 -1.092868460E-01 -1.021843910E-01 -9.283528400E-02 -8.109088400E-02 -6.724476800E-02 -5.221216800E-02 -3.744586100E-02 -2.445412900E-02 -1.415646300E-02 -6.593886000E-03 -1.199496000E-03 2.718381000E-03
1.524993176E+01 9.147666000E-03 9.112490000E-03 9.061203000E-03 8.986661000E-03 8.878810000E-03 8.724927000E-03 8.131915000E-03 4.899741000E-03 3.332890000E-04 -6.059250000E-03 -1.477540300E-02 -2.627510700E-02 -4.075914000E-02 -5.787001500E-02 -7.643439400E-02 -9.450183700E-02 -1.099660960E-01 -1.214522330E-01 -1.287900890E-01
