T d154 d184 d214 d244
d 150 180 210 240
290 1.269442594E+00 1.269101945E+00 1.269490117E+00 1.269410062E+00
295 1.269763895E+00 1.269321314E+00 1.269638991E+00 1.270197189E+00
300 1.270993079E+00 1.270657908E+00 1.270756878E+00 1.270877502E+00
305 1.272609411E+00 1.272604901E+00 1.272316554E+00 1.272564630E+00
310 1.275283599E+00 1.275332523E+00 1.275040826E+00 1.275052866E+00
315 1.278438067E+00 1.278455596E+00 1.278267488E+00 1.278146321E+00
320 1.281425124E+00 1.281472563E+00 1.281281645E+00 1.281123187E+00
325 1.284687454E+00 1.284757531E+00 1.284778471E+00 1.284375428E+00
330 1.287632833E+00 1.287889088E+00 1.287856340E+00 1.287659123E+00
335 1.289833450E+00 1.290131315E+00 1.290029956E+00 1.289817195E+00
340 1.291794304E+00 1.292034754E+00 1.291948974E+00 1.291745325E+00
