T d154 d184 d214 d244
d 150 180 210 240
290 1.228468880E+00 1.227983209E+00 1.227644233E+00 1.226967491E+00
295 1.229233662E+00 1.228635439E+00 1.228410180E+00 1.227799786E+00
300 1.230613750E+00 1.230046999E+00 1.229782734E+00 1.229258447E+00
305 1.232255094E+00 1.231535803E+00 1.231357778E+00 1.231016566E+00
310 1.234728203E+00 1.233827777E+00 1.233553311E+00 1.233252531E+00
315 1.237226366E+00 1.236179321E+00 1.235897697E+00 1.235561074E+00
320 1.239444792E+00 1.238288162E+00 1.237748370E+00 1.237553026E+00
325 1.241779817E+00 1.240372605E+00 1.239675645E+00 1.239338407E+00
330 1.243636026E+00 1.241997024E+00 1.240872496E+00 1.240553330E+00
335 1.244374414E+00 1.242388556E+00 1.240939648E+00 1.240406578E+00
340 1.244193307E+00 1.241731077E+00 1.239824324E+00 1.238922838E+00
