N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+16 295 3.300E-4 3.738657E+1 1.920350E+1 6.178230E-1 8.313820E+1
1.468000E+10 1.778E+16 295 3.300E-4 3.734647E+1 1.917620E+1 6.176900E-1 8.312690E+1
2.154000E+10 1.778E+16 295 3.300E-4 3.728861E+1 1.913680E+1 6.174960E-1 8.311090E+1
3.162000E+10 1.778E+16 295 3.300E-4 3.720579E+1 1.908040E+1 6.172140E-1 8.308840E+1
4.642000E+10 1.778E+16 295 3.300E-4 3.708854E+1 1.900070E+1 6.168070E-1 8.305760E+1
6.813000E+10 1.778E+16 295 3.300E-4 3.692517E+1 1.888970E+1 6.162230E-1 8.301650E+1
1.000000E+11 1.778E+16 295 3.300E-4 3.670245E+1 1.873100E+1 6.153970E-1 8.292990E+1
1.468000E+11 1.778E+16 295 3.300E-4 3.640765E+1 1.853190E+1 6.142500E-1 8.286690E+1
2.154000E+11 1.778E+16 295 3.300E-4 3.603200E+1 1.828000E+1 6.127050E-1 8.280110E+1
3.162000E+11 1.778E+16 295 3.300E-4 3.557481E+1 1.797580E+1 6.107150E-1 8.273850E+1
4.642000E+11 1.778E+16 295 3.300E-4 3.504564E+1 1.762620E+1 6.082300E-1 8.269050E+1
6.813000E+11 1.778E+16 295 3.300E-4 3.446174E+1 1.723460E+1 6.054100E-1 8.260660E+1
1.000000E+12 1.778E+16 295 3.300E-4 3.384072E+1 1.682750E+1 6.023950E-1 8.254650E+1
1.468000E+12 1.778E+16 295 3.300E-4 3.319332E+1 1.640530E+1 5.991760E-1 8.248570E+1
2.154000E+12 1.778E+16 295 3.300E-4 3.252134E+1 1.596760E+1 5.956850E-1 8.242400E+1
3.162000E+12 1.778E+16 295 3.300E-4 3.182081E+1 1.550520E+1 5.920040E-1 8.230780E+1
4.642000E+12 1.778E+16 295 3.300E-4 3.108649E+1 1.503170E+1 5.880090E-1 8.223420E+1
6.813000E+12 1.778E+16 295 3.300E-4 3.031462E+1 1.453080E+1 5.837440E-1 8.211350E+1
1.000000E+13 1.778E+16 295 3.300E-4 2.950328E+1 1.401660E+1 5.792600E-1 8.201590E+1
1.468000E+13 1.778E+16 295 3.300E-4 2.865204E+1 1.348400E+1 5.744660E-1 8.192190E+1
2.154000E+13 1.778E+16 295 3.300E-4 2.776164E+1 1.292740E+1 5.695350E-1 8.176100E+1
3.162000E+13 1.778E+16 295 3.300E-4 2.683384E+1 1.236290E+1 5.643070E-1 8.164340E+1
4.642000E+13 1.778E+16 295 3.300E-4 2.587148E+1 1.177910E+1 5.589660E-1 8.145260E+1
6.813000E+13 1.778E+16 295 3.300E-4 2.487842E+1 1.119240E+1 5.533850E-1 8.129650E+1
1.000000E+14 1.778E+16 295 3.300E-4 2.385959E+1 1.059310E+1 5.476530E-1 8.106880E+1
