fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.722487882E-13 1.000000000E+20 1.202189362E+00 1.223337926E-14 1.170289344E-05 
001_340_SRH 001_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.880485964E-14 1.000000000E+20 1.343078990E+00 9.013308368E-15 2.740229164E-04 
002_340 002_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.845103277E-13 1.000000000E+20 1.232622759E+00 1.618581212E-14 1.960598397E-05 
002_340_SRH 002_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.202420473E-14 1.000000000E+20 1.343254473E+00 1.322717716E-14 2.758584388E-04 
003_340 003_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.021256197E-13 1.000000000E+20 1.258149049E+00 2.214387604E-14 3.373907462E-05 
003_340_SRH 003_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.114241840E-14 1.000000000E+20 1.343508008E+00 1.940945326E-14 2.785407266E-04 
004_340 004_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.275084738E-13 1.000000000E+20 1.285617065E+00 3.106790587E-14 5.791857451E-05 
004_340_SRH 004_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.861012976E-14 1.000000000E+20 1.343870990E+00 2.847788236E-14 2.824515809E-04 
005_340 005_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.634534239E-13 1.000000000E+20 1.302679999E+00 4.423552329E-14 8.475507610E-05 
005_340_SRH 005_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.277081851E-13 1.000000000E+20 1.344385220E+00 4.177640509E-14 2.881370632E-04 
006_340 006_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.139828388E-13 1.000000000E+20 1.315885310E+00 6.361152234E-14 1.172841495E-04 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.826467635E-13 1.000000000E+20 1.345102826E+00 6.127170094E-14 2.963670016E-04 
007_340 007_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.838355070E-13 1.000000000E+20 1.326000432E+00 9.206201310E-14 1.545977119E-04 
007_340_SRH 007_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.585057213E-13 1.000000000E+20 1.346082964E+00 8.983968871E-14 3.082073893E-04 
008_340 008_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.782970078E-13 1.000000000E+20 1.333820531E+00 1.337819765E-13 1.961034428E-04 
008_340_SRH 008_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.608881747E-13 1.000000000E+20 1.347384062E+00 1.316836723E-13 3.250974153E-04 
009_340 009_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.025962995E-13 1.000000000E+20 1.340040247E+00 1.949085883E-13 2.420588858E-04 
009_340_SRH 009_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.952134406E-13 1.000000000E+20 1.349047536E+00 1.929464742E-13 3.489100982E-04 
010_340 010_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.611186004E-13 1.000000000E+20 1.345192825E+00 2.844226952E-13 2.938785454E-04 
010_340_SRH 010_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.657980787E-13 1.000000000E+20 1.351076682E+00 2.826106074E-13 3.819625990E-04 
011_340 011_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.056895932E-12 1.000000000E+20 1.349633268E+00 4.154786978E-13 3.540514323E-04 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.752437032E-13 1.000000000E+20 1.353417232E+00 4.138272119E-13 4.269261647E-04 
012_340 012_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.292018302E-12 1.000000000E+20 1.353553226E+00 6.073675568E-13 4.257063137E-04 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.124858803E-12 1.000000000E+20 1.355954153E+00 6.058797853E-13 4.866004666E-04 
013_340 013_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.568822055E-12 1.000000000E+20 1.357587052E+00 8.897593809E-13 5.116624012E-04 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.416029046E-12 1.000000000E+20 1.359064599E+00 8.883678886E-13 5.633362794E-04 
014_340 014_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.892991988E-12 1.000000000E+20 1.360494778E+00 1.301953046E-12 6.141086955E-04 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.753537341E-12 1.000000000E+20 1.361438187E+00 1.300765693E-12 6.585915628E-04 
015_340 015_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.273982637E-12 1.000000000E+20 1.362893703E+00 1.905632256E-12 7.354643462E-04 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.146248668E-12 1.000000000E+20 1.363500930E+00 1.904639630E-12 7.742009612E-04 
016_340 016_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.725122228E-12 1.000000000E+20 1.364946633E+00 2.791106570E-12 8.796621179E-04 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.606886471E-12 1.000000000E+20 1.365461021E+00 2.791430534E-12 9.156995851E-04 
017_340 017_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.261773164E-12 1.000000000E+20 1.366420843E+00 4.087545565E-12 1.045776784E-03 
