5.000E-2 1.098E-7 1.094E-7 4.420E-10 5.689E-42 8.069E-85 0.000E+0 1.922E-304 2.108E-192
5.275E-2 2.539E-7 2.519E-7 2.004E-9 1.840E-40 1.936E-82 0.000E+0 1.368E-298 4.196E-189
5.549E-2 5.766E-7 5.680E-7 8.606E-9 5.578E-39 4.294E-80 0.000E+0 8.538E-293 7.819E-186
5.824E-2 1.290E-6 1.255E-6 3.501E-8 1.585E-37 8.805E-78 0.000E+0 4.675E-287 1.364E-182
6.099E-2 2.848E-6 2.713E-6 1.349E-7 4.222E-36 1.669E-75 0.000E+0 2.246E-281 2.228E-179
6.373E-2 6.239E-6 5.747E-6 4.925E-7 1.054E-34 2.925E-73 0.000E+0 9.465E-276 3.406E-176
6.648E-2 1.362E-5 1.192E-5 1.703E-6 2.467E-33 4.739E-71 0.000E+0 3.499E-270 4.877E-173
6.923E-2 2.979E-5 2.421E-5 5.578E-6 5.413E-32 7.097E-69 0.000E+0 1.135E-264 6.536E-170
7.197E-2 6.548E-5 4.817E-5 1.731E-5 1.113E-30 9.825E-67 0.000E+0 3.228E-259 8.202E-167
7.472E-2 1.447E-4 9.385E-5 5.087E-5 2.146E-29 1.258E-64 0.000E+0 8.058E-254 9.636E-164
7.747E-2 3.207E-4 1.791E-4 1.416E-4 3.878E-28 1.488E-62 0.000E+0 1.764E-248 1.060E-160
8.021E-2 7.080E-4 3.346E-4 3.735E-4 6.568E-27 1.627E-60 2.432E-320 3.389E-243 1.091E-157
8.296E-2 1.545E-3 6.122E-4 9.330E-4 1.043E-25 1.646E-58 2.335E-312 5.710E-238 1.052E-154
8.571E-2 3.305E-3 1.097E-3 2.208E-3 1.552E-24 1.538E-56 1.777E-304 8.440E-233 9.497E-152
8.845E-2 6.874E-3 1.925E-3 4.949E-3 2.165E-23 1.329E-54 1.072E-296 1.094E-227 8.025E-149
9.120E-2 1.382E-2 3.309E-3 1.051E-2 2.831E-22 1.062E-52 5.129E-289 1.245E-222 6.349E-146
9.395E-2 2.671E-2 5.569E-3 2.114E-2 3.471E-21 7.844E-51 1.945E-281 1.242E-217 4.703E-143
9.669E-2 4.945E-2 9.179E-3 4.028E-2 3.988E-20 5.355E-49 5.848E-274 1.088E-212 3.261E-140
9.944E-2 8.751E-2 1.482E-2 7.269E-2 4.295E-19 3.380E-47 1.394E-266 8.353E-208 2.118E-137
1.022E-1 1.477E-1 2.342E-2 1.243E-1 4.336E-18 1.972E-45 2.634E-259 5.628E-203 1.287E-134
1.049E-1 2.375E-1 3.626E-2 2.013E-1 4.103E-17 1.064E-43 3.946E-252 3.326E-198 7.325E-132
1.077E-1 3.637E-1 5.497E-2 3.088E-1 3.640E-16 5.305E-42 4.686E-245 1.725E-193 3.903E-129
1.104E-1 5.303E-1 8.162E-2 4.487E-1 3.027E-15 2.445E-40 4.412E-238 7.844E-189 1.947E-126
