X Y Yfit
2.3000000E+1 1.3160000E-4 1.3104560E-4
4.4000000E+1 1.3290000E-4 1.3238081E-4
6.3000000E+1 1.3430000E-4 1.3355706E-4
8.2000000E+1 1.3530000E-4 1.3470260E-4
1.0100000E+2 1.3610000E-4 1.3581702E-4
1.2000000E+2 1.3690000E-4 1.3690000E-4
1.3900000E+2 1.3780000E-4 1.3795129E-4
1.5800000E+2 1.3890000E-4 1.3897072E-4
1.7700000E+2 1.4010000E-4 1.3995820E-4
1.9600000E+2 1.4100000E-4 1.4091374E-4
2.1600000E+2 1.4170000E-4 1.4188511E-4
2.3400000E+2 1.4240000E-4 1.4272928E-4
2.5300000E+2 1.4320000E-4 1.4358964E-4
2.7200000E+2 1.4420000E-4 1.4441875E-4
2.9100000E+2 1.4510000E-4 1.4521694E-4
3.1000000E+2 1.4610000E-4 1.4598462E-4
3.2900000E+2 1.4670000E-4 1.4672224E-4
3.4800000E+2 1.4700000E-4 1.4743032E-4
3.6700000E+2 1.4780000E-4 1.4810942E-4
3.8600000E+2 1.4860000E-4 1.4876014E-4
4.0600000E+2 1.4930000E-4 1.4941515E-4
4.2400000E+2 1.5020000E-4 1.4997902E-4
4.4300000E+2 1.5050000E-4 1.5054856E-4
4.6200000E+2 1.5090000E-4 1.5109246E-4
4.8100000E+2 1.5140000E-4 1.5161147E-4
5.0000000E+2 1.5190000E-4 1.5210636E-4
5.1900000E+2 1.5270000E-4 1.5257789E-4
5.3800000E+2 1.5310000E-4 1.5302685E-4
5.5700000E+2 1.5370000E-4 1.5345402E-4
5.7600000E+2 1.5380000E-4 1.5386021E-4
5.9600000E+2 1.5410000E-4 1.5426596E-4
6.1400000E+2 1.5470000E-4 1.5461274E-4
6.3300000E+2 1.5520000E-4 1.5496064E-4
6.5200000E+2 1.5570000E-4 1.5529065E-4
6.7200000E+2 1.5560000E-4 1.5561953E-4
6.9000000E+2 1.5590000E-4 1.5590000E-4
7.0900000E+2 1.5620000E-4 1.5618079E-4
7.2800000E+2 1.5650000E-4 1.5644661E-4
7.4700000E+2 1.5690000E-4 1.5669813E-4
7.6600000E+2 1.5740000E-4 1.5693603E-4
7.8600000E+2 1.5720000E-4 1.5717244E-4
8.0400000E+2 1.5720000E-4 1.5737352E-4
8.2300000E+2 1.5750000E-4 1.5757434E-4
8.4200000E+2 1.5780000E-4 1.5776399E-4
8.6100000E+2 1.5810000E-4 1.5794303E-4
8.8000000E+2 1.5840000E-4 1.5811200E-4
8.9900000E+2 1.5840000E-4 1.5827143E-4
9.1800000E+2 1.5830000E-4 1.5842180E-4
9.3700000E+2 1.5860000E-4 1.5856359E-4
9.5600000E+2 1.5900000E-4 1.5869727E-4
9.7600000E+2 1.5930000E-4 1.5882968E-4
9.9400000E+2 1.5910000E-4 1.5894196E-4
1.0130000E+3 1.5890000E-4 1.5905379E-4
1.0320000E+3 1.5900000E-4 1.5915913E-4
