N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 6.135628000E-03 5.228534000E-03 4.424630000E-03 3.721718000E-03
1.016672606E+01 4.175978000E-03 3.554079000E-03 3.006147000E-03 2.528833000E-03
1.033324570E+01 2.837163000E-03 2.413514000E-03 2.042430000E-03 1.720683000E-03
1.049996187E+01 1.927093000E-03 1.639891000E-03 1.390037000E-03 1.174805000E-03
1.066670514E+01 1.309804000E-03 1.116019000E-03 9.489440000E-04 8.065230000E-04
1.083333839E+01 8.913580000E-04 7.613830000E-04 6.508880000E-04 5.582860000E-04
1.100000000E+01 6.077240000E-04 5.214910000E-04 4.497270000E-04 3.912460000E-04
1.116672606E+01 4.156280000E-04 3.594270000E-04 3.143020000E-04 2.792580000E-04
1.133324570E+01 2.857470000E-04 2.502880000E-04 2.235010000E-04 2.044500000E-04
1.149996187E+01 1.982150000E-04 1.771340000E-04 1.628380000E-04 1.543580000E-04
1.166670514E+01 1.395260000E-04 1.282940000E-04 1.221640000E-04 1.200250000E-04
1.183333839E+01 1.003710000E-04 9.556400000E-05 9.422900000E-05 9.521500000E-05
1.200000000E+01 7.418500000E-05 7.314200000E-05 7.405300000E-05 7.596200000E-05
1.216672606E+01 5.638100000E-05 5.705000000E-05 5.854500000E-05 6.025300000E-05
1.233324570E+01 4.377000000E-05 4.487700000E-05 4.616900000E-05 4.738500000E-05
1.249996187E+01 3.441400000E-05 3.537900000E-05 3.631100000E-05 3.714400000E-05
1.266670514E+01 2.725900000E-05 2.798100000E-05 2.867700000E-05 2.929900000E-05
1.283333839E+01 2.176900000E-05 2.234200000E-05 2.289800000E-05 2.340800000E-05
1.300000000E+01 1.762300000E-05 1.809300000E-05 1.858600000E-05 1.902600000E-05
