N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 8.784219000E-03 7.561172000E-03 6.729553000E-03 6.127423000E-03
1.016672606E+01 6.535391000E-03 5.559722000E-03 4.902973000E-03 4.431645000E-03
1.033324570E+01 4.774940000E-03 4.025967000E-03 3.526360000E-03 3.170469000E-03
1.049996187E+01 3.437325000E-03 2.880612000E-03 2.512072000E-03 2.251100000E-03
1.066670514E+01 2.447846000E-03 2.044646000E-03 1.779403000E-03 1.592445000E-03
1.083333839E+01 1.731818000E-03 1.445771000E-03 1.258600000E-03 1.127163000E-03
1.100000000E+01 1.222436000E-03 1.026589000E-03 8.929400000E-04 8.020410000E-04
1.116672606E+01 8.646310000E-04 7.326460000E-04 6.403340000E-04 5.767220000E-04
1.133324570E+01 6.155730000E-04 5.274050000E-04 4.643790000E-04 4.225110000E-04
1.149996187E+01 4.432840000E-04 3.843520000E-04 3.438310000E-04 3.152490000E-04
1.166670514E+01 3.245430000E-04 2.859770000E-04 2.601200000E-04 2.419790000E-04
1.183333839E+01 2.427800000E-04 2.185120000E-04 2.022620000E-04 1.916140000E-04
1.200000000E+01 1.862960000E-04 1.713350000E-04 1.620220000E-04 1.556770000E-04
1.216672606E+01 1.468740000E-04 1.380430000E-04 1.328750000E-04 1.293890000E-04
1.233324570E+01 1.187860000E-04 1.139050000E-04 1.111320000E-04 1.093160000E-04
1.249996187E+01 9.809700000E-05 9.550300000E-05 9.413000000E-05 9.323600000E-05
1.266670514E+01 8.218400000E-05 8.089100000E-05 8.023400000E-05 7.982100000E-05
1.283333839E+01 6.941500000E-05 6.879300000E-05 6.848700000E-05 6.830900000E-05
1.300000000E+01 5.873700000E-05 5.845700000E-05 5.831600000E-05 5.825100000E-05
