N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.191378709E+00 1.191302348E+00 1.190809982E+00 1.187633856E+00 1.177629474E+00 1.151009441E+00 1.090598735E+00 1.011938384E+00 1.012954083E+00 1.015905586E+00 1.021475187E+00
1.600000000E+01 1.214073159E+00 1.216171805E+00 1.218515536E+00 1.220704786E+00 1.222977888E+00 1.224960523E+00 1.226102018E+00 1.226863092E+00 1.226748391E+00 1.224736052E+00 1.221242270E+00
1.700000000E+01 1.249482827E+00 1.251926939E+00 1.253571307E+00 1.255924153E+00 1.258499214E+00 1.261095488E+00 1.262525891E+00 1.263521168E+00 1.263775896E+00 1.261985299E+00 1.259499534E+00
1.549996187E+01 1.199439785E+00 1.201198137E+00 1.202704720E+00 1.204952102E+00 1.206513370E+00 1.207185805E+00 1.206392052E+00 1.201831702E+00 1.189062582E+00 1.160019258E+00 1.100825811E+00
1.649996187E+01 1.221589353E+00 1.224033079E+00 1.226490134E+00 1.229413216E+00 1.232234035E+00 1.234350510E+00 1.236374556E+00 1.237561355E+00 1.237360561E+00 1.236751420E+00 1.235094353E+00
1.674996808E+01 1.231859952E+00 1.234037221E+00 1.236446873E+00 1.239289758E+00 1.242070966E+00 1.244130567E+00 1.246076474E+00 1.247178515E+00 1.246881908E+00 1.246208713E+00 1.244297222E+00
1.624993176E+01 1.217615713E+00 1.220139463E+00 1.222841166E+00 1.225252095E+00 1.227798011E+00 1.230081962E+00 1.231430793E+00 1.232523041E+00 1.232706863E+00 1.231366572E+00 1.229209878E+00
1.574996808E+01 1.207305152E+00 1.208677680E+00 1.210712889E+00 1.212931501E+00 1.215136035E+00 1.216528689E+00 1.217683122E+00 1.217697348E+00 1.215402995E+00 1.209789553E+00 1.196451894E+00
1.524993176E+01 1.195434648E+00 1.196501098E+00 1.197832241E+00 1.198825885E+00 1.198495899E+00 1.194635025E+00 1.182920735E+00 1.153709528E+00 1.091244229E+00 1.009074825E+00 1.009842542E+00
