N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+16 295 3.800E-4 2.764125E-1 2.735140E+1 4.926670E-1 8.033960E+1
1.468000E+10 3.162E+16 295 3.800E-4 2.732223E-1 2.699310E+1 4.920020E-1 8.032120E+1
2.154000E+10 3.162E+16 295 3.800E-4 2.689185E-1 2.651100E+1 4.911050E-1 8.029570E+1
3.162000E+10 3.162E+16 295 3.800E-4 2.632857E-1 2.588210E+1 4.899200E-1 8.026150E+1
4.642000E+10 3.162E+16 295 3.800E-4 2.561797E-1 2.509160E+1 4.883290E-1 8.022920E+1
6.813000E+10 3.162E+16 295 3.800E-4 2.475788E-1 2.412510E+1 4.863980E-1 8.013540E+1
1.000000E+11 3.162E+16 295 3.800E-4 2.375992E-1 2.302740E+1 4.841350E-1 8.007450E+1
1.468000E+11 3.162E+16 295 3.800E-4 2.264511E-1 2.180980E+1 4.815520E-1 8.000090E+1
2.154000E+11 3.162E+16 295 3.800E-4 2.143562E-1 2.049690E+1 4.785590E-1 7.992410E+1
3.162000E+11 3.162E+16 295 3.800E-4 2.014871E-1 1.909670E+1 4.751600E-1 7.978680E+1
4.642000E+11 3.162E+16 295 3.800E-4 1.879700E-1 1.765150E+1 4.714440E-1 7.967560E+1
6.813000E+11 3.162E+16 295 3.800E-4 1.739346E-1 1.616410E+1 4.672060E-1 7.956450E+1
1.000000E+12 3.162E+16 295 3.800E-4 1.595576E-1 1.464540E+1 4.625630E-1 7.937330E+1
1.468000E+12 3.162E+16 295 3.800E-4 1.450673E-1 1.314310E+1 4.574270E-1 7.922590E+1
2.154000E+12 3.162E+16 295 3.800E-4 1.307195E-1 1.166470E+1 4.518630E-1 7.899310E+1
3.162000E+12 3.162E+16 295 3.800E-4 1.167671E-1 1.025530E+1 4.457790E-1 7.880790E+1
4.642000E+12 3.162E+16 295 3.800E-4 1.034373E-1 8.921600E+0 4.393610E-1 7.852440E+1
6.813000E+12 3.162E+16 295 3.800E-4 9.091602E-2 7.688800E+0 4.324360E-1 7.822740E+1
1.000000E+13 3.162E+16 295 3.800E-4 7.933962E-2 6.573700E+0 4.251270E-1 7.795820E+1
1.468000E+13 3.162E+16 295 3.800E-4 6.879284E-2 5.570700E+0 4.175000E-1 7.758440E+1
2.154000E+13 3.162E+16 295 3.800E-4 5.931180E-2 4.685700E+0 4.095700E-1 7.715540E+1
3.162000E+13 3.162E+16 295 3.800E-4 5.089067E-2 3.914800E+0 4.012510E-1 7.668570E+1
4.642000E+13 3.162E+16 295 3.800E-4 4.349045E-2 3.250700E+0 3.926080E-1 7.615260E+1
6.813000E+13 3.162E+16 295 3.800E-4 3.704812E-2 2.685700E+0 3.836610E-1 7.558100E+1
1.000000E+14 3.162E+16 295 3.800E-4 3.148539E-2 2.205400E+0 3.743840E-1 7.483750E+1
