X Y Xfit Yfit
2.6314600E+1 2.8293600E+2 2.8237653E+1 2.7843622E+2
3.0116500E+1 3.1000600E+2 3.1224070E+1 3.0574164E+2
3.4072200E+1 3.3953100E+2 3.4742794E+1 3.3562784E+2
3.8883900E+1 3.7178900E+2 3.8883900E+1 3.6831042E+2
4.4253300E+1 4.0702200E+2 4.3749364E+1 4.0401523E+2
5.0345500E+1 4.4528400E+2 4.9453113E+1 4.4297699E+2
5.7487100E+1 4.8701300E+2 5.6120327E+1 4.8543749E+2
6.5479800E+1 5.3251600E+2 6.3885680E+1 5.3164353E+2
7.4620300E+1 5.8184500E+2 7.2890200E+1 5.8184500E+2
8.4966700E+1 6.3536600E+2 8.3276413E+1 6.3629326E+2
9.6798800E+1 6.9306300E+2 9.5181546E+1 6.9524076E+2
1.0986800E+2 7.5572800E+2 1.0872872E+2 7.5894252E+2
1.2413900E+2 8.2382400E+2 1.2401646E+2 8.2766065E+2
1.4044400E+2 8.9744800E+2 1.4110725E+2 9.0167286E+2
1.5889800E+2 9.7621100E+2 1.6001647E+2 9.8128590E+2
1.7835500E+2 1.0612300E+3 1.8070352E+2 1.0668544E+3
1.9946400E+2 1.1539700E+3 2.0306736E+2 1.1588048E+3
2.2250900E+2 1.2519700E+3 2.2694849E+2 1.2576621E+3
2.4607700E+2 1.3599800E+3 2.5213895E+2 1.3640785E+3
2.7287300E+2 1.4760400E+3 2.7840045E+2 1.4788597E+3
2.9963100E+2 1.6009100E+3 3.0548949E+2 1.6029853E+3
3.2818500E+2 1.7372500E+3 3.3318703E+2 1.7376233E+3
3.5595000E+2 1.8864800E+3 3.6132867E+2 1.8841338E+3
3.8585100E+2 2.0445300E+3 3.8983265E+2 2.0440681E+3
4.1689900E+2 2.2219900E+3 4.1872242E+2 2.2191603E+3
4.4814300E+2 2.4132300E+3 4.4814300E+2 2.4113184E+3
4.7949200E+2 2.6251700E+3 4.7837147E+2 2.6226157E+3
5.1411300E+2 2.8574500E+3 5.0982337E+2 2.8552872E+3
5.5205100E+2 3.1096500E+3 5.4305735E+2 3.1117302E+3
5.8862600E+2 3.3953200E+3 5.7878086E+2 3.3945107E+3
6.3283500E+2 3.7009500E+3 6.1785906E+2 3.7063757E+3
6.6990900E+2 4.0368200E+3 6.6132922E+2 4.0502689E+3
7.2290100E+2 4.4131400E+3 7.1042184E+2 4.4293490E+3
7.7612500E+2 4.8358900E+3 7.6658997E+2 4.8470097E+3
8.3310500E+2 5.2819400E+3 8.3154759E+2 5.3068990E+3
9.0900900E+2 5.7796100E+3 9.0731793E+2 5.8129365E+3
9.9629300E+2 6.3253400E+3 9.9629300E+2 6.3693269E+3
1.1159000E+3 6.9512600E+3 1.1013051E+3 6.9805680E+3
1.2254700E+3 7.6078000E+3 1.2257119E+3 7.6514503E+3
1.3397700E+3 8.3223200E+3 1.3734959E+3 8.3870452E+3
1.5132400E+3 9.1487900E+3 1.5493800E+3 9.1926772E+3
1.7373000E+3 9.9832000E+3 1.7589598E+3 1.0073878E+4
2.0096300E+3 1.0996500E+4 2.0088522E+3 1.1036308E+4
2.3285700E+3 1.2014000E+4 2.3068616E+3 1.2085650E+4
2.6664600E+3 1.3217400E+4 2.6621580E+3 1.3227453E+4
3.0322600E+3 1.4389700E+4 3.0854652E+3 1.4466921E+4
3.3930400E+3 1.5721300E+4 3.5892469E+3 1.5808629E+4
4.1926800E+3 1.7210100E+4 4.1878790E+3 1.7256164E+4
4.8248500E+3 1.8841000E+4 4.8977845E+3 1.8811653E+4
5.6470500E+3 2.0475200E+4 5.7375046E+3 2.0475200E+4
6.6098900E+3 2.2263300E+4 6.7276562E+3 2.2244183E+4
7.7730700E+3 2.4182500E+4 7.8907380E+3 2.4112461E+4
9.1488000E+3 2.6190500E+4 9.2507142E+3 2.6069490E+4
1.0672100E+4 2.8192900E+4 1.0832296E+4 2.8099372E+4
1.2607300E+4 3.0375600E+4 1.2659887E+4 3.0179985E+4
1.4897300E+4 3.2373500E+4 1.4756103E+4 3.2282240E+4
1.7148900E+4 3.4500700E+4 1.7139895E+4 3.4369702E+4
2.0040400E+4 3.6758600E+4 1.9824285E+4 3.6398700E+4
2.3018100E+4 3.8429600E+4 2.2813923E+4 3.8319213E+4
2.6721700E+4 4.0268100E+4 2.6102664E+4 4.0076620E+4
3.0001000E+4 4.1627300E+4 2.9671563E+4 4.1614441E+4
3.3539300E+4 4.3108400E+4 3.3487685E+4 4.2877927E+4
3.7730000E+4 4.3947700E+4 3.7504187E+4 4.3818258E+4
4.2155100E+4 4.4341100E+4 4.1661826E+4 4.4396767E+4
4.6313900E+4 4.5336500E+4 4.5892007E+4 4.4588653E+4
5.0202900E+4 4.4170300E+4 5.0121264E+4 4.4385503E+4
5.4614300E+4 4.3282000E+4 5.4276062E+4 4.3796166E+4
5.8256000E+4 4.2423800E+4 5.8288105E+4 4.2845816E+4
6.2828500E+4 4.0626700E+4 6.2098379E+4 4.1573428E+4
6.5294100E+4 3.9915800E+4 6.5660392E+4 4.0028020E+4
6.9412300E+4 3.8320000E+4 6.8941573E+4 3.8264426E+4
7.2496200E+4 3.6474600E+4 7.1923349E+4 3.6339097E+4
7.4530100E+4 3.3845500E+4 7.4599876E+4 3.4306544E+4
7.6701100E+4 3.1630500E+4 7.6976009E+4 3.2216664E+4
7.9065000E+4 3.0253100E+4 7.9065000E+4 3.0112889E+4
8.1131000E+4 2.8276500E+4 8.0885890E+4 2.8031473E+4
8.2555900E+4 2.5953700E+4 8.2461350E+4 2.6001312E+4
8.3334800E+4 2.3557800E+4 8.3815815E+4 2.4044325E+4
8.5867100E+4 2.2499400E+4 8.4974002E+4 2.2176205E+4
8.6711200E+4 1.9872500E+4 8.5959791E+4 2.0407427E+4
