X Y Xfit Yfit
2.6057900E+1 2.2244400E+2 2.6626768E+1 2.2219374E+2
2.9689200E+1 2.4343300E+2 3.0040670E+1 2.4312285E+2
3.3708900E+1 2.6621500E+2 3.3949515E+1 2.6595433E+2
3.8427700E+1 2.9108400E+2 3.8427700E+1 2.9084216E+2
4.3634100E+1 3.1819000E+2 4.3559576E+1 3.1794761E+2
4.9507900E+1 3.4768100E+2 4.9440022E+1 3.4743826E+2
5.6450400E+1 3.7963700E+2 5.6174677E+1 3.7948655E+2
6.4444800E+1 4.1426800E+2 6.3879654E+1 4.1426800E+2
7.3222000E+1 4.5177400E+2 7.2680493E+1 4.5195906E+2
8.3519600E+1 4.9223100E+2 8.2710060E+1 4.9273470E+2
9.4782400E+1 5.3594200E+2 9.4105104E+1 5.3676608E+2
1.0762400E+2 5.8310900E+2 1.0700111E+2 5.8421851E+2
1.2221000E+2 6.3360700E+2 1.2152526E+2 6.3525050E+2
1.3808900E+2 6.8818200E+2 1.3778737E+2 6.9001449E+2
1.5568700E+2 7.4621000E+2 1.5586902E+2 7.4866033E+2
1.7529800E+2 8.0873000E+2 1.7581148E+2 8.1134257E+2
1.9657000E+2 8.7525700E+2 1.9760361E+2 8.7823247E+2
2.1897200E+2 9.4683200E+2 2.2117130E+2 9.4953514E+2
2.4379300E+2 1.0229700E+3 2.4637072E+2 1.0255122E+3
2.6932300E+2 1.1045000E+3 2.7298742E+2 1.1065080E+3
2.9693400E+2 1.1911600E+3 3.0074309E+2 1.1929783E+3
3.2514700E+2 1.2844000E+3 3.2931101E+2 1.2855173E+3
3.5443800E+2 1.3848800E+3 3.5833886E+2 1.3848800E+3
3.8251400E+2 1.4938500E+3 3.8747745E+2 1.4919978E+3
4.1350200E+2 1.6103600E+3 4.1641092E+2 1.6079836E+3
4.4249100E+2 1.7375800E+3 4.4488491E+2 1.7341286E+3
4.7303300E+2 1.8770000E+3 4.7272882E+2 1.8718920E+3
4.9987000E+2 2.0279600E+3 4.9987000E+2 2.0228860E+3
5.2684600E+2 2.1926800E+3 5.2633922E+2 2.1888618E+3
5.5578000E+2 2.3783400E+3 5.5226864E+2 2.3716984E+3
5.8340100E+2 2.5780500E+3 5.7788433E+2 2.5733970E+3
6.1623400E+2 2.7961300E+3 6.0349608E+2 2.7960832E+3
6.3954200E+2 3.0349900E+3 6.2948696E+2 3.0420153E+3
6.6673100E+2 3.3099500E+3 6.5630469E+2 3.3135996E+3
6.9415800E+2 3.6078400E+3 6.8445618E+2 3.6134109E+3
7.2754900E+2 3.9260300E+3 7.1450594E+2 3.9442165E+3
7.5618900E+2 4.2944500E+3 7.4707882E+2 4.3090041E+3
7.9490100E+2 4.6920100E+3 7.8286694E+2 4.7110110E+3
8.2264100E+2 5.1310000E+3 8.2264100E+2 5.1537563E+3
8.6290500E+2 5.6054100E+3 8.6726568E+2 5.6410731E+3
9.1760900E+2 6.1440100E+3 9.1771940E+2 6.1771427E+3
9.6352100E+2 6.7312800E+3 9.7511866E+2 6.7665311E+3
1.0410500E+3 7.3869000E+3 1.0407472E+3 7.4142247E+3
1.0821700E+3 8.0780000E+3 1.1160911E+3 8.1256697E+3
1.1381800E+3 8.8589500E+3 1.2028797E+3 8.9068110E+3
1.2829300E+3 9.7251600E+3 1.3031348E+3 9.7641331E+3
1.4095800E+3 1.0647000E+4 1.4192284E+3 1.0704702E+4
1.5333200E+3 1.1709900E+4 1.5539504E+3 1.1736208E+4
1.6963900E+3 1.2855400E+4 1.7105897E+3 1.2867004E+4
1.8744900E+3 1.4101200E+4 1.8930286E+3 1.4106150E+4
2.0957600E+3 1.5455400E+4 2.1058545E+3 1.5463443E+4
2.3507900E+3 1.6915300E+4 2.3544914E+3 1.6949452E+4
2.6227200E+3 1.8621000E+4 2.6453550E+3 1.8575539E+4
3.0039700E+3 2.0404700E+4 2.9860305E+3 2.0353863E+4
3.4623100E+3 2.2330900E+4 3.3854847E+3 2.2297376E+4
3.9453100E+3 2.4450300E+4 3.8543062E+3 2.4419777E+4
4.4852000E+3 2.6797500E+4 4.4049863E+3 2.6735456E+4
5.2630200E+3 2.9213600E+4 5.0522316E+3 2.9259358E+4
6.1117500E+3 3.1961300E+4 5.8133234E+3 3.2006817E+4
6.8950100E+3 3.5086100E+4 6.7085089E+3 3.4993296E+4
7.8585900E+3 3.8434000E+4 7.7614305E+3 3.8234031E+4
8.9995700E+3 4.1836800E+4 8.9995700E+3 4.1743541E+4
1.0618800E+4 4.5721100E+4 1.0454717E+4 4.5535023E+4
1.2266800E+4 4.9933900E+4 1.2163387E+4 4.9619497E+4
1.4054000E+4 5.4221600E+4 1.4167178E+4 5.4004736E+4
1.6588500E+4 5.9391000E+4 1.6513077E+4 5.8694132E+4
1.9264200E+4 6.3780100E+4 1.9253385E+4 6.3684895E+4
2.2576000E+4 6.9868500E+4 2.2445607E+4 6.8966535E+4
2.6290600E+4 7.4665300E+4 2.6151576E+4 7.4518487E+4
3.0442800E+4 8.0064800E+4 3.0436320E+4 8.0308137E+4
3.5207900E+4 8.7717800E+4 3.5365948E+4 8.6288395E+4
4.2320800E+4 9.2822100E+4 4.1004856E+4 9.2395732E+4
4.7014300E+4 9.8314200E+4 4.7411792E+4 9.8548451E+4
5.4493600E+4 1.0358300E+5 5.4634959E+4 1.0464590E+5
6.0837100E+4 1.1430700E+5 6.2706770E+4 1.1056935E+5
6.8991900E+4 1.1709200E+5 7.1637394E+4 1.1618398E+5
7.5272800E+4 1.2574100E+5 8.1409096E+4 1.2134352E+5
9.3136500E+4 1.2774800E+5 9.1971544E+4 1.2589706E+5
1.0230900E+5 1.2921000E+5 1.0323887E+5 1.2969773E+5
