X Y Xfit Yfit
2.7308200E+1 1.9072300E+2 2.7632187E+1 1.9069169E+2
3.1071100E+1 2.0839000E+2 3.1277556E+1 2.0832735E+2
3.5327100E+1 2.2767700E+2 3.5448293E+1 2.2751269E+2
4.0221300E+1 2.4852100E+2 4.0221300E+1 2.4836269E+2
4.5742100E+1 2.7124500E+2 4.5683112E+1 2.7099546E+2
5.1922500E+1 2.9580100E+2 5.1930279E+1 2.9553086E+2
5.9146500E+1 3.2230800E+2 5.9069391E+1 3.2208889E+2
6.7348700E+1 3.5109200E+2 6.7216576E+1 3.5078767E+2
7.6696200E+1 3.8180600E+2 7.6496312E+1 3.8174129E+2
8.7298900E+1 4.1515900E+2 8.7039292E+1 4.1505745E+2
9.9283200E+1 4.5083200E+2 9.8979172E+1 4.5083535E+2
1.1268300E+2 4.8919800E+2 1.1244798E+2 4.8916397E+2
1.2766200E+2 5.3015400E+2 1.2757012E+2 5.3012140E+2
1.4445500E+2 5.7367500E+2 1.4445500E+2 5.7377566E+2
1.6316300E+2 6.2009900E+2 1.6318855E+2 6.2018777E+2
1.8362900E+2 6.6971600E+2 1.8382425E+2 6.6941778E+2
2.0598400E+2 7.2187700E+2 2.0637449E+2 7.2153405E+2
2.2990500E+2 7.7688300E+2 2.3080346E+2 7.7662624E+2
2.5664200E+2 8.3485000E+2 2.5702308E+2 8.3482164E+2
2.8373700E+2 8.9677100E+2 2.8489307E+2 8.9630392E+2
3.1278900E+2 9.6199100E+2 3.1422622E+2 9.6133267E+2
3.4348400E+2 1.0315900E+3 3.4479953E+2 1.0302625E+3
3.7600400E+2 1.1046300E+3 3.7637003E+2 1.1035585E+3
4.0844500E+2 1.1831200E+3 4.0869473E+2 1.1818075E+3
4.4155200E+2 1.2670900E+3 4.4155200E+2 1.2657232E+3
4.7431600E+2 1.3581900E+3 4.7476248E+2 1.3561459E+3
5.0891800E+2 1.4547000E+3 5.0820708E+2 1.4540364E+3
5.4377100E+2 1.5619500E+3 5.4184090E+2 1.5604681E+3
5.7808700E+2 1.6792300E+3 5.7570221E+2 1.6766165E+3
6.1089100E+2 1.8037500E+3 6.0991684E+2 1.8037500E+3
6.4774800E+2 1.9433500E+3 6.4469898E+2 1.9432237E+3
6.8087100E+2 2.0952700E+3 6.8034979E+2 2.0964760E+3
7.1879800E+2 2.2621600E+3 7.1725522E+2 2.2650289E+3
7.5513000E+2 2.4469200E+3 7.5588462E+2 2.4504930E+3
7.9373600E+2 2.6489100E+3 7.9679120E+2 2.6545747E+3
8.4064200E+2 2.8716400E+3 8.4061515E+2 2.8790866E+3
8.8492200E+2 3.1207400E+3 8.8809018E+2 3.1259600E+3
9.3181300E+2 3.3927600E+3 9.4005381E+2 3.3972572E+3
9.8945100E+2 3.6927200E+3 9.9746181E+2 3.6951865E+3
1.0474800E+3 4.0169600E+3 1.0614069E+3 4.0221149E+3
1.1127700E+3 4.3759900E+3 1.1331423E+3 4.3805808E+3
1.1927700E+3 4.7686700E+3 1.2141101E+3 4.7733063E+3
1.2809000E+3 5.1970100E+3 1.3059754E+3 5.2032057E+3
1.3930200E+3 5.6805900E+3 1.4106662E+3 5.6733926E+3
1.5181400E+3 6.1963900E+3 1.5304203E+3 6.1871822E+3
1.6468000E+3 6.7482700E+3 1.6678391E+3 6.7480882E+3
1.7983700E+3 7.3819800E+3 1.8259496E+3 7.3598140E+3
1.9760300E+3 8.0617600E+3 2.0082749E+3 8.0262331E+3
2.1884800E+3 8.7787800E+3 2.2189141E+3 8.7513587E+3
2.4410600E+3 9.5621700E+3 2.4626307E+3 9.5392993E+3
2.7295500E+3 1.0427500E+4 2.7449498E+3 1.0394190E+4
3.0802400E+3 1.1369800E+4 3.0722630E+3 1.1320108E+4
3.4519400E+3 1.2382800E+4 3.4519400E+3 1.2320952E+4
3.9129300E+3 1.3454800E+4 3.8924367E+3 1.3400283E+4
4.4120700E+3 1.4635800E+4 4.4034044E+3 1.4561136E+4
5.0881200E+3 1.5858500E+4 4.9957793E+3 1.5805759E+4
5.8021600E+3 1.7152900E+4 5.6818499E+3 1.7135318E+4
6.5619200E+3 1.8566100E+4 6.4752730E+3 1.8549518E+4
7.5362600E+3 2.0010600E+4 7.3910317E+3 2.0046181E+4
8.5447000E+3 2.1657500E+4 8.4452915E+3 2.1620748E+4
9.7980600E+3 2.3193600E+4 9.6551375E+3 2.3265749E+4
1.1099000E+4 2.5015500E+4 1.1038141E+4 2.4970233E+4
1.2570600E+4 2.6715300E+4 1.2611754E+4 2.6719252E+4
1.4349100E+4 2.8302500E+4 1.4392454E+4 2.8493384E+4
1.6507900E+4 3.0050800E+4 1.6394661E+4 3.0268423E+4
1.8622100E+4 3.1623800E+4 1.8629528E+4 3.2015405E+4
2.1075200E+4 3.3234400E+4 2.1103394E+4 3.3700821E+4
2.3662000E+4 3.4911300E+4 2.3816444E+4 3.5287506E+4
2.6497200E+4 3.6120900E+4 2.6761191E+4 3.6735827E+4
2.9304000E+4 3.7621000E+4 2.9921532E+4 3.8005572E+4
3.2891300E+4 3.8662300E+4 3.3272123E+4 3.9058170E+4
3.5904700E+4 3.9218300E+4 3.6778612E+4 3.9859238E+4
3.9441900E+4 4.0074500E+4 4.0398565E+4 4.0381090E+4
4.3423600E+4 4.0976500E+4 4.4083264E+4 4.0604969E+4
4.6559600E+4 4.1227800E+4 4.7780426E+4 4.0522645E+4
5.0120800E+4 4.0457900E+4 5.1436940E+4 4.0137123E+4
5.4385900E+4 3.9580400E+4 5.5002047E+4 3.9462393E+4
5.6266700E+4 3.8522200E+4 5.8430160E+4 3.8522200E+4
5.9836500E+4 3.7916300E+4 6.1683014E+4 3.7348075E+4
