X Y Xfit Yfit
2.6618500E+1 2.9593100E+2 2.8549707E+1 2.9121344E+2
3.0426800E+1 3.2442000E+2 3.1568819E+1 3.1984043E+2
3.4520300E+1 3.5539200E+2 3.5134140E+1 3.5117889E+2
3.9338400E+1 3.8927500E+2 3.9338400E+1 3.8545568E+2
4.4856600E+1 4.2600700E+2 4.4286361E+1 4.2290850E+2
5.1030700E+1 4.6630700E+2 5.0094720E+1 4.6378448E+2
5.8187700E+1 5.1006800E+2 5.6891186E+1 5.0833840E+2
6.6520700E+1 5.5770800E+2 6.4812417E+1 5.5683076E+2
7.5918600E+1 6.0952600E+2 7.4000488E+1 6.0952600E+2
8.6221900E+1 6.6588400E+2 8.4597574E+1 6.6669130E+2
9.7908800E+1 7.2659900E+2 9.6738663E+1 7.2859676E+2
1.1121600E+2 7.9305300E+2 1.1054233E+2 7.9551777E+2
1.2610000E+2 8.6414500E+2 1.2610000E+2 8.6774078E+2
1.4245100E+2 9.4158200E+2 1.4346463E+2 9.4557322E+2
1.6027600E+2 1.0250200E+3 1.6264021E+2 1.0293587E+3
1.8030600E+2 1.1156600E+3 1.8357420E+2 1.1194975E+3
2.0187300E+2 1.2123000E+3 2.0615497E+2 1.2164717E+3
2.2527700E+2 1.3167400E+3 2.3021617E+2 1.3208726E+3
2.4824600E+2 1.4312000E+3 2.5554949E+2 1.4334296E+3
2.7430500E+2 1.5547600E+3 2.8192515E+2 1.5550346E+3
3.0132800E+2 1.6866900E+3 3.0911885E+2 1.6867613E+3
3.2919000E+2 1.8303000E+3 3.3694224E+2 1.8298768E+3
3.5859000E+2 1.9899600E+3 3.6527294E+2 1.9858438E+3
3.8926300E+2 2.1620500E+3 3.9408160E+2 2.1563180E+3
4.2124400E+2 2.3511100E+3 4.2345309E+2 2.3431394E+3
4.5360200E+2 2.5533500E+3 4.5360200E+2 2.5483242E+3
4.8703600E+2 2.7796900E+3 4.8488266E+2 2.7740579E+3
5.1939200E+2 3.0281200E+3 5.1779630E+2 3.0226933E+3
5.5926000E+2 3.3026600E+3 5.5299756E+2 3.2967534E+3
5.9901400E+2 3.6025500E+3 5.9130306E+2 3.5989403E+3
6.4765500E+2 3.9273200E+3 6.3370449E+2 3.9321478E+3
6.9415500E+2 4.2962700E+3 6.8138788E+2 4.2994784E+3
7.4081700E+2 4.7018200E+3 7.3576074E+2 4.7042616E+3
8.1046400E+2 5.1384200E+3 7.9848808E+2 5.1500722E+3
8.7915800E+2 5.6222700E+3 8.7153862E+2 5.6407480E+3
9.6368800E+2 6.1674700E+3 9.5724195E+2 6.1804027E+3
1.0709600E+3 6.7545200E+3 1.0583579E+3 6.7734347E+3
1.1763700E+3 7.4024500E+3 1.1781595E+3 7.4245273E+3
1.3205300E+3 8.0916300E+3 1.3205300E+3 8.1386376E+3
1.4650600E+3 8.8919300E+3 1.4900764E+3 8.9209704E+3
1.6629700E+3 9.7308600E+3 1.6922587E+3 9.7769320E+3
1.9025000E+3 1.0689400E+4 1.9335371E+3 1.0712058E+4
2.2260000E+3 1.1704500E+4 2.2215339E+3 1.1731904E+4
2.5020900E+3 1.2808800E+4 2.5652106E+3 1.2841896E+4
2.8719600E+3 1.3996700E+4 2.9750515E+3 1.4047123E+4
3.3746600E+3 1.5353400E+4 3.4632484E+3 1.5352055E+4
4.0438700E+3 1.6819600E+4 4.0438700E+3 1.6760194E+4
4.6893800E+3 1.8308200E+4 4.7329949E+3 1.8273606E+4
5.5612100E+3 1.9856900E+4 5.5487793E+3 1.9892365E+4
6.5181000E+3 2.1704500E+4 6.5114204E+3 2.1613869E+4
7.5917300E+3 2.3424700E+4 7.6429554E+3 2.3432044E+4
8.9682000E+3 2.5450600E+4 8.9668487E+3 2.5336476E+4
1.0495700E+4 2.7409100E+4 1.0507291E+4 2.7311494E+4
1.2177700E+4 2.9348500E+4 1.2288133E+4 2.9335281E+4
1.4207900E+4 3.1399600E+4 1.4331434E+4 3.1379180E+4
1.6696300E+4 3.3780700E+4 1.6655587E+4 3.3407307E+4
1.9381800E+4 3.5561200E+4 1.9273107E+4 3.5376709E+4
2.2045400E+4 3.7281500E+4 2.2188187E+4 3.7238232E+4
2.5660200E+4 3.9468000E+4 2.5394347E+4 3.8938303E+4
2.9284500E+4 4.0359600E+4 2.8872467E+4 4.0421655E+4
