Ew Nt
3.7300226E-1 4.1676700E+15
3.7096906E-1 3.7943191E+15
3.6893586E-1 3.5068365E+15
3.6690266E-1 3.2627672E+15
3.6486945E-1 3.0269624E+15
3.6283624E-1 2.7910725E+15
3.6080304E-1 2.5723843E+15
3.5876983E-1 2.3989894E+15
3.5673664E-1 2.2940146E+15
3.5470343E-1 2.2668462E+15
3.5267022E-1 2.3129299E+15
3.5063702E-1 2.4197174E+15
3.4860382E-1 2.5751623E+15
3.4657061E-1 2.7736746E+15
3.4453741E-1 3.0162217E+15
3.4250420E-1 3.3055768E+15
3.4047100E-1 3.6413042E+15
3.3843779E-1 4.0182746E+15
3.3640459E-1 4.4284370E+15
3.3437139E-1 4.8631087E+15
3.3233818E-1 5.3141752E+15
3.3030498E-1 5.7743007E+15
3.2827177E-1 6.2360578E+15
3.2623857E-1 6.6895402E+15
3.2420537E-1 7.1195571E+15
3.2217216E-1 7.5054342E+15
3.2013896E-1 7.8248779E+15
3.1810575E-1 8.0596351E+15
3.1607255E-1 8.1991555E+15
3.1403934E-1 8.2409005E+15
3.1200614E-1 8.1891177E+15
3.0997294E-1 8.0537212E+15
3.0793973E-1 7.8488013E+15
3.0590653E-1 7.5902457E+15
3.0387332E-1 7.2934963E+15
3.0184012E-1 6.9722640E+15
2.9980692E-1 6.6373507E+15
2.9777371E-1 6.2951666E+15
2.9574051E-1 5.9478519E+15
2.9370730E-1 5.5963349E+15
2.9167410E-1 5.2439063E+15
2.8964090E-1 4.8967033E+15
2.8760769E-1 4.5611958E+15
2.8557449E-1 4.2420681E+15
2.8354128E-1 3.9423205E+15
2.8150808E-1 3.6640926E+15
2.7947488E-1 3.4085097E+15
2.7744167E-1 3.1751609E+15
2.7540847E-1 2.9626131E+15
2.7337526E-1 2.7697951E+15
2.7134206E-1 2.5968480E+15
2.6930885E-1 2.4446843E+15
2.6727565E-1 2.3137331E+15
2.6524245E-1 2.2027070E+15
2.6320924E-1 2.1079971E+15
2.6117604E-1 2.0240801E+15
2.5914283E-1 1.9450448E+15
2.5710963E-1 1.8665903E+15
2.5507643E-1 1.7873946E+15
2.5304322E-1 1.7089872E+15
2.5101002E-1 1.6341829E+15
2.4897681E-1 1.5651092E+15
2.4694361E-1 1.5021047E+15
2.4491040E-1 1.4438855E+15
2.4287720E-1 1.3879004E+15
2.4084400E-1 1.3292498E+15
2.3881079E-1 1.2580141E+15
2.3677759E-1 1.1573252E+15
2.3474438E-1 1.0055969E+15
2.3271118E-1 7.8448536E+14
2.3067798E-1 4.8998330E+14
2.2864477E-1 3.2181024E+14
