Ew Nt
3.5500745E-1 1.4625076E+14
3.5297250E-1 2.3513118E+14
3.5093756E-1 4.0960824E+14
3.4890261E-1 5.7237386E+14
3.4686766E-1 7.2410830E+14
3.4483271E-1 8.6986982E+14
3.4279777E-1 1.0175939E+15
3.4076282E-1 1.1742378E+15
3.3872787E-1 1.3425020E+15
3.3669293E-1 1.5221007E+15
3.3465798E-1 1.7145215E+15
3.3262303E-1 1.9252960E+15
3.3058809E-1 2.1603183E+15
3.2855314E-1 2.4198766E+15
3.2651819E-1 2.6967327E+15
3.2448324E-1 2.9799187E+15
3.2244830E-1 3.2600893E+15
3.2041335E-1 3.5316443E+15
3.1837840E-1 3.7913358E+15
3.1634346E-1 4.0367241E+15
3.1430851E-1 4.2663207E+15
3.1227356E-1 4.4794404E+15
3.1023862E-1 4.6736244E+15
3.0820367E-1 4.8415655E+15
3.0616872E-1 4.9717008E+15
3.0413378E-1 5.0531526E+15
3.0209883E-1 5.0807442E+15
3.0006388E-1 5.0557579E+15
2.9802894E-1 4.9829310E+15
2.9599399E-1 4.8679149E+15
2.9395904E-1 4.7176609E+15
2.9192410E-1 4.5417373E+15
2.8988915E-1 4.3513842E+15
2.8785420E-1 4.1564044E+15
2.8581926E-1 3.9629186E+15
2.8378431E-1 3.7738058E+15
2.8174936E-1 3.5905900E+15
2.7971442E-1 3.4147300E+15
2.7767947E-1 3.2478294E+15
2.7564452E-1 3.0912803E+15
2.7360958E-1 2.9455143E+15
2.7157463E-1 2.8091146E+15
2.6953968E-1 2.6788316E+15
2.6750473E-1 2.5511739E+15
2.6546979E-1 2.4245618E+15
2.6343484E-1 2.3003138E+15
2.6139989E-1 2.1819571E+15
2.5936495E-1 2.0737639E+15
2.5733000E-1 1.9792756E+15
2.5529505E-1 1.9000444E+15
2.5326011E-1 1.8348442E+15
2.5122516E-1 1.7798076E+15
2.4919021E-1 1.7295891E+15
2.4715527E-1 1.6790102E+15
2.4512032E-1 1.6243101E+15
2.4308537E-1 1.5630136E+15
2.4105043E-1 1.4917055E+15
2.3901548E-1 1.4023117E+15
2.3698053E-1 1.2795205E+15
2.3494559E-1 1.1027976E+15
2.3291064E-1 8.5448625E+14
2.3087569E-1 5.3116503E+14
2.2884075E-1 3.4795495E+14
