T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.210993629E+00 1.196807393E+00 1.418623600E-02 1.210888291E+00 1.196603392E+00 1.428489900E-02 1.053380000E-04 2.040010000E-04
295 1.208580498E+00 1.197839976E+00 1.074052200E-02 1.208483564E+00 1.197652708E+00 1.083085600E-02 9.693400000E-05 1.872680000E-04
300 1.201872098E+00 1.199341200E+00 2.530898000E-03 1.201782655E+00 1.199159214E+00 2.623441000E-03 8.944300000E-05 1.819860000E-04
305 1.185895542E+00 1.200375757E+00 -1.448021500E-02 1.185818957E+00 1.200198223E+00 -1.437926600E-02 7.658500000E-05 1.775340000E-04
310 1.152577331E+00 1.200160954E+00 -4.758362300E-02 1.152531175E+00 1.199979219E+00 -4.744804400E-02 4.615600000E-05 1.817350000E-04
315 1.089947805E+00 1.196386308E+00 -1.064385030E-01 1.089968335E+00 1.196199639E+00 -1.062313040E-01 -2.053000000E-05 1.866690000E-04
320 1.011614441E+00 1.184849653E+00 -1.732352120E-01 1.011552507E+00 1.184665404E+00 -1.731128970E-01 6.193400000E-05 1.842490000E-04
325 1.011966863E+00 1.155344734E+00 -1.433778710E-01 1.011901449E+00 1.155194860E+00 -1.432934110E-01 6.541400000E-05 1.498740000E-04
330 1.013689969E+00 1.091942503E+00 -7.825253400E-02 1.013610970E+00 1.091899921E+00 -7.828895100E-02 7.899900000E-05 4.258200000E-05
335 1.017231241E+00 1.009758445E+00 7.472796000E-03 1.017123553E+00 1.009668875E+00 7.454678000E-03 1.076880000E-04 8.957000000E-05
340 1.023233459E+00 1.010605924E+00 1.262753500E-02 1.023072779E+00 1.010508024E+00 1.256475500E-02 1.606800000E-04 9.790000000E-05
