f G/w
1.0000000E+6 2.2677670E-6
8.9779585E+5 2.3055296E-6
8.0603739E+5 2.4662606E-6
7.2365703E+5 2.5660136E-6
6.4969628E+5 2.6888365E-6
5.8329463E+5 2.8565024E-6
5.2367949E+5 3.0455290E-6
4.7015728E+5 3.2203087E-6
4.2210526E+5 3.4334206E-6
3.7896435E+5 3.6733673E-6
3.4023262E+5 3.9260381E-6
3.0545943E+5 4.1839776E-6
2.7424021E+5 4.4574260E-6
2.4621173E+5 4.7837292E-6
2.2104787E+5 5.1340954E-6
1.9845586E+5 5.5190797E-6
1.7817285E+5 5.8978423E-6
1.5996284E+5 6.3799477E-6
1.4361398E+5 6.8554896E-6
1.2893603E+5 7.4155107E-6
1.1575824E+5 8.0022771E-6
1.0392726E+5 8.6624451E-6
9.3305466E+4 9.4041131E-6
8.3769261E+4 1.0117166E-5
7.5207695E+4 1.0894946E-5
6.7521156E+4 1.1749843E-5
6.0620214E+4 1.2737024E-5
5.4424577E+4 1.3824436E-5
4.8862159E+4 1.4948568E-5
4.3868244E+4 1.6115286E-5
3.9384728E+4 1.7358118E-5
3.5359445E+4 1.8742499E-5
3.1745563E+4 2.0151715E-5
2.8501035E+4 2.1569123E-5
2.5588111E+4 2.3126670E-5
2.2972900E+4 2.4882585E-5
2.0624974E+4 2.6582291E-5
1.8517016E+4 2.8286586E-5
1.6624501E+4 3.0125241E-5
1.4925408E+4 3.1888696E-5
1.3399969E+4 3.3555799E-5
1.2030437E+4 3.5119797E-5
1.0800876E+4 3.6782931E-5
9.6969820E+3 3.8276914E-5
8.7059100E+3 3.9658375E-5
7.8161300E+3 4.0828048E-5
7.0172890E+3 4.1905976E-5
6.3000930E+3 4.2891035E-5
5.6561970E+3 4.3746951E-5
5.0781110E+3 4.4490325E-5
4.5591070E+3 4.5324290E-5
4.0931470E+3 4.6138371E-5
3.6748100E+3 4.7106236E-5
3.2992300E+3 4.8432022E-5
2.9620350E+3 4.9816735E-5
2.6593020E+3 5.1586918E-5
2.3875110E+3 5.3439373E-5
2.1434970E+3 5.6230618E-5
1.9244230E+3 5.9154472E-5
1.7277390E+3 6.2398531E-5
1.5511570E+3 6.6725446E-5
1.3926220E+3 7.1534327E-5
1.2502900E+3 7.6776188E-5
1.1225050E+3 8.2678911E-5
1.0077810E+3 8.9703405E-5
9.0478100E+2 9.8007120E-5
8.1230900E+2 1.0640398E-4
7.2928800E+2 1.1657268E-4
6.5475100E+2 1.2941714E-4
5.8783300E+2 1.4177334E-4
5.2775400E+2 1.5693438E-4
4.7381500E+2 1.7235238E-4
4.2539000E+2 1.9140996E-4
3.8191300E+2 2.1061134E-4
3.4288000E+2 2.3460841E-4
3.0783600E+2 2.6109181E-4
2.7637400E+2 2.8761228E-4
2.4812700E+2 3.2026923E-4
2.2276800E+2 3.5373052E-4
2.0000000E+2 3.9620509E-4
