f G/w
1.0000000E+6 7.3717280E-6
8.9779585E+5 7.8404529E-6
8.0603739E+5 8.3966595E-6
7.2365703E+5 8.8569329E-6
6.4969628E+5 9.4297741E-6
5.8329463E+5 1.0059587E-5
5.2367949E+5 1.0772044E-5
4.7015728E+5 1.1489174E-5
4.2210526E+5 1.2196172E-5
3.7896435E+5 1.3093678E-5
3.4023262E+5 1.4091050E-5
3.0545943E+5 1.5087426E-5
2.7424021E+5 1.6267870E-5
2.4621173E+5 1.7481603E-5
2.2104787E+5 1.8772136E-5
1.9845586E+5 2.0051407E-5
1.7817285E+5 2.1566012E-5
1.5996284E+5 2.3313789E-5
1.4361398E+5 2.5256406E-5
1.2893603E+5 2.7247102E-5
1.1575824E+5 2.9460153E-5
1.0392726E+5 3.1932390E-5
9.3305466E+4 3.4437998E-5
8.3769261E+4 3.7200318E-5
7.5207695E+4 4.0124245E-5
6.7521156E+4 4.3696932E-5
6.0620214E+4 4.7619768E-5
5.4424577E+4 5.1709797E-5
4.8862159E+4 5.6216627E-5
4.3868244E+4 6.1325419E-5
3.9384728E+4 6.6986839E-5
3.5359445E+4 7.3183016E-5
3.1745563E+4 8.0153443E-5
2.8501035E+4 8.7472475E-5
2.5588111E+4 9.6177568E-5
2.2972900E+4 1.0547655E-4
2.0624974E+4 1.1582790E-4
1.8517016E+4 1.2674053E-4
1.6624501E+4 1.4028968E-4
1.4925408E+4 1.5541700E-4
1.3399969E+4 1.7129308E-4
1.2030437E+4 1.8960579E-4
1.0800876E+4 2.1065297E-4
9.6969820E+3 2.3405028E-4
8.7059100E+3 2.5862732E-4
7.8161300E+3 2.8725333E-4
7.0172890E+3 3.1812894E-4
6.3000930E+3 3.5280509E-4
5.6561970E+3 3.9146363E-4
5.0781110E+3 4.3756519E-4
4.5591070E+3 4.8664406E-4
4.0931470E+3 5.3830778E-4
3.6748100E+3 5.9873360E-4
3.2992300E+3 6.6333253E-4
2.9620350E+3 7.3674650E-4
2.6593020E+3 8.1957582E-4
2.3875110E+3 9.1372848E-4
2.1434970E+3 1.0201127E-3
1.9244230E+3 1.1377408E-3
1.7277390E+3 1.2631946E-3
1.5511570E+3 1.3992315E-3
1.3926220E+3 1.5647513E-3
1.2502900E+3 1.7477864E-3
1.1225050E+3 1.9426600E-3
1.0077810E+3 2.1534279E-3
9.0478100E+2 2.3923817E-3
8.1230900E+2 2.6585876E-3
7.2928800E+2 2.9626046E-3
6.5475100E+2 3.3035144E-3
5.8783300E+2 3.6687694E-3
5.2775400E+2 4.0986221E-3
4.7381500E+2 4.5723743E-3
4.2539000E+2 5.0557887E-3
3.8191300E+2 5.6365908E-3
3.4288000E+2 6.2320833E-3
3.0783600E+2 6.9740799E-3
2.7637400E+2 7.7704941E-3
2.4812700E+2 8.6042077E-3
2.2276800E+2 9.6653602E-3
2.0000000E+2 1.0721844E-2
