f G/w
1.0000000E+6 2.2811147E-6
8.9779585E+5 2.3908097E-6
8.0603739E+5 2.5199154E-6
7.2365703E+5 2.6246327E-6
6.4969628E+5 2.7289133E-6
5.8329463E+5 2.8927193E-6
5.2367949E+5 3.0760017E-6
4.7015728E+5 3.2464194E-6
4.2210526E+5 3.4434250E-6
3.7896435E+5 3.6994616E-6
3.4023262E+5 3.9545104E-6
3.0545943E+5 4.2598402E-6
2.7424021E+5 4.5589871E-6
2.4621173E+5 4.8919391E-6
2.2104787E+5 5.2896158E-6
1.9845586E+5 5.7574776E-6
1.7817285E+5 6.1732705E-6
1.5996284E+5 6.7104035E-6
1.4361398E+5 7.2923178E-6
1.2893603E+5 7.9564780E-6
1.1575824E+5 8.6036635E-6
1.0392726E+5 9.3856674E-6
9.3305466E+4 1.0298922E-5
8.3769261E+4 1.1225934E-5
7.5207695E+4 1.2199558E-5
6.7521156E+4 1.3306747E-5
6.0620214E+4 1.4623510E-5
5.4424577E+4 1.6003328E-5
4.8862159E+4 1.7497324E-5
4.3868244E+4 1.9147441E-5
3.9384728E+4 2.1079639E-5
3.5359445E+4 2.3199748E-5
3.1745563E+4 2.5553579E-5
2.8501035E+4 2.7871504E-5
2.5588111E+4 3.0655584E-5
2.2972900E+4 3.3406172E-5
2.0624974E+4 3.6566457E-5
1.8517016E+4 4.0002747E-5
1.6624501E+4 4.3793479E-5
1.4925408E+4 4.8149745E-5
1.3399969E+4 5.2702500E-5
1.2030437E+4 5.7730708E-5
1.0800876E+4 6.3683043E-5
9.6969820E+3 6.9520492E-5
8.7059100E+3 7.7001978E-5
7.8161300E+3 8.5140505E-5
7.0172890E+3 9.3677776E-5
6.3000930E+3 1.0282538E-4
5.6561970E+3 1.1358341E-4
5.0781110E+3 1.2510450E-4
4.5591070E+3 1.3890990E-4
4.0931470E+3 1.5401171E-4
3.6748100E+3 1.7108922E-4
3.2992300E+3 1.8930062E-4
2.9620350E+3 2.0968873E-4
2.6593020E+3 2.3158055E-4
2.3875110E+3 2.5865931E-4
2.1434970E+3 2.8714062E-4
1.9244230E+3 3.1838768E-4
1.7277390E+3 3.5399638E-4
1.5511570E+3 3.9216419E-4
1.3926220E+3 4.3841393E-4
1.2502900E+3 4.8755121E-4
1.1225050E+3 5.4151194E-4
1.0077810E+3 6.0076781E-4
9.0478100E+2 6.6904528E-4
8.1230900E+2 7.4547874E-4
7.2928800E+2 8.2753494E-4
6.5475100E+2 9.2066892E-4
5.8783300E+2 1.0353750E-3
5.2775400E+2 1.1514176E-3
4.7381500E+2 1.2795791E-3
4.2539000E+2 1.4261227E-3
3.8191300E+2 1.5771986E-3
3.4288000E+2 1.7505651E-3
3.0783600E+2 1.9538405E-3
2.7637400E+2 2.1856341E-3
2.4812700E+2 2.4060377E-3
2.2276800E+2 2.6862136E-3
2.0000000E+2 3.0010574E-3
