f G/w
1.0000000E+6 6.1661506E-6
8.9779585E+5 6.5565474E-6
8.0603739E+5 6.9754547E-6
7.2365703E+5 7.2957422E-6
6.4969628E+5 7.6743971E-6
5.8329463E+5 8.0876085E-6
5.2367949E+5 8.5885847E-6
4.7015728E+5 9.1218760E-6
4.2210526E+5 9.6361254E-6
3.7896435E+5 1.0221620E-5
3.4023262E+5 1.0791436E-5
3.0545943E+5 1.1412638E-5
2.7424021E+5 1.2049431E-5
2.4621173E+5 1.2758421E-5
2.2104787E+5 1.3531961E-5
1.9845586E+5 1.4341566E-5
1.7817285E+5 1.5123870E-5
1.5996284E+5 1.6028968E-5
1.4361398E+5 1.6939560E-5
1.2893603E+5 1.7878059E-5
1.1575824E+5 1.8822072E-5
1.0392726E+5 1.9868782E-5
9.3305466E+4 2.0941266E-5
8.3769261E+4 2.2023753E-5
7.5207695E+4 2.3014582E-5
6.7521156E+4 2.4052759E-5
6.0620214E+4 2.5099414E-5
5.4424577E+4 2.6119062E-5
4.8862159E+4 2.7031041E-5
4.3868244E+4 2.7947135E-5
3.9384728E+4 2.8726080E-5
3.5359445E+4 2.9465792E-5
3.1745563E+4 3.0168196E-5
2.8501035E+4 3.0779113E-5
2.5588111E+4 3.1280599E-5
2.2972900E+4 3.1719587E-5
2.0624974E+4 3.1835967E-5
1.8517016E+4 3.2016385E-5
1.6624501E+4 3.2252285E-5
1.4925408E+4 3.2387314E-5
1.3399969E+4 3.2486370E-5
1.2030437E+4 3.2754123E-5
1.0800876E+4 3.3005763E-5
9.6969820E+3 3.3401099E-5
8.7059100E+3 3.3969981E-5
7.8161300E+3 3.4725310E-5
7.0172890E+3 3.5821731E-5
6.3000930E+3 3.7216108E-5
5.6561970E+3 3.8744925E-5
5.0781110E+3 4.0719749E-5
4.5591070E+3 4.1952989E-5
4.0931470E+3 4.4464575E-5
3.6748100E+3 4.7338376E-5
3.2992300E+3 5.1023476E-5
2.9620350E+3 5.4877180E-5
2.6593020E+3 5.9409103E-5
2.3875110E+3 6.5226450E-5
2.1434970E+3 7.1160340E-5
1.9244230E+3 7.6595916E-5
1.7277390E+3 8.4708768E-5
1.5511570E+3 9.3306043E-5
1.3926220E+3 1.0362774E-4
1.2502900E+3 1.1399385E-4
1.1225050E+3 1.2612577E-4
1.0077810E+3 1.3745152E-4
9.0478100E+2 1.5271198E-4
8.1230900E+2 1.6912989E-4
7.2928800E+2 1.8845175E-4
6.5475100E+2 2.1234887E-4
5.8783300E+2 2.3486716E-4
5.2775400E+2 2.5647953E-4
4.7381500E+2 2.9671257E-4
4.2539000E+2 3.2752867E-4
3.8191300E+2 3.6439227E-4
3.4288000E+2 4.0585253E-4
3.0783600E+2 4.4983157E-4
2.7637400E+2 4.9716220E-4
2.4812700E+2 5.5291291E-4
2.2276800E+2 6.1119133E-4
2.0000000E+2 6.7976137E-4
