f G/w
1.0000000E+6 6.0150807E-6
8.9779585E+5 6.3369889E-6
8.0603739E+5 6.7261235E-6
7.2365703E+5 7.1098561E-6
6.4969628E+5 7.4594620E-6
5.8329463E+5 7.8437306E-6
5.2367949E+5 8.3391906E-6
4.7015728E+5 8.8850966E-6
4.2210526E+5 9.3664841E-6
3.7896435E+5 9.9432340E-6
3.4023262E+5 1.0579811E-5
3.0545943E+5 1.1253237E-5
2.7424021E+5 1.1887359E-5
2.4621173E+5 1.2546182E-5
2.2104787E+5 1.3311256E-5
1.9845586E+5 1.4104665E-5
1.7817285E+5 1.4893170E-5
1.5996284E+5 1.5734131E-5
1.4361398E+5 1.6672554E-5
1.2893603E+5 1.7632913E-5
1.1575824E+5 1.8551769E-5
1.0392726E+5 1.9605788E-5
9.3305466E+4 2.0571234E-5
8.3769261E+4 2.1638702E-5
7.5207695E+4 2.2653981E-5
6.7521156E+4 2.3698878E-5
6.0620214E+4 2.4707348E-5
5.4424577E+4 2.5792123E-5
4.8862159E+4 2.6749834E-5
4.3868244E+4 2.7719779E-5
3.9384728E+4 2.8548005E-5
3.5359445E+4 2.9347024E-5
3.1745563E+4 3.0162949E-5
2.8501035E+4 3.0677779E-5
2.5588111E+4 3.1356481E-5
2.2972900E+4 3.1861702E-5
2.0624974E+4 3.2129250E-5
1.8517016E+4 3.2409581E-5
1.6624501E+4 3.2695092E-5
1.4925408E+4 3.2875696E-5
1.3399969E+4 3.2988937E-5
1.2030437E+4 3.3373257E-5
1.0800876E+4 3.3768172E-5
9.6969820E+3 3.4294286E-5
8.7059100E+3 3.4697818E-5
7.8161300E+3 3.5431069E-5
7.0172890E+3 3.6531023E-5
6.3000930E+3 3.7630915E-5
5.6561970E+3 3.8911503E-5
5.0781110E+3 4.1044864E-5
4.5591070E+3 4.3461301E-5
4.0931470E+3 4.5811751E-5
3.6748100E+3 4.9005222E-5
3.2992300E+3 5.2519560E-5
2.9620350E+3 5.6534263E-5
2.6593020E+3 6.1688129E-5
2.3875110E+3 6.7128524E-5
2.1434970E+3 7.3444769E-5
1.9244230E+3 8.0871644E-5
1.7277390E+3 8.9088646E-5
1.5511570E+3 9.7108548E-5
1.3926220E+3 1.0720408E-4
1.2502900E+3 1.1861209E-4
1.1225050E+3 1.3060903E-4
1.0077810E+3 1.4455609E-4
9.0478100E+2 1.5939165E-4
8.1230900E+2 1.7850836E-4
7.2928800E+2 1.9900551E-4
6.5475100E+2 2.1581515E-4
5.8783300E+2 2.4300767E-4
5.2775400E+2 2.6474456E-4
4.7381500E+2 2.9576085E-4
4.2539000E+2 3.3093832E-4
3.8191300E+2 3.6435337E-4
3.4288000E+2 4.0425578E-4
3.0783600E+2 4.4514399E-4
2.7637400E+2 4.9721979E-4
2.4812700E+2 5.5014623E-4
2.2276800E+2 6.1319653E-4
2.0000000E+2 6.8142719E-4
