f G/w
1.0000000E+6 1.8239581E-5
8.9779585E+5 1.8967736E-5
8.0603739E+5 1.9647681E-5
7.2365703E+5 2.0280319E-5
6.4969628E+5 2.0883541E-5
5.8329463E+5 2.1534638E-5
5.2367949E+5 2.2107103E-5
4.7015728E+5 2.2733489E-5
4.2210526E+5 2.3288290E-5
3.7896435E+5 2.3831530E-5
3.4023262E+5 2.4303059E-5
3.0545943E+5 2.4768910E-5
2.7424021E+5 2.5200055E-5
2.4621173E+5 2.5585535E-5
2.2104787E+5 2.5913646E-5
1.9845586E+5 2.6145283E-5
1.7817285E+5 2.6364672E-5
1.5996284E+5 2.6463135E-5
1.4361398E+5 2.6462807E-5
1.2893603E+5 2.6374319E-5
1.1575824E+5 2.6194420E-5
1.0392726E+5 2.5952143E-5
9.3305466E+4 2.5604648E-5
8.3769261E+4 2.5180027E-5
7.5207695E+4 2.4631081E-5
6.7521156E+4 2.4012217E-5
6.0620214E+4 2.3329865E-5
5.4424577E+4 2.2647113E-5
4.8862159E+4 2.1952597E-5
4.3868244E+4 2.1249033E-5
3.9384728E+4 2.0491265E-5
3.5359445E+4 2.0002766E-5
3.1745563E+4 1.9446389E-5
2.8501035E+4 1.9023369E-5
2.5588111E+4 1.8657314E-5
2.2972900E+4 1.8488925E-5
2.0624974E+4 1.8384882E-5
1.8517016E+4 1.8496120E-5
1.6624501E+4 1.8877380E-5
1.4925408E+4 1.9220984E-5
1.3399969E+4 1.9961877E-5
1.2030437E+4 2.0711969E-5
1.0800876E+4 2.1478575E-5
9.6969820E+3 2.2967024E-5
8.7059100E+3 2.4326376E-5
7.8161300E+3 2.7330511E-5
7.0172890E+3 2.9530943E-5
6.3000930E+3 3.2090889E-5
5.6561970E+3 3.5183760E-5
5.0781110E+3 3.8903413E-5
4.5591070E+3 4.1783098E-5
4.0931470E+3 4.6336416E-5
3.6748100E+3 4.9855247E-5
3.2992300E+3 5.3894401E-5
2.9620350E+3 5.9520666E-5
2.6593020E+3 6.7372929E-5
2.3875110E+3 7.4067981E-5
2.1434970E+3 8.1248458E-5
1.9244230E+3 8.8904832E-5
1.7277390E+3 9.6047814E-5
1.5511570E+3 1.0738400E-4
1.3926220E+3 1.2279933E-4
1.2502900E+3 1.3604804E-4
1.1225050E+3 1.5133996E-4
1.0077810E+3 1.6606037E-4
9.0478100E+2 1.8634724E-4
8.1230900E+2 2.0032441E-4
7.2928800E+2 2.2257617E-4
6.5475100E+2 2.4901786E-4
5.8783300E+2 2.6920711E-4
5.2775400E+2 3.0967050E-4
4.7381500E+2 3.4255634E-4
4.2539000E+2 3.7101857E-4
3.8191300E+2 4.1117725E-4
3.4288000E+2 4.6343139E-4
3.0783600E+2 5.0379729E-4
2.7637400E+2 5.4829928E-4
2.4812700E+2 6.0511638E-4
2.2276800E+2 6.7722488E-4
2.0000000E+2 7.5686664E-4
