f G/w
1.0000000E+6 1.7130165E-5
8.9779585E+5 1.8216926E-5
8.0603739E+5 1.9411527E-5
7.2365703E+5 2.0515353E-5
6.4969628E+5 2.1673155E-5
5.8329463E+5 2.2983499E-5
5.2367949E+5 2.4471981E-5
4.7015728E+5 2.6015046E-5
4.2210526E+5 2.7617934E-5
3.7896435E+5 2.9397857E-5
3.4023262E+5 3.1387909E-5
3.0545943E+5 3.3379841E-5
2.7424021E+5 3.5473929E-5
2.4621173E+5 3.7777696E-5
2.2104787E+5 4.0288345E-5
1.9845586E+5 4.2956317E-5
1.7817285E+5 4.5637801E-5
1.5996284E+5 4.8795307E-5
1.4361398E+5 5.2223450E-5
1.2893603E+5 5.5878263E-5
1.1575824E+5 5.9845515E-5
1.0392726E+5 6.4170143E-5
9.3305466E+4 6.9176547E-5
8.3769261E+4 7.4643953E-5
7.5207695E+4 8.0345271E-5
6.7521156E+4 8.6720202E-5
6.0620214E+4 9.4167305E-5
5.4424577E+4 1.0249044E-4
4.8862159E+4 1.1161547E-4
4.3868244E+4 1.2159895E-4
3.9384728E+4 1.3321154E-4
3.5359445E+4 1.4594173E-4
3.1745563E+4 1.5978047E-4
2.8501035E+4 1.7556554E-4
2.5588111E+4 1.9415558E-4
2.2972900E+4 2.1440275E-4
2.0624974E+4 2.3647252E-4
1.8517016E+4 2.6198902E-4
1.6624501E+4 2.9017841E-4
1.4925408E+4 3.2193810E-4
1.3399969E+4 3.5582535E-4
1.2030437E+4 3.9420396E-4
1.0800876E+4 4.3880174E-4
9.6969820E+3 4.8742612E-4
8.7059100E+3 5.3996484E-4
7.8161300E+3 6.0011303E-4
7.0172890E+3 6.6565622E-4
6.3000930E+3 7.3868697E-4
5.6561970E+3 8.2470491E-4
5.0781110E+3 9.1752480E-4
4.5591070E+3 1.0200828E-3
4.0931470E+3 1.1327604E-3
3.6748100E+3 1.2637830E-3
3.2992300E+3 1.4027717E-3
2.9620350E+3 1.5612833E-3
2.6593020E+3 1.7369599E-3
2.3875110E+3 1.9334353E-3
2.1434970E+3 2.1516996E-3
1.9244230E+3 2.3975232E-3
1.7277390E+3 2.6631590E-3
1.5511570E+3 2.9710978E-3
1.3926220E+3 3.3012720E-3
1.2502900E+3 3.6703055E-3
1.1225050E+3 4.0938581E-3
1.0077810E+3 4.5609274E-3
9.0478100E+2 5.0670430E-3
8.1230900E+2 5.6528017E-3
7.2928800E+2 6.2960168E-3
6.5475100E+2 7.0080735E-3
5.8783300E+2 7.7945986E-3
5.2775400E+2 8.6542640E-3
4.7381500E+2 9.6439423E-3
4.2539000E+2 1.0741602E-2
3.8191300E+2 1.1961538E-2
3.4288000E+2 1.3287265E-2
3.0783600E+2 1.4841384E-2
2.7637400E+2 1.6513437E-2
2.4812700E+2 1.8418443E-2
2.2276800E+2 2.0438487E-2
2.0000000E+2 2.2748387E-2
