f G/w
1.0000000E+6 1.1693856E+1
8.9779585E+5 1.3628983E+1
8.0603739E+5 1.5786674E+1
7.2365703E+5 1.8514123E+1
6.4969628E+5 2.1613546E+1
5.8329463E+5 2.5235099E+1
5.2367949E+5 2.9193023E+1
4.7015728E+5 3.3923642E+1
4.2210526E+5 3.9354758E+1
3.7896435E+5 4.5743222E+1
3.4023262E+5 5.2653624E+1
3.0545943E+5 6.1175371E+1
2.7424021E+5 7.0607541E+1
2.4621173E+5 8.1942145E+1
2.2104787E+5 9.4616443E+1
1.9845586E+5 1.0940854E+2
1.7817285E+5 1.2575037E+2
1.5996284E+5 1.4531104E+2
1.4361398E+5 1.6749760E+2
1.2893603E+5 1.9281457E+2
1.1575824E+5 2.2122818E+2
1.0392726E+5 2.5556224E+2
9.3305466E+4 2.9230030E+2
8.3769261E+4 3.3501806E+2
7.5207695E+4 3.8236025E+2
6.7521156E+4 4.4044685E+2
6.0620214E+4 5.0203554E+2
5.4424577E+4 5.7562923E+2
4.8862159E+4 6.5544445E+2
4.3868244E+4 7.5099083E+2
3.9384728E+4 8.5065608E+2
3.5359445E+4 9.6659339E+2
3.1745563E+4 1.0930133E+3
2.8501035E+4 1.2378417E+3
2.5588111E+4 1.3941941E+3
2.2972900E+4 1.5705647E+3
2.0624974E+4 1.7656382E+3
1.8517016E+4 1.9896313E+3
1.6624501E+4 2.2324101E+3
1.4925408E+4 2.4938249E+3
1.3399969E+4 2.7901906E+3
1.2030437E+4 3.1372008E+3
1.0800876E+4 3.5217838E+3
9.6969820E+3 3.9436536E+3
8.7059100E+3 4.3884270E+3
7.8161300E+3 4.9007341E+3
7.0172890E+3 5.5001641E+3
6.3000930E+3 6.1313663E+3
5.6561970E+3 6.8136165E+3
5.0781110E+3 7.6302858E+3
4.5591070E+3 8.5283264E+3
4.0931470E+3 9.4948540E+3
3.6748100E+3 1.0615556E+4
3.2992300E+3 1.1769023E+4
2.9620350E+3 1.3118611E+4
2.6593020E+3 1.4612742E+4
2.3875110E+3 1.6354987E+4
2.1434970E+3 1.8226329E+4
1.9244230E+3 2.0260007E+4
1.7277390E+3 2.2724458E+4
1.5511570E+3 2.5297568E+4
1.3926220E+3 2.8267099E+4
1.2502900E+3 3.1434679E+4
1.1225050E+3 3.5028299E+4
1.0077810E+3 3.9034283E+4
9.0478100E+2 4.3558733E+4
8.1230900E+2 4.8393304E+4
7.2928800E+2 5.3773855E+4
6.5475100E+2 6.0107445E+4
5.8783300E+2 6.7109545E+4
5.2775400E+2 7.4572510E+4
4.7381500E+2 8.3012563E+4
4.2539000E+2 9.2645769E+4
3.8191300E+2 1.0304699E+5
3.4288000E+2 1.1496865E+5
3.0783600E+2 1.2815800E+5
2.7637400E+2 1.4301912E+5
2.4812700E+2 1.5955797E+5
2.2276800E+2 1.7771950E+5
2.0000000E+2 1.9778238E+5
