T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
295 001_295 39.302 6.185260E-1 3.626909E+1 8.324750E+1 1.867520E+1 5.387250E-1 3.466555E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 1.000E+17
295 002_295 39.302 6.184620E-1 3.622825E+1 8.324650E+1 1.865210E+1 5.386680E-1 3.462624E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 1.000E+17
295 003_295 39.302 6.183720E-1 3.616959E+1 8.324500E+1 1.861880E+1 5.385860E-1 3.456976E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 1.000E+17
295 004_295 39.302 6.182420E-1 3.608614E+1 8.324300E+1 1.857150E+1 5.384690E-1 3.448938E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 1.000E+17
295 005_295 39.302 6.180590E-1 3.596900E+1 8.324000E+1 1.850510E+1 5.383050E-1 3.437649E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 1.000E+17
295 006_295 39.302 6.178050E-1 3.580757E+1 8.323580E+1 1.841350E+1 5.380790E-1 3.422078E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 1.000E+17
295 007_295 39.302 6.174590E-1 3.559041E+1 8.323000E+1 1.829030E+1 5.377750E-1 3.401108E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 1.000E+17
295 008_295 39.302 6.170010E-1 3.530716E+1 8.322210E+1 1.812960E+1 5.373780E-1 3.373713E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 1.000E+17
295 009_295 39.302 6.164140E-1 3.495106E+1 8.321160E+1 1.792740E+1 5.368760E-1 3.339199E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 1.000E+17
295 010_295 39.302 6.156840E-1 3.452118E+1 8.319770E+1 1.768300E+1 5.362670E-1 3.297418E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 1.000E+17
295 011_295 39.302 6.148070E-1 3.402265E+1 8.317970E+1 1.739900E+1 5.355540E-1 3.248789E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 1.000E+17
295 012_295 39.302 6.137780E-1 3.346421E+1 8.312180E+1 1.707290E+1 5.346130E-1 3.193500E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 1.000E+17
295 013_295 39.302 6.125920E-1 3.285433E+1 8.309330E+1 1.672360E+1 5.332600E-1 3.136111E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 1.000E+17
295 014_295 39.302 6.112370E-1 3.219858E+1 8.306110E+1 1.634720E+1 5.317810E-1 3.074051E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 1.000E+17
295 015_295 39.302 6.096770E-1 3.149936E+1 8.302730E+1 1.594490E+1 5.301890E-1 3.007404E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 1.000E+17
295 016_295 39.302 6.078350E-1 3.075712E+1 8.299850E+1 1.551680E+1 5.284940E-1 2.936040E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 1.000E+17
295 017_295 39.302 6.057840E-1 2.997168E+1 8.296030E+1 1.506260E+1 5.267140E-1 2.859727E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 1.000E+17
295 018_295 39.302 6.035070E-1 2.914297E+1 8.287350E+1 1.457580E+1 5.248060E-1 2.777367E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 1.000E+17
295 019_295 39.302 6.009880E-1 2.827148E+1 8.280890E+1 1.406990E+1 5.219800E-1 2.695487E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 1.000E+17
295 020_295 39.302 5.981010E-1 2.735843E+1 8.275250E+1 1.354090E+1 5.191500E-1 2.608276E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 1.000E+17
295 021_295 39.302 5.949170E-1 2.640598E+1 8.268760E+1 1.298970E+1 5.163680E-1 2.515588E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 1.000E+17
295 022_295 39.302 5.914910E-1 2.541723E+1 8.256140E+1 1.241230E+1 5.130160E-1 2.419482E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 1.000E+17
295 023_295 39.302 5.876780E-1 2.439634E+1 8.247740E+1 1.182490E+1 5.091900E-1 2.322305E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 1.000E+17
295 024_295 39.302 5.835730E-1 2.334842E+1 8.238050E+1 1.122480E+1 5.056380E-1 2.219923E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 1.000E+17
295 025_295 39.302 5.792100E-1 2.227955E+1 8.222210E+1 1.061040E+1 5.010890E-1 2.117463E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 1.000E+17
