T nFsrh nFBsrh dnsrh nF nFB dn
290 1.188924533E+00 1.190178815E+0 -1.254282000E-03 1.188924533E+00 1.190178815E+0 -1.254282000E-03
295 1.187020371E+00 1.193887893E+0 -6.867522000E-03 1.187020371E+00 1.193887893E+0 -6.867522000E-03
300 1.195070815E+00 1.197604691E+0 -2.533876000E-03 1.195070815E+00 1.197604691E+0 -2.533876000E-03
305 1.203279264E+00 1.201328340E+0 1.950924000E-03 1.203279264E+00 1.201328340E+0 1.950924000E-03
310 1.201363510E+00 1.205056871E+0 -3.693361000E-03 1.201363510E+00 1.205056871E+0 -3.693361000E-03
315 1.205480569E+00 1.208785702E+0 -3.305133000E-03 1.205480569E+00 1.208785702E+0 -3.305133000E-03
320 1.211452144E+00 1.212504271E+0 -1.052127000E-03 1.211452144E+00 1.212504271E+0 -1.052127000E-03
325 1.214135721E+00 1.216188682E+0 -2.052961000E-03 1.214135721E+00 1.216188682E+0 -2.052961000E-03
330 1.220400641E+00 1.219786157E+0 6.144840000E-04 1.220400641E+00 1.219786157E+0 6.144840000E-04
335 1.225790163E+00 1.223183149E+0 2.607014000E-03 1.225790163E+00 1.223183149E+0 2.607014000E-03
340 1.230086610E+00 1.226142422E+0 3.944188000E-03 1.230086610E+00 1.226142422E+0 3.944188000E-03
