N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 320 1.500E-4 1.149448922E+00 1.156085472E+00
1.468000E+10 3.162E+15 320 1.500E-4 1.151895309E+00 1.156445025E+00
2.154000E+10 3.162E+15 320 1.500E-4 1.153853158E+00 1.156968523E+00
3.162000E+10 3.162E+15 320 1.500E-4 1.155595327E+00 1.157727862E+00
4.642000E+10 3.162E+15 320 1.500E-4 1.157362889E+00 1.158823313E+00
6.813000E+10 3.162E+15 320 1.500E-4 1.159389764E+00 1.160391161E+00
1.000000E+11 3.162E+15 320 1.500E-4 1.161921327E+00 1.162609494E+00
1.468000E+11 3.162E+15 320 1.500E-4 1.165222346E+00 1.165696844E+00
2.154000E+11 3.162E+15 320 1.500E-4 1.169565446E+00 1.169894254E+00
3.162000E+11 3.162E+15 320 1.500E-4 1.175187628E+00 1.175417066E+00
4.642000E+11 3.162E+15 320 1.500E-4 1.182204753E+00 1.182366359E+00
6.813000E+11 3.162E+15 320 1.500E-4 1.190461717E+00 1.190576891E+00
1.000000E+12 3.162E+15 320 1.500E-4 1.199574583E+00 1.199657782E+00
1.468000E+12 3.162E+15 320 1.500E-4 1.208835938E+00 1.208887136E+00
2.154000E+12 3.162E+15 320 1.500E-4 1.217426352E+00 1.217464780E+00
3.162000E+12 3.162E+15 320 1.500E-4 1.224928710E+00 1.224957936E+00
4.642000E+12 3.162E+15 320 1.500E-4 1.231349330E+00 1.231364859E+00
6.813000E+12 3.162E+15 320 1.500E-4 1.236761881E+00 1.236776261E+00
1.000000E+13 3.162E+15 320 1.500E-4 1.241527853E+00 1.241538694E+00
