f G/w
1.0000000E+6 6.0703817E+0
8.9779585E+5 7.2369684E+0
8.0603739E+5 8.6637352E+0
7.2365703E+5 1.0419106E+1
6.4969628E+5 1.2532231E+1
5.8329463E+5 1.5109845E+1
5.2367949E+5 1.8192981E+1
4.7015728E+5 2.2031162E+1
4.2210526E+5 2.6643636E+1
3.7896435E+5 3.2300153E+1
3.4023262E+5 3.9307471E+1
3.0545943E+5 4.7895935E+1
2.7424021E+5 5.8434535E+1
2.4621173E+5 7.1499958E+1
2.2104787E+5 8.7732263E+1
1.9845586E+5 1.0794255E+2
1.7817285E+5 1.3301021E+2
1.5996284E+5 1.6491354E+2
1.4361398E+5 2.0452375E+2
1.2893603E+5 2.5526964E+2
1.1575824E+5 3.1934589E+2
1.0392726E+5 4.0092442E+2
9.3305466E+4 5.0632983E+2
8.3769261E+4 6.4140052E+2
7.5207695E+4 8.1666207E+2
6.7521156E+4 1.0417336E+3
6.0620214E+4 1.3303262E+3
5.4424577E+4 1.7034736E+3
4.8862159E+4 2.1861177E+3
4.3868244E+4 2.8033482E+3
3.9384728E+4 3.5838565E+3
3.5359445E+4 4.5984618E+3
3.1745563E+4 5.8388031E+3
2.8501035E+4 7.4123304E+3
2.5588111E+4 9.3388989E+3
2.2972900E+4 1.1700649E+4
2.0624974E+4 1.4562226E+4
1.8517016E+4 1.7937212E+4
1.6624501E+4 2.1936055E+4
1.4925408E+4 2.6515715E+4
1.3399969E+4 3.1780623E+4
1.2030437E+4 3.7896198E+4
1.0800876E+4 4.4891021E+4
9.6969820E+3 5.2612429E+4
8.7059100E+3 6.1309960E+4
7.8161300E+3 7.1052867E+4
7.0172890E+3 8.2034716E+4
6.3000930E+3 9.3858263E+4
5.6561970E+3 1.0719230E+5
5.0781110E+3 1.2260555E+5
4.5591070E+3 1.3917568E+5
4.0931470E+3 1.5749669E+5
3.6748100E+3 1.7829798E+5
3.2992300E+3 1.9984750E+5
2.9620350E+3 2.2427937E+5
2.6593020E+3 2.5292089E+5
2.3875110E+3 2.8458350E+5
2.1434970E+3 3.1871376E+5
1.9244230E+3 3.5585365E+5
1.7277390E+3 3.9673643E+5
1.5511570E+3 4.4552717E+5
1.3926220E+3 5.0010388E+5
1.2502900E+3 5.6131154E+5
1.1225050E+3 6.2673543E+5
1.0077810E+3 6.9881255E+5
9.0478100E+2 7.8024500E+5
8.1230900E+2 8.7213382E+5
7.2928800E+2 9.7722845E+5
6.5475100E+2 1.0909428E+6
5.8783300E+2 1.2174588E+6
5.2775400E+2 1.3570202E+6
4.7381500E+2 1.5186488E+6
4.2539000E+2 1.6949664E+6
3.8191300E+2 1.8854267E+6
3.4288000E+2 2.1051825E+6
3.0783600E+2 2.3399727E+6
2.7637400E+2 2.5991802E+6
2.4812700E+2 2.8976304E+6
2.2276800E+2 3.2403114E+6
2.0000000E+2 3.6133530E+6
