f G/w
1.0000000E+6 1.5913843E-5
9.0826967E+5 1.6612345E-5
8.2495379E+5 1.7232959E-5
7.4928050E+5 1.7934007E-5
6.8054875E+5 1.8657497E-5
6.1812179E+5 1.9427346E-5
5.6142127E+5 2.0136743E-5
5.0992191E+5 2.0884291E-5
4.6314660E+5 2.1789072E-5
4.2066201E+5 2.2819354E-5
3.8207454E+5 2.3711983E-5
3.4702672E+5 2.4665213E-5
3.1519384E+5 2.5764339E-5
2.8628100E+5 2.7009958E-5
2.6002035E+5 2.8146393E-5
2.3616860E+5 2.9570586E-5
2.1450477E+5 3.0970932E-5
1.9482818E+5 3.2384419E-5
1.7695653E+5 3.3945189E-5
1.6072424E+5 3.5481374E-5
1.4598096E+5 3.7140723E-5
1.3259007E+5 3.9033681E-5
1.2042754E+5 4.0936645E-5
1.0938068E+5 4.2844928E-5
9.9347157E+4 4.5087156E-5
9.0234009E+4 4.7491539E-5
8.1956814E+4 4.9843652E-5
7.4438888E+4 5.2149546E-5
6.7610584E+4 5.4866726E-5
6.1408642E+4 5.7655841E-5
5.5775607E+4 6.0572789E-5
5.0659292E+4 6.3303531E-5
4.6012298E+4 6.6198070E-5
4.1791575E+4 6.9451215E-5
3.7958020E+4 7.2477788E-5
3.4476118E+4 7.5083282E-5
3.1313612E+4 7.7924595E-5
2.8441204E+4 8.0702263E-5
2.5832283E+4 8.3290921E-5
2.3462679E+4 8.5359168E-5
2.1310440E+4 8.6782837E-5
1.9355626E+4 8.9707788E-5
1.7580128E+4 9.0658419E-5
1.5967497E+4 9.1829764E-5
1.4502793E+4 9.3011617E-5
1.3172447E+4 9.3773772E-5
1.1964134E+4 9.4396258E-5
1.0866660E+4 9.4839612E-5
9.8698580E+3 9.5151752E-5
8.9644920E+3 9.5217832E-5
8.1421760E+3 9.5930672E-5
7.3952920E+3 9.6226801E-5
6.7169190E+3 9.7472575E-5
6.1007740E+3 9.8702185E-5
5.5411480E+3 1.0037197E-4
5.0328570E+3 1.0338542E-4
4.5711910E+3 1.0607018E-4
4.1518740E+3 1.0991200E-4
3.7710210E+3 1.1496530E-4
3.4251040E+3 1.2037324E-4
3.1109180E+3 1.2661503E-4
2.8255530E+3 1.3335419E-4
2.5663640E+3 1.4289361E-4
2.3309500E+3 1.5235558E-4
2.1171320E+3 1.6385408E-4
1.9229260E+3 1.7452607E-4
1.7465360E+3 1.8989467E-4
1.5863250E+3 2.0394116E-4
1.4408110E+3 2.2063232E-4
1.3086450E+3 2.4092779E-4
1.1886030E+3 2.6095253E-4
1.0795720E+3 2.8502227E-4
9.8054200E+2 3.0919752E-4
8.9059700E+2 3.3852462E-4
8.0890200E+2 3.6761313E-4
7.3470100E+2 4.0406779E-4
6.6730700E+2 4.4457471E-4
6.0609500E+2 4.8076899E-4
5.5049700E+2 5.2917745E-4
5.0000000E+2 5.7333016E-4
