f G/w
1.0000000E+6 6.0066985E-6
8.9779585E+5 6.3785890E-6
8.0603739E+5 6.7423673E-6
7.2365703E+5 7.0981704E-6
6.4969628E+5 7.5273509E-6
5.8329463E+5 7.9553647E-6
5.2367949E+5 8.3926800E-6
4.7015728E+5 8.8960644E-6
4.2210526E+5 9.4309849E-6
3.7896435E+5 1.0015973E-5
3.4023262E+5 1.0581214E-5
3.0545943E+5 1.1181716E-5
2.7424021E+5 1.1889758E-5
2.4621173E+5 1.2637843E-5
2.2104787E+5 1.3310248E-5
1.9845586E+5 1.4103115E-5
1.7817285E+5 1.4934439E-5
1.5996284E+5 1.5837009E-5
1.4361398E+5 1.6700038E-5
1.2893603E+5 1.7565763E-5
1.1575824E+5 1.8569001E-5
1.0392726E+5 1.9625288E-5
9.3305466E+4 2.0655384E-5
8.3769261E+4 2.1612103E-5
7.5207695E+4 2.2677823E-5
6.7521156E+4 2.3782477E-5
6.0620214E+4 2.4826718E-5
5.4424577E+4 2.5832479E-5
4.8862159E+4 2.6848854E-5
4.3868244E+4 2.7805884E-5
3.9384728E+4 2.8598114E-5
3.5359445E+4 2.9413819E-5
3.1745563E+4 3.0167294E-5
2.8501035E+4 3.0788048E-5
2.5588111E+4 3.1338609E-5
2.2972900E+4 3.1596085E-5
2.0624974E+4 3.1989425E-5
1.8517016E+4 3.2360131E-5
1.6624501E+4 3.2433735E-5
1.4925408E+4 3.2647500E-5
1.3399969E+4 3.2945149E-5
1.2030437E+4 3.3260190E-5
1.0800876E+4 3.3669052E-5
9.6969820E+3 3.4144819E-5
8.7059100E+3 3.4592640E-5
7.8161300E+3 3.5362109E-5
7.0172890E+3 3.6331435E-5
6.3000930E+3 3.7577190E-5
5.6561970E+3 3.9137171E-5
5.0781110E+3 4.1110890E-5
4.5591070E+3 4.3599541E-5
4.0931470E+3 4.6208361E-5
3.6748100E+3 4.9386636E-5
3.2992300E+3 5.2752077E-5
2.9620350E+3 5.7000653E-5
2.6593020E+3 6.1632271E-5
2.3875110E+3 6.7277401E-5
2.1434970E+3 7.2836413E-5
1.9244230E+3 7.9126067E-5
1.7277390E+3 8.8063686E-5
1.5511570E+3 9.7187895E-5
1.3926220E+3 1.0818617E-4
1.2502900E+3 1.1698188E-4
1.1225050E+3 1.2917038E-4
1.0077810E+3 1.4220510E-4
9.0478100E+2 1.6148257E-4
8.1230900E+2 1.7540223E-4
7.2928800E+2 1.9530136E-4
6.5475100E+2 2.1168932E-4
5.8783300E+2 2.4198966E-4
5.2775400E+2 2.5933439E-4
4.7381500E+2 3.0154954E-4
4.2539000E+2 3.3116031E-4
3.8191300E+2 3.7050432E-4
3.4288000E+2 4.0944521E-4
3.0783600E+2 4.5351959E-4
2.7637400E+2 5.0121247E-4
2.4812700E+2 5.6792654E-4
2.2276800E+2 6.3110523E-4
2.0000000E+2 7.0101917E-4
