f G/w
1.0000000E+6 3.0862372E-5
8.9779585E+5 3.2606291E-5
8.0603739E+5 3.4433661E-5
7.2365703E+5 3.6202330E-5
6.4969628E+5 3.8153474E-5
5.8329463E+5 4.0202841E-5
5.2367949E+5 4.2379968E-5
4.7015728E+5 4.4678466E-5
4.2210526E+5 4.7120738E-5
3.7896435E+5 4.9703011E-5
3.4023262E+5 5.2432207E-5
3.0545943E+5 5.5317205E-5
2.7424021E+5 5.8521587E-5
2.4621173E+5 6.1928276E-5
2.2104787E+5 6.5629637E-5
1.9845586E+5 6.9680727E-5
1.7817285E+5 7.4067455E-5
1.5996284E+5 7.8808621E-5
1.4361398E+5 8.4037303E-5
1.2893603E+5 8.9815329E-5
1.1575824E+5 9.6168114E-5
1.0392726E+5 1.0315967E-4
9.3305466E+4 1.1084552E-4
8.3769261E+4 1.1942723E-4
7.5207695E+4 1.2888045E-4
6.7521156E+4 1.3956744E-4
6.0620214E+4 1.5137449E-4
5.4424577E+4 1.6450886E-4
4.8862159E+4 1.7917397E-4
4.3868244E+4 1.9546548E-4
3.9384728E+4 2.1357904E-4
3.5359445E+4 2.3396924E-4
3.1745563E+4 2.5699337E-4
2.8501035E+4 2.8224574E-4
2.5588111E+4 3.1062115E-4
2.2972900E+4 3.4204363E-4
2.0624974E+4 3.7748282E-4
1.8517016E+4 4.1660850E-4
1.6624501E+4 4.6041852E-4
1.4925408E+4 5.1012217E-4
1.3399969E+4 5.6438136E-4
1.2030437E+4 6.2511974E-4
1.0800876E+4 6.9316376E-4
9.6969820E+3 7.6876833E-4
8.7059100E+3 8.5277292E-4
7.8161300E+3 9.4699960E-4
7.0172890E+3 1.0522603E-3
6.3000930E+3 1.1684731E-3
5.6561970E+3 1.2984670E-3
5.0781110E+3 1.4437192E-3
4.5591070E+3 1.6043354E-3
4.0931470E+3 1.7846203E-3
3.6748100E+3 1.9844536E-3
3.2992300E+3 2.2069330E-3
2.9620350E+3 2.4560187E-3
2.6593020E+3 2.7321069E-3
2.3875110E+3 3.0389488E-3
2.1434970E+3 3.3784257E-3
1.9244230E+3 3.7624813E-3
1.7277390E+3 4.1898341E-3
1.5511570E+3 4.6660272E-3
1.3926220E+3 5.1899052E-3
1.2502900E+3 5.7743466E-3
1.1225050E+3 6.4287629E-3
1.0077810E+3 7.1602755E-3
9.0478100E+2 7.9660176E-3
8.1230900E+2 8.8647452E-3
7.2928800E+2 9.8696602E-3
6.5475100E+2 1.0980617E-2
5.8783300E+2 1.2225850E-2
5.2775400E+2 1.3633089E-2
4.7381500E+2 1.5149606E-2
4.2539000E+2 1.6895464E-2
3.8191300E+2 1.8826818E-2
3.4288000E+2 2.0965736E-2
3.0783600E+2 2.3323210E-2
2.7637400E+2 2.6001938E-2
2.4812700E+2 2.8968265E-2
2.2276800E+2 3.2219169E-2
2.0000000E+2 3.5841110E-2
