f G/w
1.0000000E+6 4.0712885E-6
8.9779585E+5 4.2731651E-6
8.0603739E+5 4.4858838E-6
7.2365703E+5 4.6537496E-6
6.4969628E+5 4.8648609E-6
5.8329463E+5 5.1067673E-6
5.2367949E+5 5.3400171E-6
4.7015728E+5 5.5944591E-6
4.2210526E+5 5.8681131E-6
3.7896435E+5 6.1518178E-6
3.4023262E+5 6.4338219E-6
3.0545943E+5 6.7234113E-6
2.7424021E+5 7.0491559E-6
2.4621173E+5 7.4025489E-6
2.2104787E+5 7.7909667E-6
1.9845586E+5 8.1699955E-6
1.7817285E+5 8.5796079E-6
1.5996284E+5 9.0650597E-6
1.4361398E+5 9.5152983E-6
1.2893603E+5 9.9441306E-6
1.1575824E+5 1.0528188E-5
1.0392726E+5 1.1097703E-5
9.3305466E+4 1.1643789E-5
8.3769261E+4 1.2258772E-5
7.5207695E+4 1.2897634E-5
6.7521156E+4 1.3635605E-5
6.0620214E+4 1.4450986E-5
5.4424577E+4 1.5304325E-5
4.8862159E+4 1.6173218E-5
4.3868244E+4 1.7238716E-5
3.9384728E+4 1.8176371E-5
3.5359445E+4 1.9161857E-5
3.1745563E+4 2.0400126E-5
2.8501035E+4 2.1274835E-5
2.5588111E+4 2.2698273E-5
2.2972900E+4 2.4156103E-5
2.0624974E+4 2.5240168E-5
1.8517016E+4 2.6878307E-5
1.6624501E+4 2.7864444E-5
1.4925408E+4 2.9395654E-5
1.3399969E+4 3.1212212E-5
1.2030437E+4 3.1841814E-5
1.0800876E+4 3.3442903E-5
9.6969820E+3 3.4292911E-5
8.7059100E+3 3.4821303E-5
7.8161300E+3 3.5697350E-5
7.0172890E+3 3.5796523E-5
6.3000930E+3 3.6222825E-5
5.6561970E+3 3.5947554E-5
5.0781110E+3 3.5311373E-5
4.5591070E+3 3.4648734E-5
4.0931470E+3 3.3635643E-5
3.6748100E+3 3.2277417E-5
3.2992300E+3 3.1370171E-5
2.9620350E+3 3.0811182E-5
2.6593020E+3 2.8814064E-5
2.3875110E+3 2.7691984E-5
2.1434970E+3 2.6298698E-5
1.9244230E+3 2.5315915E-5
1.7277390E+3 2.3203695E-5
1.5511570E+3 2.3187734E-5
1.3926220E+3 2.0803315E-5
1.2502900E+3 2.1947360E-5
1.1225050E+3 2.0796055E-5
1.0077810E+3 1.9445175E-5
9.0478100E+2 2.1017421E-5
8.1230900E+2 1.9525810E-5
7.2928800E+2 2.2406592E-5
6.5475100E+2 2.1516447E-5
5.8783300E+2 2.4276287E-5
5.2775400E+2 2.3239862E-5
4.7381500E+2 2.2689607E-5
4.2539000E+2 3.1463704E-5
3.8191300E+2 3.4267309E-5
3.4288000E+2 3.3354844E-5
3.0783600E+2 2.7011201E-5
2.7637400E+2 3.5610482E-5
2.4812700E+2 3.9932539E-5
2.2276800E+2 3.5951222E-5
2.0000000E+2 4.3638484E-5
