f G/w
1.0000000E+6 1.2040071E-5
8.9779585E+5 1.2664381E-5
8.0603739E+5 1.3310080E-5
7.2365703E+5 1.3897366E-5
6.4969628E+5 1.4564373E-5
5.8329463E+5 1.5244908E-5
5.2367949E+5 1.5945010E-5
4.7015728E+5 1.6618838E-5
4.2210526E+5 1.7409345E-5
3.7896435E+5 1.8185324E-5
3.4023262E+5 1.8948194E-5
3.0545943E+5 1.9699451E-5
2.7424021E+5 2.0453422E-5
2.4621173E+5 2.1262613E-5
2.2104787E+5 2.2047282E-5
1.9845586E+5 2.2805146E-5
1.7817285E+5 2.3562451E-5
1.5996284E+5 2.4278359E-5
1.4361398E+5 2.4930222E-5
1.2893603E+5 2.5567452E-5
1.1575824E+5 2.6178196E-5
1.0392726E+5 2.6705392E-5
9.3305466E+4 2.7135153E-5
8.3769261E+4 2.7497931E-5
7.5207695E+4 2.7765464E-5
6.7521156E+4 2.7913395E-5
6.0620214E+4 2.7989152E-5
5.4424577E+4 2.7964309E-5
4.8862159E+4 2.7832753E-5
4.3868244E+4 2.7662698E-5
3.9384728E+4 2.7318184E-5
3.5359445E+4 2.7002962E-5
3.1745563E+4 2.6673250E-5
2.8501035E+4 2.6159953E-5
2.5588111E+4 2.5760705E-5
2.2972900E+4 2.5398855E-5
2.0624974E+4 2.5029709E-5
1.8517016E+4 2.4763985E-5
1.6624501E+4 2.4574197E-5
1.4925408E+4 2.4715314E-5
1.3399969E+4 2.4823636E-5
1.2030437E+4 2.5212508E-5
1.0800876E+4 2.5718237E-5
9.6969820E+3 2.6524888E-5
8.7059100E+3 2.7499148E-5
7.8161300E+3 2.8805154E-5
7.0172890E+3 3.0149362E-5
6.3000930E+3 3.1962051E-5
5.6561970E+3 3.4133269E-5
5.0781110E+3 3.6659580E-5
4.5591070E+3 3.9598943E-5
4.0931470E+3 4.2718198E-5
3.6748100E+3 4.6769863E-5
3.2992300E+3 5.1513273E-5
2.9620350E+3 5.5420585E-5
2.6593020E+3 6.0927257E-5
2.3875110E+3 6.6828103E-5
2.1434970E+3 7.3495259E-5
1.9244230E+3 8.1227817E-5
1.7277390E+3 8.9597749E-5
1.5511570E+3 9.9389094E-5
1.3926220E+3 1.1014957E-4
1.2502900E+3 1.2293416E-4
1.1225050E+3 1.3520477E-4
1.0077810E+3 1.4809575E-4
9.0478100E+2 1.6394171E-4
8.1230900E+2 1.8213827E-4
7.2928800E+2 2.0348948E-4
6.5475100E+2 2.2523196E-4
5.8783300E+2 2.4894609E-4
5.2775400E+2 2.7857860E-4
4.7381500E+2 3.1135114E-4
4.2539000E+2 3.4508825E-4
3.8191300E+2 3.8960171E-4
3.4288000E+2 4.2829056E-4
3.0783600E+2 4.7385884E-4
2.7637400E+2 5.2692690E-4
2.4812700E+2 5.7327603E-4
2.2276800E+2 6.5720143E-4
2.0000000E+2 7.3365654E-4
