f G/w
1.0000000E+6 3.7026018E+0
8.9779585E+5 4.3462961E+0
8.0603739E+5 5.1081628E+0
7.2365703E+5 6.0239225E+0
6.4969628E+5 7.0945410E+0
5.8329463E+5 8.3547337E+0
5.2367949E+5 9.8363856E+0
4.7015728E+5 1.1576781E+1
4.2210526E+5 1.3627555E+1
3.7896435E+5 1.6036572E+1
3.4023262E+5 1.8859284E+1
3.0545943E+5 2.2174331E+1
2.7424021E+5 2.6034596E+1
2.4621173E+5 3.0526731E+1
2.2104787E+5 3.5774939E+1
1.9845586E+5 4.1827363E+1
1.7817285E+5 4.8894870E+1
1.5996284E+5 5.7039525E+1
1.4361398E+5 6.6411907E+1
1.2893603E+5 7.7237332E+1
1.1575824E+5 8.9513734E+1
1.0392726E+5 1.0358744E+2
9.3305466E+4 1.1972140E+2
8.3769261E+4 1.3794057E+2
7.5207695E+4 1.5856587E+2
6.7521156E+4 1.8193292E+2
6.0620214E+4 2.0788086E+2
5.4424577E+4 2.3747048E+2
4.8862159E+4 2.7063614E+2
4.3868244E+4 3.0772880E+2
3.9384728E+4 3.4874375E+2
3.5359445E+4 3.9499792E+2
3.1745563E+4 4.4641138E+2
2.8501035E+4 5.0375271E+2
2.5588111E+4 5.6754733E+2
2.2972900E+4 6.3920898E+2
2.0624974E+4 7.1823147E+2
1.8517016E+4 8.0637174E+2
1.6624501E+4 9.0502924E+2
1.4925408E+4 1.0144122E+3
1.3399969E+4 1.1365590E+3
1.2030437E+4 1.2722408E+3
1.0800876E+4 1.4232210E+3
9.6969820E+3 1.5923183E+3
8.7059100E+3 1.7791925E+3
7.8161300E+3 1.9884670E+3
7.0172890E+3 2.2213792E+3
6.3000930E+3 2.4796985E+3
5.6561970E+3 2.7693196E+3
5.0781110E+3 3.0912409E+3
4.5591070E+3 3.4494980E+3
4.0931470E+3 3.8491327E+3
3.6748100E+3 4.2945039E+3
3.2992300E+3 4.7911673E+3
2.9620350E+3 5.3439321E+3
2.6593020E+3 5.9605804E+3
2.3875110E+3 6.6490351E+3
2.1434970E+3 7.4165491E+3
1.9244230E+3 8.2669049E+3
1.7277390E+3 9.2173967E+3
1.5511570E+3 1.0276340E+4
1.3926220E+3 1.1458076E+4
1.2502900E+3 1.2772637E+4
1.1225050E+3 1.4238101E+4
1.0077810E+3 1.5865258E+4
9.0478100E+2 1.7684723E+4
8.1230900E+2 1.9699492E+4
7.2928800E+2 2.1956891E+4
6.5475100E+2 2.4465057E+4
5.8783300E+2 2.7255717E+4
5.2775400E+2 3.0386829E+4
4.7381500E+2 3.3839789E+4
4.2539000E+2 3.7688008E+4
3.8191300E+2 4.1979525E+4
3.4288000E+2 4.6761822E+4
3.0783600E+2 5.2098277E+4
2.7637400E+2 5.8020237E+4
2.4812700E+2 6.4662515E+4
2.2276800E+2 7.1986757E+4
2.0000000E+2 8.0248044E+4
