T d154 d184 d214 d244
d 150 180 210 240
290 2.278128100E-02 2.223808700E-02 2.342679500E-02 2.379098000E-02
295 2.222632700E-02 2.175584100E-02 2.299830100E-02 2.321792100E-02
300 2.132623400E-02 2.087076000E-02 2.210204300E-02 2.257094800E-02
305 1.867230000E-02 1.826333000E-02 1.956459700E-02 1.986728300E-02
310 1.321063600E-02 1.302915000E-02 1.454451500E-02 1.545689900E-02
315 2.716326000E-03 3.024855000E-03 4.912697000E-03 6.411774000E-03
320 -1.746034500E-02 -1.613658500E-02 -1.319719000E-02 -1.089721100E-02
325 -5.330874600E-02 -5.008812500E-02 -4.524583200E-02 -4.129795800E-02
330 -1.117017640E-01 -1.053431560E-01 -9.736083600E-02 -9.076152000E-02
335 -1.786858350E-01 -1.754070740E-01 -1.714141290E-01 -1.612522360E-01
340 -1.387719890E-01 -1.343553420E-01 -1.318968010E-01 -1.299230490E-01
