T d154 d184 d214 d244
d 150 180 210 240
290 2.647217400E-02 2.651755400E-02 2.576052100E-02 2.618202800E-02
295 2.665760000E-02 2.667633700E-02 2.598791300E-02 2.644823600E-02
300 2.633316700E-02 2.644166200E-02 2.582538600E-02 2.643838000E-02
305 2.575039000E-02 2.594475500E-02 2.534955200E-02 2.595751200E-02
310 2.453728100E-02 2.440464700E-02 2.432639800E-02 2.503854700E-02
315 2.231098700E-02 2.232972600E-02 2.235672800E-02 2.322049400E-02
320 1.743585800E-02 1.819033100E-02 1.808768200E-02 1.909184200E-02
325 8.136347000E-03 9.276831000E-03 1.002851900E-02 1.122553100E-02
330 -8.356218000E-03 -5.999918000E-03 -4.313897000E-03 -2.510248000E-03
335 -3.744586100E-02 -3.429811600E-02 -2.964655800E-02 -2.675817200E-02
340 -8.541610400E-02 -7.751619100E-02 -7.031262200E-02 -6.565243800E-02
