T d154 d184 d214 d244
d 150 180 210 240
290 2.299265900E-02 2.246102300E-02 2.359660700E-02 2.391917600E-02
295 2.256281400E-02 2.212847100E-02 2.331511700E-02 2.348660700E-02
300 2.191040700E-02 2.148313700E-02 2.268721000E-02 2.310891400E-02
305 1.977678600E-02 1.942404900E-02 2.068952900E-02 2.088286400E-02
310 1.535289400E-02 1.526939000E-02 1.671199200E-02 1.746889700E-02
315 6.864137000E-03 7.328452000E-03 9.050820000E-03 1.023800400E-02
320 -9.559105000E-03 -7.992262000E-03 -5.413147000E-03 -3.740005000E-03
325 -3.897488900E-02 -3.537532000E-02 -3.125100000E-02 -2.849463600E-02
330 -8.785057700E-02 -8.085886700E-02 -7.410621200E-02 -6.954519100E-02
335 -1.602212710E-01 -1.480066310E-01 -1.375724850E-01 -1.303772120E-01
340 -1.482918110E-01 -1.454816710E-01 -1.437120660E-01 -1.416895630E-01
