N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 300 2.400E-4 1.258816921E+00 1.308472200E+00
1.468000E+10 1.000E+17 300 2.400E-4 1.267621119E+00 1.308637991E+00
2.154000E+10 1.000E+17 300 2.400E-4 1.274823866E+00 1.308878947E+00
3.162000E+10 1.000E+17 300 2.400E-4 1.280982531E+00 1.309227748E+00
4.642000E+10 1.000E+17 300 2.400E-4 1.286485959E+00 1.309729663E+00
6.813000E+10 1.000E+17 300 2.400E-4 1.291568880E+00 1.310445782E+00
1.000000E+11 1.000E+17 300 2.400E-4 1.296363601E+00 1.311455430E+00
1.468000E+11 1.000E+17 300 2.400E-4 1.300967209E+00 1.312856041E+00
2.154000E+11 1.000E+17 300 2.400E-4 1.305494119E+00 1.314757769E+00
3.162000E+11 1.000E+17 300 2.400E-4 1.310091734E+00 1.317270224E+00
4.642000E+11 1.000E+17 300 2.400E-4 1.314918374E+00 1.320480729E+00
6.813000E+11 1.000E+17 300 2.400E-4 1.320144706E+00 1.324470718E+00
1.000000E+12 1.000E+17 300 2.400E-4 1.325755086E+00 1.329139508E+00
1.468000E+12 1.000E+17 300 2.400E-4 1.331751209E+00 1.334415739E+00
2.154000E+12 1.000E+17 300 2.400E-4 1.338082879E+00 1.340189812E+00
3.162000E+12 1.000E+17 300 2.400E-4 1.344643477E+00 1.346313692E+00
4.642000E+12 1.000E+17 300 2.400E-4 1.351373234E+00 1.352692080E+00
6.813000E+12 1.000E+17 300 2.400E-4 1.358180566E+00 1.359222381E+00
1.000000E+13 1.000E+17 300 2.400E-4 1.364987312E+00 1.365810297E+00
