N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 300 2.400E-4 1.248740948E+00 1.263858374E+00
1.468000E+10 1.000E+17 300 2.400E-4 1.255074470E+00 1.265149315E+00
2.154000E+10 1.000E+17 300 2.400E-4 1.260263028E+00 1.266572105E+00
3.162000E+10 1.000E+17 300 2.400E-4 1.265512950E+00 1.268607476E+00
4.642000E+10 1.000E+17 300 2.400E-4 1.269311210E+00 1.270886045E+00
6.813000E+10 1.000E+17 300 2.400E-4 1.272703857E+00 1.273810325E+00
1.000000E+11 1.000E+17 300 2.400E-4 1.276754424E+00 1.277337305E+00
1.468000E+11 1.000E+17 300 2.400E-4 1.280150858E+00 1.280797231E+00
2.154000E+11 1.000E+17 300 2.400E-4 1.283687967E+00 1.284265592E+00
3.162000E+11 1.000E+17 300 2.400E-4 1.287347260E+00 1.287995549E+00
4.642000E+11 1.000E+17 300 2.400E-4 1.291110390E+00 1.291707376E+00
6.813000E+11 1.000E+17 300 2.400E-4 1.294836467E+00 1.295552971E+00
1.000000E+12 1.000E+17 300 2.400E-4 1.298983420E+00 1.299605732E+00
1.468000E+12 1.000E+17 300 2.400E-4 1.303414074E+00 1.303891899E+00
2.154000E+12 1.000E+17 300 2.400E-4 1.303197991E+00 1.303620696E+00
3.162000E+12 1.000E+17 300 2.400E-4 1.303541529E+00 1.303945943E+00
4.642000E+12 1.000E+17 300 2.400E-4 1.320388937E+00 1.320766065E+00
6.813000E+12 1.000E+17 300 2.400E-4 1.327157226E+00 1.327453449E+00
1.000000E+13 1.000E+17 300 2.400E-4 1.333217228E+00 1.333472722E+00
