fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L429 63893883.566 340.25 34.076 2.435492806E-01 1.568226880E-04 2.273160653E-05 1.808259780E-01 1.257095751E-04 5.951608913E-01 0.000000000E+00 
L430 63919268.789 340.1 34.091 2.447123470E-01 1.579674527E-04 2.308671112E-05 1.823347363E-01 1.266227781E-04 5.972258144E-01 0.000000000E+00 
L431 1435010402 0 555 2.447858559E-01 1.587380153E-04 2.313768708E-05 1.818206476E-01 1.272483839E-04 5.954601155E-01 0.000000000E+00 
L432 63961300.224 340.01 34.1 2.461568771E-01 1.594802232E-04 2.348553189E-05 1.830739667E-01 1.282741899E-04 5.982484635E-01 0.000000000E+00 
L433 63982311.08 339.97 34.104 2.458883931E-01 1.601290878E-04 2.359237306E-05 1.825450574E-01 1.292497440E-04 5.991883610E-01 0.000000000E+00 
L434 64003331.541 339.96 34.105 2.471383932E-01 1.609397813E-04 2.380245838E-05 1.838083045E-01 1.294801454E-04 5.984366580E-01 0.000000000E+00 
L435 64024322.27 339.9 34.111 2.475560009E-01 1.623298562E-04 2.398925166E-05 1.839646744E-01 1.303882386E-04 5.969594588E-01 0.000000000E+00 
L436 64045324.408 339.89 34.112 2.474624287E-01 1.626140345E-04 2.418779227E-05 1.840887113E-01 1.314034110E-04 6.010753725E-01 0.000000000E+00 
L437 64066325.555 339.87 34.114 2.479470624E-01 1.636920192E-04 2.434664914E-05 1.849261720E-01 1.316556226E-04 5.998638964E-01 0.000000000E+00 
L438 64087555.527 339.88 34.113 2.483765191E-01 1.640618858E-04 2.446155140E-05 1.853891304E-01 1.319469292E-04 6.002964318E-01 0.000000000E+00 
L439 64108555.888 339.88 34.113 2.488727441E-01 1.646358249E-04 2.456985800E-05 1.857513891E-01 1.322658550E-04 5.996543191E-01 0.000000000E+00 
L440 64129559.964 339.88 34.113 2.490951605E-01 1.656695192E-04 2.472943556E-05 1.871508247E-01 1.321483143E-04 5.992475980E-01 0.000000000E+00 
L441 64150838.56 339.89 34.112 2.495376753E-01 1.665425268E-04 2.494171865E-05 1.855515912E-01 1.344224143E-04 6.001573118E-01 3.838878115E-17 
L442 64171558.215 339.91 34.11 2.502659043E-01 1.672675996E-04 2.520677005E-05 1.870627863E-01 1.347464138E-04 6.021486105E-01 0.000000000E+00 
L443 64192559.139 339.91 34.11 2.505102641E-01 1.681286442E-04 2.541653900E-05 1.874800437E-01 1.355745347E-04 6.034609558E-01 0.000000000E+00 
L444 64213560.014 339.91 34.11 2.509360527E-01 1.684194963E-04 2.544630391E-05 1.870998506E-01 1.359983132E-04 6.021009096E-01 0.000000000E+00 
L445 64234550.762 339.93 34.108 2.512807315E-01 1.692164465E-04 2.564421861E-05 1.871835712E-01 1.369928633E-04 6.030977553E-01 0.000000000E+00 
L446 64255551.577 339.94 34.107 2.513680837E-01 1.700157083E-04 2.579739419E-05 1.881628623E-01 1.370927707E-04 6.036381181E-01 0.000000000E+00 
L447 64276322.466 339.95 34.106 2.523889827E-01 1.707832229E-04 2.604749668E-05 1.891890290E-01 1.376741006E-04 6.042969376E-01 0.000000000E+00 
L448 64297322.58 339.96 34.105 2.526723001E-01 1.719039179E-04 2.622033815E-05 1.888520235E-01 1.388427961E-04 6.036634472E-01 0.000000000E+00 
L449 64318554.543 339.97 34.104 2.524356979E-01 1.724307755E-04 2.626221647E-05 1.881688067E-01 1.395692179E-04 6.033451490E-01 0.000000000E+00 
L450 64339327.715 339.97 34.104 2.532461435E-01 1.727706354E-04 2.643723801E-05 1.894345353E-01 1.395570926E-04 6.042314269E-01 0.000000000E+00 
L451 64360325.1 339.99 34.102 2.535110110E-01 1.735543637E-04 2.654203603E-05 1.892784368E-01 1.402299868E-04 6.032563046E-01 0.000000000E+00 
L452 64381342.929 340 34.101 2.539596605E-01 1.742965135E-04 2.668317277E-05 1.901306599E-01 1.403409616E-04 6.028149722E-01 0.000000000E+00 
