N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+16 290 1.800E-4 2.696534E-1 2.753250E+1 5.048160E-1 8.090360E+1
1.468000E+10 3.162E+16 290 1.800E-4 2.691886E-1 2.747790E+1 5.047030E-1 8.090070E+1
2.154000E+10 3.162E+16 290 1.800E-4 2.685119E-1 2.739860E+1 5.045400E-1 8.089650E+1
3.162000E+10 3.162E+16 290 1.800E-4 2.675303E-1 2.728360E+1 5.043040E-1 8.089040E+1
4.642000E+10 3.162E+16 290 1.800E-4 2.661139E-1 2.711780E+1 5.039640E-1 8.088150E+1
6.813000E+10 3.162E+16 290 1.800E-4 2.640859E-1 2.688100E+1 5.034780E-1 8.086870E+1
1.000000E+11 3.162E+16 290 1.800E-4 2.612138E-1 2.654650E+1 5.027940E-1 8.085030E+1
1.468000E+11 3.162E+16 290 1.800E-4 2.572083E-1 2.608150E+1 5.018440E-1 8.082410E+1
2.154000E+11 3.162E+16 290 1.800E-4 2.517381E-1 2.544950E+1 5.005520E-1 8.078700E+1
3.162000E+11 3.162E+16 290 1.800E-4 2.444758E-1 2.461490E+1 4.987650E-1 8.074700E+1
4.642000E+11 3.162E+16 290 1.800E-4 2.351777E-1 2.353960E+1 4.964590E-1 8.064560E+1
6.813000E+11 3.162E+16 290 1.800E-4 2.237897E-1 2.225210E+1 4.936540E-1 8.056920E+1
1.000000E+12 3.162E+16 290 1.800E-4 2.105302E-1 2.076920E+1 4.903650E-1 8.047260E+1
1.468000E+12 3.162E+16 290 1.800E-4 1.958865E-1 1.913600E+1 4.864360E-1 8.033060E+1
2.154000E+12 3.162E+16 290 1.800E-4 1.804903E-1 1.744920E+1 4.821700E-1 8.020160E+1
3.162000E+12 3.162E+16 290 1.800E-4 1.649298E-1 1.576310E+1 4.774580E-1 8.006990E+1
4.642000E+12 3.162E+16 290 1.800E-4 1.496154E-1 1.411020E+1 4.723980E-1 7.985660E+1
6.813000E+12 3.162E+16 290 1.800E-4 1.347707E-1 1.253540E+1 4.669070E-1 7.968410E+1
1.000000E+13 3.162E+16 290 1.800E-4 1.205161E-1 1.103170E+1 4.610700E-1 7.941300E+1
1.468000E+13 3.162E+16 290 1.800E-4 1.069543E-1 9.620200E+0 4.546880E-1 7.912900E+1
2.154000E+13 3.162E+16 290 1.800E-4 9.420148E-2 8.316700E+0 4.479400E-1 7.883830E+1
3.162000E+13 3.162E+16 290 1.800E-4 8.237052E-2 7.118800E+0 4.407640E-1 7.843130E+1
4.642000E+13 3.162E+16 290 1.800E-4 7.155099E-2 6.039800E+0 4.330530E-1 7.796990E+1
6.813000E+13 3.162E+16 290 1.800E-4 6.178833E-2 5.084500E+0 4.249100E-1 7.746460E+1
1.000000E+14 3.162E+16 290 1.800E-4 5.308763E-2 4.242200E+0 4.162980E-1 7.678150E+1
