N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 3.709047500E-02 3.747205300E-02 3.814746800E-02 3.940006700E-02 4.021494200E-02 4.020208900E-02 4.058925900E-02 3.900792400E-02 3.500258100E-02 2.794710100E-02 1.272228000E-02
1.016672606E+01 3.843217200E-02 3.853224100E-02 3.900108000E-02 4.014098900E-02 4.089363000E-02 4.087700700E-02 4.134569600E-02 3.984552100E-02 3.588299500E-02 2.878313400E-02 1.306107300E-02
1.033324570E+01 3.969401900E-02 3.951392800E-02 3.976448500E-02 4.076206500E-02 4.142053600E-02 4.136472100E-02 4.186590100E-02 4.042324700E-02 3.652015800E-02 2.945238100E-02 1.349314400E-02
1.049996187E+01 4.076324400E-02 4.033023200E-02 4.037453800E-02 4.122085000E-02 4.177461400E-02 4.166473700E-02 4.217027300E-02 4.078237000E-02 3.697387800E-02 3.003059400E-02 1.409979400E-02
1.066670514E+01 4.156335700E-02 4.091892800E-02 4.078272700E-02 4.148116600E-02 4.193304900E-02 4.176791600E-02 4.226485200E-02 4.094633600E-02 3.728621800E-02 3.057887900E-02 1.495662300E-02
1.083333839E+01 4.206203000E-02 4.125138100E-02 4.096446100E-02 4.152262100E-02 4.188078800E-02 4.166581400E-02 4.214982700E-02 4.092743500E-02 3.748496400E-02 3.114494100E-02 1.613222600E-02
1.100000000E+01 4.226567000E-02 4.133057300E-02 4.091209200E-02 4.134414900E-02 4.161581200E-02 4.135678500E-02 4.182644900E-02 4.073255200E-02 3.758643500E-02 3.175926900E-02 1.767569800E-02
1.116672606E+01 4.221219800E-02 4.118753700E-02 4.066666200E-02 4.096717700E-02 4.115480300E-02 4.085341300E-02 4.130548000E-02 4.036990300E-02 3.759678100E-02 3.242708800E-02 1.958932100E-02
1.133324570E+01 4.196756800E-02 4.088034700E-02 4.027052700E-02 4.043715200E-02 4.054041300E-02 4.019156800E-02 4.061758100E-02 3.985756800E-02 3.751457000E-02 3.311865900E-02 2.179371800E-02
1.149996187E+01 4.161569500E-02 4.048394900E-02 3.980040600E-02 3.984401600E-02 3.984580500E-02 3.943721300E-02 3.982205500E-02 3.923286600E-02 3.733748300E-02 3.376845700E-02 2.410760800E-02
1.166670514E+01 4.128350500E-02 4.012042800E-02 3.936968200E-02 3.928567900E-02 3.916864000E-02 3.868287900E-02 3.900616400E-02 3.855696600E-02 3.707411700E-02 3.429553100E-02 2.627731000E-02
1.183333839E+01 4.106995600E-02 3.987867900E-02 3.906885500E-02 3.885311300E-02 3.861117900E-02 3.802939400E-02 3.826945600E-02 3.790888300E-02 3.675627400E-02 3.464542900E-02 2.807066100E-02
1.200000000E+01 4.107090700E-02 3.984961700E-02 3.895605500E-02 3.862821300E-02 3.825330000E-02 3.755878200E-02 3.769714100E-02 3.736703900E-02 3.643956400E-02 3.482643500E-02 2.938470000E-02
1.216672606E+01 4.130512500E-02 4.005678800E-02 3.910196600E-02 3.864790500E-02 3.813180500E-02 3.731242800E-02 3.733678100E-02 3.698610900E-02 3.618516200E-02 3.490446600E-02 3.027653000E-02
1.233324570E+01 4.173166100E-02 4.046931400E-02 3.943977600E-02 3.888340800E-02 3.823573500E-02 3.728593500E-02 3.719094800E-02 3.678301700E-02 3.603416000E-02 3.495965100E-02 3.089184000E-02
1.249996187E+01 4.226312700E-02 4.100748200E-02 3.993093300E-02 3.928833800E-02 3.851855700E-02 3.744097400E-02 3.722816900E-02 3.674099500E-02 3.599583800E-02 3.504502700E-02 3.136687500E-02
1.266670514E+01 4.281175500E-02 4.158673700E-02 4.048221800E-02 3.980081500E-02 3.891967000E-02 3.772556300E-02 3.740317200E-02 3.682657800E-02 3.605625600E-02 3.517858600E-02 3.178241200E-02
1.283333839E+01 4.329020000E-02 4.213138200E-02 4.104178900E-02 4.034186600E-02 3.938344900E-02 3.809139700E-02 3.767361000E-02 3.700620400E-02 3.619444800E-02 3.535831400E-02 3.217277400E-02
1.300000000E+01 4.365646800E-02 4.259613300E-02 4.155288700E-02 4.087272700E-02 3.986704500E-02 3.850070700E-02 3.800646300E-02 3.725345700E-02 3.639233000E-02 3.557727400E-02 3.255044100E-02
