T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 2.597188900E-02 2.606436500E-02 2.613832600E-02 2.619520800E-02 2.623747100E-02 2.626775900E-02 2.628824500E-02 2.630021900E-02 2.630387200E-02 2.629850500E-02 2.628316300E-02 2.625345300E-02 2.621564700E-02 2.617830900E-02 2.613658200E-02 2.608662700E-02 2.602224600E-02 2.593181000E-02 2.581130000E-02
295 2.589224100E-02 2.594579700E-02 2.598296100E-02 2.602628300E-02 2.606608000E-02 2.610492200E-02 2.614757000E-02 2.619459300E-02 2.624799600E-02 2.630346900E-02 2.635545900E-02 2.640112800E-02 2.643165700E-02 2.644709300E-02 2.643695700E-02 2.641800000E-02 2.636666300E-02 2.630957100E-02 2.621081200E-02
300 2.495980400E-02 2.496969800E-02 2.498901300E-02 2.502330600E-02 2.507510700E-02 2.514778900E-02 2.525009200E-02 2.538403100E-02 2.554886200E-02 2.573447100E-02 2.592434400E-02 2.609866300E-02 2.624075100E-02 2.644073000E-02 2.648518900E-02 2.650265100E-02 2.646554200E-02 2.639174600E-02 2.619124000E-02
305 2.282506800E-02 2.280615600E-02 2.285598700E-02 2.290378700E-02 2.300371200E-02 2.316151300E-02 2.339282000E-02 2.370301200E-02 2.408627000E-02 2.452105900E-02 2.496985300E-02 2.538753500E-02 2.572098200E-02 2.596278900E-02 2.613093200E-02 2.620313100E-02 2.621089500E-02 2.616553500E-02 2.607351600E-02
310 1.856270600E-02 1.849512100E-02 1.856988000E-02 1.861985900E-02 1.878406000E-02 1.909972500E-02 1.958306200E-02 2.024109000E-02 2.104623400E-02 2.197815300E-02 2.292038100E-02 2.378143100E-02 2.451304100E-02 2.504592800E-02 2.540624800E-02 2.562520200E-02 2.573645700E-02 2.576581500E-02 2.572896500E-02
315 1.035948400E-02 1.042594900E-02 1.045931700E-02 1.048037500E-02 1.081502600E-02 1.145377800E-02 1.243456500E-02 1.375214800E-02 1.538135400E-02 1.718860900E-02 1.903521400E-02 2.075183200E-02 2.216429100E-02 2.322992000E-02 2.397803100E-02 2.447959000E-02 2.480460600E-02 2.500289000E-02 2.510344600E-02
320 -6.861065000E-03 -7.045531000E-03 -6.620550000E-03 -6.035443000E-03 -5.257418000E-03 -3.912300000E-03 -1.974083000E-03 5.975540000E-04 3.746802000E-03 7.286787000E-03 1.090056300E-02 1.423423300E-02 1.700412100E-02 1.910568900E-02 2.060605300E-02 2.165293300E-02 2.238703700E-02 2.290521900E-02 2.326263500E-02
325 -3.691049900E-02 -3.737121200E-02 -3.717808100E-02 -3.628572900E-02 -3.460260200E-02 -3.199997300E-02 -2.830613900E-02 -2.352623900E-02 -1.767826600E-02 -1.107366800E-02 -4.283194000E-03 2.007257000E-03 7.251192000E-03 1.124683000E-02 1.412758800E-02 1.618254500E-02 1.768249300E-02 1.880910200E-02 1.966321800E-02
330 -8.655539300E-02 -8.761308800E-02 -8.747955300E-02 -8.610249000E-02 -8.333921500E-02 -7.897040600E-02 -7.274990000E-02 -6.450981400E-02 -5.432543500E-02 -4.269417200E-02 -3.059577300E-02 -1.927499900E-02 -9.765424000E-03 -2.476133000E-03 2.820071000E-03 6.653684000E-03 9.522143000E-03 1.175493100E-02 1.352570900E-02
335 -1.618232710E-01 -1.640047600E-01 -1.642346220E-01 -1.624738660E-01 -1.585254580E-01 -1.520462180E-01 -1.426106880E-01 -1.298605920E-01 -1.137671940E-01 -9.496281800E-02 -7.493941300E-02 -5.579183200E-02 -3.941899300E-02 -2.669995200E-02 -1.735467800E-02 -1.050166000E-02 -5.279919000E-03 -1.129517000E-03 2.246032000E-03
340 -1.647628660E-01 -1.682986310E-01 -1.709976320E-01 -1.731894860E-01 -1.751529970E-01 -1.771287790E-01 -1.793286010E-01 -1.819321370E-01 -1.850662130E-01 -1.702847040E-01 -1.409681330E-01 -1.118335010E-01 -8.607811400E-02 -6.555413100E-02 -5.017805900E-02 -3.870406800E-02 -2.980443800E-02 -2.258151600E-02 -1.657762900E-02
