T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.253135593E+00 1.219521855E+00 3.361373800E-02 1.252357414E+00 1.219078571E+00 3.327884300E-02 7.781790000E-04 4.432840000E-04
295 1.253910144E+00 1.059415787E+00 1.944943570E-01 1.253227706E+00 1.058802148E+00 1.944255580E-01 6.824380000E-04 6.136390000E-04
300 1.255340794E+00 1.223621288E+00 3.171950600E-02 1.254734169E+00 1.223205082E+00 3.152908700E-02 6.066250000E-04 4.162060000E-04
305 1.257218970E+00 1.074508371E+00 1.827105990E-01 1.256664957E+00 1.073786006E+00 1.828789510E-01 5.540130000E-04 7.223650000E-04
310 1.259278290E+00 1.228708244E+00 3.057004600E-02 1.258754128E+00 1.228256272E+00 3.049785600E-02 5.241620000E-04 4.519720000E-04
315 1.260502774E+00 1.090910051E+00 1.695927230E-01 1.259986183E+00 1.090080192E+00 1.699059910E-01 5.165910000E-04 8.298590000E-04
320 1.260230858E+00 1.233344518E+00 2.688634000E-02 1.259703276E+00 1.232826515E+00 2.687676100E-02 5.275820000E-04 5.180030000E-04
325 1.257206801E+00 1.104380582E+00 1.528262190E-01 1.256657795E+00 1.103494352E+00 1.531634430E-01 5.490060000E-04 8.862300000E-04
330 1.249033882E+00 1.236824470E+00 1.220941200E-02 1.248467868E+00 1.236171025E+00 1.229684300E-02 5.660140000E-04 6.534450000E-04
335 1.232052939E+00 1.107868625E+00 1.241843140E-01 1.231502895E+00 1.107036620E+00 1.244662750E-01 5.500440000E-04 8.320050000E-04
340 1.200612872E+00 1.235524778E+00 -3.491190600E-02 1.200157359E+00 1.234671351E+00 -3.451399200E-02 4.555130000E-04 8.534270000E-04
