N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.015625531E+00 1.016217680E+00 1.016638533E+00 1.016922579E+00 1.017098070E+00 1.017185101E+00 1.017195713E+00 1.017135203E+00 1.017004652E+00 1.016805469E+00 1.016547245E+00 1.016260463E+00 1.016012267E+00 1.015919824E+00 1.016148393E+00 1.016883354E+00 1.018282406E+00 1.020437709E+00 1.023379076E+00
1.600000000E+01 1.201298121E+00 1.207306189E+00 1.211723312E+00 1.214993925E+00 1.217490976E+00 1.219520488E+00 1.221335067E+00 1.223147618E+00 1.225138543E+00 1.227453174E+00 1.230187683E+00 1.233369672E+00 1.236944580E+00 1.240783793E+00 1.244720331E+00 1.248600089E+00 1.252324030E+00 1.255862335E+00 1.259241395E+00
1.700000000E+01 1.153974550E+00 1.170807346E+00 1.187294452E+00 1.201406118E+00 1.213734072E+00 1.224430639E+00 1.234581781E+00 1.244347751E+00 1.253674288E+00 1.262396622E+00 1.270362408E+00 1.277507322E+00 1.283862615E+00 1.289522346E+00 1.294606728E+00 1.299294922E+00 1.303606183E+00 1.307779649E+00 1.311732986E+00
1.549996187E+01 1.144420215E+00 1.146453152E+00 1.148091404E+00 1.149549100E+00 1.151019997E+00 1.152692833E+00 1.154762831E+00 1.157434365E+00 1.160906881E+00 1.165334967E+00 1.170759332E+00 1.177027820E+00 1.183760612E+00 1.190428550E+00 1.196545083E+00 1.201853126E+00 1.206345787E+00 1.210161784E+00 1.213460213E+00
1.649996187E+01 1.183262943E+00 1.194192092E+00 1.202711423E+00 1.209385516E+00 1.214797876E+00 1.219483867E+00 1.223898095E+00 1.228391831E+00 1.233187910E+00 1.238356999E+00 1.243816884E+00 1.249374303E+00 1.254804617E+00 1.259932735E+00 1.264675931E+00 1.269039385E+00 1.273084471E+00 1.276896340E+00 1.280563493E+00
1.674996808E+01 1.169153958E+00 1.183137131E+00 1.194579832E+00 1.203981004E+00 1.211969770E+00 1.219160688E+00 1.226054111E+00 1.232969188E+00 1.240011017E+00 1.247089426E+00 1.253997037E+00 1.260517442E+00 1.266510519E+00 1.271939829E+00 1.276851122E+00 1.281333867E+00 1.285491262E+00 1.289434214E+00 1.293328272E+00
1.624993176E+01 1.195595875E+00 1.203872462E+00 1.210099353E+00 1.214809386E+00 1.218487156E+00 1.221549780E+00 1.224348919E+00 1.227176028E+00 1.230259565E+00 1.233749881E+00 1.237696559E+00 1.242035574E+00 1.246606853E+00 1.251208135E+00 1.255663059E+00 1.259868842E+00 1.263804711E+00 1.267510122E+00 1.271054602E+00
1.574996808E+01 1.194086157E+00 1.198125416E+00 1.201082171E+00 1.203291095E+00 1.205023604E+00 1.206500856E+00 1.207908221E+00 1.209406066E+00 1.211133474E+00 1.213202101E+00 1.215680825E+00 1.218578095E+00 1.221834807E+00 1.225338563E+00 1.228953914E+00 1.232553542E+00 1.236040144E+00 1.239359886E+00 1.242508043E+00
1.524993176E+01 1.008081587E+00 1.008508094E+00 1.008830797E+00 1.009069789E+00 1.009245761E+00 1.009377547E+00 1.009481710E+00 1.009573508E+00 1.009668875E+00 1.009787471E+00 1.009956925E+00 1.025830210E+00 1.047372854E+00 1.069921641E+00 1.091020038E+00 1.108606847E+00 1.121931574E+00 1.131528604E+00 1.138452749E+00
