N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.189363221E+00 1.191938541E+00 1.194007095E+00 1.199604567E+00 1.203794824E+00 1.203094230E+00 1.201204429E+00 1.204647706E+00 1.214311575E+00
1.016672606E+01 1.190160477E+00 1.193000227E+00 1.195363622E+00 1.201258997E+00 1.205721297E+00 1.205367782E+00 1.204020107E+00 1.208337674E+00 1.219317489E+00
1.033324570E+01 1.190748655E+00 1.193795803E+00 1.196399652E+00 1.202546363E+00 1.207243211E+00 1.207191138E+00 1.206319747E+00 1.211403097E+00 1.223531630E+00
1.049996187E+01 1.191188923E+00 1.194397674E+00 1.197196661E+00 1.203557264E+00 1.208468171E+00 1.208702816E+00 1.208289412E+00 1.214111311E+00 1.227276060E+00
1.066670514E+01 1.191533174E+00 1.194870810E+00 1.197832690E+00 1.204387753E+00 1.209504789E+00 1.210038364E+00 1.210102555E+00 1.216662129E+00 1.230775556E+00
1.083333839E+01 1.191825625E+00 1.195272650E+00 1.198380188E+00 1.205117737E+00 1.210460931E+00 1.211330963E+00 1.211921253E+00 1.219250398E+00 1.234228120E+00
1.100000000E+01 1.192119218E+00 1.195669992E+00 1.198907456E+00 1.205838431E+00 1.211443802E+00 1.212710389E+00 1.213891792E+00 1.222008435E+00 1.237771558E+00
1.116672606E+01 1.192427933E+00 1.196088864E+00 1.199482422E+00 1.206636904E+00 1.212568120E+00 1.214322450E+00 1.216137229E+00 1.225037229E+00 1.241488068E+00
1.133324570E+01 1.192804590E+00 1.196603392E+00 1.200177251E+00 1.207605937E+00 1.213930267E+00 1.216247967E+00 1.218749304E+00 1.228379178E+00 1.245408155E+00
1.149996187E+01 1.193297564E+00 1.197257856E+00 1.201072399E+00 1.208841240E+00 1.215647848E+00 1.218575684E+00 1.221782685E+00 1.232054451E+00 1.249558611E+00
1.166670514E+01 1.193966719E+00 1.198141832E+00 1.202258443E+00 1.210446277E+00 1.217807704E+00 1.221377519E+00 1.225254749E+00 1.236074212E+00 1.253966339E+00
1.183333839E+01 1.194881297E+00 1.199322798E+00 1.203833642E+00 1.212519160E+00 1.220486535E+00 1.224687946E+00 1.229152659E+00 1.240419816E+00 1.258646939E+00
1.200000000E+01 1.196126769E+00 1.200911467E+00 1.205895157E+00 1.215158035E+00 1.223725724E+00 1.228475953E+00 1.233447247E+00 1.245098602E+00 1.263634928E+00
1.216672606E+01 1.197794133E+00 1.202989461E+00 1.208523627E+00 1.218373884E+00 1.227511358E+00 1.232726578E+00 1.238108300E+00 1.250090016E+00 1.268926504E+00
1.233324570E+01 1.199971449E+00 1.205645609E+00 1.211766605E+00 1.222182163E+00 1.231801573E+00 1.237371448E+00 1.243113273E+00 1.255414155E+00 1.274535114E+00
1.249996187E+01 1.202713984E+00 1.208900616E+00 1.215610477E+00 1.226534162E+00 1.236529436E+00 1.242387497E+00 1.248445900E+00 1.261062046E+00 1.280461334E+00
1.266670514E+01 1.206046025E+00 1.212753355E+00 1.220006393E+00 1.231350782E+00 1.241628148E+00 1.247709408E+00 1.254089245E+00 1.267020453E+00 1.286682846E+00
1.283333839E+01 1.209938544E+00 1.217135992E+00 1.224873745E+00 1.236557048E+00 1.247052026E+00 1.253341125E+00 1.260019994E+00 1.273267768E+00 1.293148955E+00
1.300000000E+01 1.214317353E+00 1.221957922E+00 1.230108300E+00 1.242056089E+00 1.252751493E+00 1.259236813E+00 1.266204552E+00 1.279747880E+00 1.299825374E+00
